train_task,test_task,sub,acc
mixed,motor,MSC01,0.85
mixed,mem,MSC01,0.93
motor,mixed,MSC01,0.6
motor,mem,MSC01,0.655
mem,mixed,MSC01,0.7699999999999999
mem,motor,MSC01,0.9000000000000001
mixed,motor,MSC02,0.6300000000000001
mixed,mem,MSC02,0.695
motor,mixed,MSC02,0.6049999999999999
motor,mem,MSC02,0.5799999999999998
mem,mixed,MSC02,0.7
mem,motor,MSC02,0.5499999999999999
mixed,motor,MSC03,0.865
mixed,mem,MSC03,0.8125
motor,mixed,MSC03,0.5449999999999999
motor,mem,MSC03,0.56875
mem,mixed,MSC03,0.54375
mem,motor,MSC03,0.76875
mixed,motor,MSC04,0.905
mixed,mem,MSC04,0.7999999999999999
motor,mixed,MSC04,0.85
motor,mem,MSC04,0.59
mem,mixed,MSC04,0.905
mem,motor,MSC04,0.9099999999999999
mixed,motor,MSC05,0.9549999999999998
mixed,mem,MSC05,0.945
motor,mixed,MSC05,0.5549999999999999
motor,mem,MSC05,0.6
mem,mixed,MSC05,0.9
mem,motor,MSC05,0.9850000000000001
mixed,motor,MSC06,0.7833333333333333
mixed,mem,MSC06,0.8100000000000002
motor,mixed,MSC06,0.5555555555555555
motor,mem,MSC06,0.5611111111111111
mem,mixed,MSC06,0.705
mem,motor,MSC06,0.7888888888888886
mixed,motor,MSC07,0.6888888888888889
mixed,mem,MSC07,0.8600000000000001
motor,mixed,MSC07,0.5
motor,mem,MSC07,0.5833333333333334
mem,mixed,MSC07,0.835
mem,motor,MSC07,0.9444444444444444
mixed,motor,MSC10,0.7
mixed,mem,MSC10,0.82
motor,mixed,MSC10,0.61
motor,mem,MSC10,0.655
mem,mixed,MSC10,0.8950000000000001
mem,motor,MSC10,0.74
