train_task,test_task,sub,acc
mixed,motor,MSC01,0.99
mixed,mem,MSC01,0.9099999999999999
motor,mixed,MSC01,0.7999999999999999
motor,mem,MSC01,0.6500000000000001
mem,mixed,MSC01,0.95
mem,motor,MSC01,0.9650000000000001
mixed,motor,MSC02,0.8400000000000001
mixed,mem,MSC02,0.8149999999999998
motor,mixed,MSC02,0.5
motor,mem,MSC02,0.5
mem,mixed,MSC02,0.7799999999999999
mem,motor,MSC02,0.6900000000000002
mixed,motor,MSC03,0.9649999999999999
mixed,mem,MSC03,0.875
motor,mixed,MSC03,0.5650000000000001
motor,mem,MSC03,0.55
mem,mixed,MSC03,0.6312500000000001
mem,motor,MSC03,0.8812500000000001
mixed,motor,MSC04,0.96
mixed,mem,MSC04,1.0
motor,mixed,MSC04,0.5899999999999999
motor,mem,MSC04,0.6599999999999999
mem,mixed,MSC04,0.915
mem,motor,MSC04,0.9149999999999998
mixed,motor,MSC05,0.9650000000000001
mixed,mem,MSC05,1.0
motor,mixed,MSC05,0.5799999999999998
motor,mem,MSC05,0.8399999999999999
mem,mixed,MSC05,0.8499999999999999
mem,motor,MSC05,0.9949999999999999
mixed,motor,MSC06,0.9555555555555555
mixed,mem,MSC06,1.0
motor,mixed,MSC06,0.5666666666666667
motor,mem,MSC06,0.5944444444444444
mem,mixed,MSC06,0.7899999999999999
mem,motor,MSC06,0.7833333333333332
mixed,motor,MSC07,0.8833333333333334
mixed,mem,MSC07,0.8800000000000002
motor,mixed,MSC07,0.5333333333333333
motor,mem,MSC07,0.5
mem,mixed,MSC07,0.8949999999999999
mem,motor,MSC07,0.7833333333333334
mixed,motor,MSC10,0.93
mixed,mem,MSC10,0.945
motor,mixed,MSC10,0.5349999999999999
motor,mem,MSC10,0.675
mem,mixed,MSC10,0.8049999999999999
mem,motor,MSC10,0.9100000000000001
