train_task,test_task,sub,acc
mixed,motor,MSC01,0.96
mixed,mem,MSC01,0.93
motor,mixed,MSC01,0.8400000000000001
motor,mem,MSC01,0.6500000000000001
mem,mixed,MSC01,0.93
mem,motor,MSC01,0.925
mixed,motor,MSC02,0.69
mixed,mem,MSC02,0.6900000000000001
motor,mixed,MSC02,0.5
motor,mem,MSC02,0.5
mem,mixed,MSC02,0.6900000000000001
mem,motor,MSC02,0.735
mixed,motor,MSC03,0.9949999999999999
mixed,mem,MSC03,0.89375
motor,mixed,MSC03,0.595
motor,mem,MSC03,0.58125
mem,mixed,MSC03,0.6625000000000001
mem,motor,MSC03,0.9625
mixed,motor,MSC04,0.95
mixed,mem,MSC04,0.985
motor,mixed,MSC04,0.585
motor,mem,MSC04,0.7350000000000001
mem,mixed,MSC04,0.7749999999999999
mem,motor,MSC04,0.8149999999999998
mixed,motor,MSC05,0.9400000000000001
mixed,mem,MSC05,1.0
motor,mixed,MSC05,0.6300000000000001
motor,mem,MSC05,0.8800000000000001
mem,mixed,MSC05,0.8699999999999998
mem,motor,MSC05,0.95
mixed,motor,MSC06,0.9277777777777778
mixed,mem,MSC06,0.9100000000000001
motor,mixed,MSC06,0.6166666666666667
motor,mem,MSC06,0.6
mem,mixed,MSC06,0.7899999999999998
mem,motor,MSC06,0.8611111111111113
mixed,motor,MSC07,0.75
mixed,mem,MSC07,0.96
motor,mixed,MSC07,0.5388888888888889
motor,mem,MSC07,0.5
mem,mixed,MSC07,0.8299999999999998
mem,motor,MSC07,0.8388888888888889
mixed,motor,MSC10,0.82
mixed,mem,MSC10,0.9550000000000001
motor,mixed,MSC10,0.555
motor,mem,MSC10,0.67
mem,mixed,MSC10,0.8150000000000001
mem,motor,MSC10,0.8850000000000001
