train_task,test_task,sub,acc
mixed,motor,MSC01,0.96
mixed,mem,MSC01,0.9100000000000001
motor,mixed,MSC01,0.89
motor,mem,MSC01,0.7150000000000001
mem,mixed,MSC01,0.9100000000000001
mem,motor,MSC01,1.0
mixed,motor,MSC02,0.86
mixed,mem,MSC02,0.745
motor,mixed,MSC02,0.5399999999999999
motor,mem,MSC02,0.5
mem,mixed,MSC02,0.5599999999999999
mem,motor,MSC02,0.61
mixed,motor,MSC03,0.96
mixed,mem,MSC03,0.78125
motor,mixed,MSC03,0.655
motor,mem,MSC03,0.69375
mem,mixed,MSC03,0.65
mem,motor,MSC03,0.8687500000000001
mixed,motor,MSC04,0.835
mixed,mem,MSC04,1.0
motor,mixed,MSC04,0.74
motor,mem,MSC04,0.775
mem,mixed,MSC04,0.945
mem,motor,MSC04,0.7999999999999999
mixed,motor,MSC05,0.8950000000000001
mixed,mem,MSC05,0.95
motor,mixed,MSC05,0.6799999999999999
motor,mem,MSC05,0.6700000000000002
mem,mixed,MSC05,0.7899999999999999
mem,motor,MSC05,0.945
mixed,motor,MSC06,0.8111111111111111
mixed,mem,MSC06,0.95
motor,mixed,MSC06,0.5722222222222223
motor,mem,MSC06,0.8055555555555555
mem,mixed,MSC06,0.7849999999999999
mem,motor,MSC06,0.9111111111111112
mixed,motor,MSC07,0.7944444444444444
mixed,mem,MSC07,0.9000000000000001
motor,mixed,MSC07,0.5111111111111111
motor,mem,MSC07,0.5
mem,mixed,MSC07,0.805
mem,motor,MSC07,0.8277777777777777
mixed,motor,MSC10,0.89
mixed,mem,MSC10,0.8550000000000001
motor,mixed,MSC10,0.5449999999999999
motor,mem,MSC10,0.82
mem,mixed,MSC10,0.7899999999999999
mem,motor,MSC10,0.9349999999999999
