train_task,test_task,sub,acc
mixed,motor,MSC01,0.905
mixed,mem,MSC01,0.845
motor,mixed,MSC01,0.7899999999999999
motor,mem,MSC01,0.8049999999999999
mem,mixed,MSC01,0.8950000000000001
mem,motor,MSC01,0.95
mixed,motor,MSC02,0.72
mixed,mem,MSC02,0.58
motor,mixed,MSC02,0.53
motor,mem,MSC02,0.595
mem,mixed,MSC02,0.6950000000000001
mem,motor,MSC02,0.89
mixed,motor,MSC03,0.9400000000000001
mixed,mem,MSC03,0.75
motor,mixed,MSC03,0.75
motor,mem,MSC03,0.55625
mem,mixed,MSC03,0.7625000000000001
mem,motor,MSC03,0.8062499999999999
mixed,motor,MSC04,0.9800000000000001
mixed,mem,MSC04,0.8499999999999999
motor,mixed,MSC04,0.7350000000000001
motor,mem,MSC04,0.6900000000000001
mem,mixed,MSC04,0.8700000000000001
mem,motor,MSC04,0.8650000000000002
mixed,motor,MSC05,0.85
mixed,mem,MSC05,0.8300000000000001
motor,mixed,MSC05,0.685
motor,mem,MSC05,0.685
mem,mixed,MSC05,0.7899999999999999
mem,motor,MSC05,0.7949999999999998
mixed,motor,MSC06,0.8722222222222223
mixed,mem,MSC06,0.95
motor,mixed,MSC06,0.7000000000000001
motor,mem,MSC06,0.75
mem,mixed,MSC06,0.8150000000000001
mem,motor,MSC06,0.8555555555555555
mixed,motor,MSC07,0.7277777777777777
mixed,mem,MSC07,0.7699999999999999
motor,mixed,MSC07,0.5555555555555556
motor,mem,MSC07,0.5277777777777778
mem,mixed,MSC07,0.835
mem,motor,MSC07,0.638888888888889
mixed,motor,MSC10,0.745
mixed,mem,MSC10,0.675
motor,mixed,MSC10,0.68
motor,mem,MSC10,0.7100000000000002
mem,mixed,MSC10,0.5650000000000001
mem,motor,MSC10,0.7849999999999999
