train_task,test_task,sub,acc
mixed,motor,MSC01,0.8549999999999999
mixed,mem,MSC01,0.8299999999999998
motor,mixed,MSC01,0.74
motor,mem,MSC01,0.5549999999999999
mem,mixed,MSC01,0.835
mem,motor,MSC01,0.8450000000000001
mixed,motor,MSC02,0.7150000000000001
mixed,mem,MSC02,0.655
motor,mixed,MSC02,0.5
motor,mem,MSC02,0.53
mem,mixed,MSC02,0.8299999999999998
mem,motor,MSC02,0.7250000000000001
mixed,motor,MSC03,1.0
mixed,mem,MSC03,0.93125
motor,mixed,MSC03,0.8399999999999999
motor,mem,MSC03,0.7125
mem,mixed,MSC03,0.7999999999999999
mem,motor,MSC03,0.93125
mixed,motor,MSC04,1.0
mixed,mem,MSC04,0.8699999999999999
motor,mixed,MSC04,0.7300000000000001
motor,mem,MSC04,0.6900000000000002
mem,mixed,MSC04,0.945
mem,motor,MSC04,0.9800000000000001
mixed,motor,MSC05,0.86
mixed,mem,MSC05,1.0
motor,mixed,MSC05,0.6650000000000001
motor,mem,MSC05,0.975
mem,mixed,MSC05,0.82
mem,motor,MSC05,0.8599999999999998
mixed,motor,MSC06,0.9444444444444444
mixed,mem,MSC06,0.9049999999999999
motor,mixed,MSC06,0.8277777777777777
motor,mem,MSC06,0.6944444444444445
mem,mixed,MSC06,0.9400000000000001
mem,motor,MSC06,0.7555555555555555
mixed,motor,MSC07,0.9
mixed,mem,MSC07,0.905
motor,mixed,MSC07,0.5
motor,mem,MSC07,0.5055555555555555
mem,mixed,MSC07,0.755
mem,motor,MSC07,0.7166666666666666
mixed,motor,MSC10,0.82
mixed,mem,MSC10,0.9700000000000001
motor,mixed,MSC10,0.545
motor,mem,MSC10,0.7350000000000001
mem,mixed,MSC10,0.8700000000000001
mem,motor,MSC10,0.7749999999999999
