train_task,test_task,sub,acc
mixed,motor,MSC01,0.9949999999999999
mixed,mem,MSC01,0.9299999999999999
motor,mixed,MSC01,0.8400000000000001
motor,mem,MSC01,0.6500000000000001
mem,mixed,MSC01,0.945
mem,motor,MSC01,0.9949999999999999
mixed,motor,MSC02,0.7350000000000001
mixed,mem,MSC02,0.8399999999999999
motor,mixed,MSC02,0.5
motor,mem,MSC02,0.5
mem,mixed,MSC02,0.7649999999999999
mem,motor,MSC02,0.64
mixed,motor,MSC03,0.975
mixed,mem,MSC03,0.8625
motor,mixed,MSC03,0.5199999999999999
motor,mem,MSC03,0.54375
mem,mixed,MSC03,0.6625000000000001
mem,motor,MSC03,0.8625
mixed,motor,MSC04,0.95
mixed,mem,MSC04,0.9800000000000001
motor,mixed,MSC04,0.57
motor,mem,MSC04,0.67
mem,mixed,MSC04,0.925
mem,motor,MSC04,0.8949999999999999
mixed,motor,MSC05,0.945
mixed,mem,MSC05,1.0
motor,mixed,MSC05,0.595
motor,mem,MSC05,0.8049999999999999
mem,mixed,MSC05,0.8700000000000001
mem,motor,MSC05,0.9949999999999999
mixed,motor,MSC06,0.9611111111111112
mixed,mem,MSC06,1.0
motor,mixed,MSC06,0.5555555555555555
motor,mem,MSC06,0.5666666666666667
mem,mixed,MSC06,0.7899999999999998
mem,motor,MSC06,0.9222222222222223
mixed,motor,MSC07,0.8333333333333333
mixed,mem,MSC07,0.8950000000000001
motor,mixed,MSC07,0.5222222222222223
motor,mem,MSC07,0.5
mem,mixed,MSC07,0.9
mem,motor,MSC07,0.7666666666666667
mixed,motor,MSC10,0.8800000000000001
mixed,mem,MSC10,0.9650000000000001
motor,mixed,MSC10,0.525
motor,mem,MSC10,0.7
mem,mixed,MSC10,0.8550000000000001
mem,motor,MSC10,0.8149999999999998
