train_task,test_task,sub,acc
mixed,motor,MSC01,0.9200000000000002
mixed,mem,MSC01,0.85
motor,mixed,MSC01,0.71
motor,mem,MSC01,0.7050000000000001
mem,mixed,MSC01,0.795
mem,motor,MSC01,0.9000000000000001
mixed,motor,MSC02,0.925
mixed,mem,MSC02,0.625
motor,mixed,MSC02,0.5
motor,mem,MSC02,0.51
mem,mixed,MSC02,0.52
mem,motor,MSC02,0.76
mixed,motor,MSC03,0.74
mixed,mem,MSC03,0.6125
motor,mixed,MSC03,0.5349999999999999
motor,mem,MSC03,0.59375
mem,mixed,MSC03,0.46875
mem,motor,MSC03,0.49999999999999994
mixed,motor,MSC04,0.6950000000000001
mixed,mem,MSC04,0.6950000000000001
motor,mixed,MSC04,0.62
motor,mem,MSC04,0.635
mem,mixed,MSC04,0.8400000000000001
mem,motor,MSC04,0.7749999999999998
mixed,motor,MSC05,0.8499999999999999
mixed,mem,MSC05,0.9199999999999999
motor,mixed,MSC05,0.6249999999999999
motor,mem,MSC05,0.8499999999999999
mem,mixed,MSC05,0.665
mem,motor,MSC05,0.9299999999999999
mixed,motor,MSC06,0.6166666666666668
mixed,mem,MSC06,0.8299999999999998
motor,mixed,MSC06,0.5555555555555556
motor,mem,MSC06,0.5444444444444444
mem,mixed,MSC06,0.6499999999999999
mem,motor,MSC06,0.5888888888888889
mixed,motor,MSC07,0.5722222222222222
mixed,mem,MSC07,0.72
motor,mixed,MSC07,0.5388888888888889
motor,mem,MSC07,0.5055555555555555
mem,mixed,MSC07,0.615
mem,motor,MSC07,0.5722222222222222
mixed,motor,MSC10,0.8400000000000001
mixed,mem,MSC10,0.7849999999999999
motor,mixed,MSC10,0.505
motor,mem,MSC10,0.6599999999999999
mem,mixed,MSC10,0.74
mem,motor,MSC10,0.8499999999999999
