train_task,test_task,sub,acc
mixed,motor,MSC01,0.95
mixed,mem,MSC01,0.86
motor,mixed,MSC01,0.7949999999999999
motor,mem,MSC01,0.6500000000000001
mem,mixed,MSC01,0.915
mem,motor,MSC01,0.885
mixed,motor,MSC02,0.69
mixed,mem,MSC02,0.6950000000000001
motor,mixed,MSC02,0.5399999999999999
motor,mem,MSC02,0.5149999999999999
mem,mixed,MSC02,0.7549999999999999
mem,motor,MSC02,0.7549999999999999
mixed,motor,MSC03,0.9350000000000002
mixed,mem,MSC03,0.8875
motor,mixed,MSC03,0.6600000000000001
motor,mem,MSC03,0.60625
mem,mixed,MSC03,0.7249999999999999
mem,motor,MSC03,0.8562500000000002
mixed,motor,MSC04,0.95
mixed,mem,MSC04,0.95
motor,mixed,MSC04,0.6200000000000001
motor,mem,MSC04,0.7250000000000001
mem,mixed,MSC04,0.8799999999999999
mem,motor,MSC04,0.885
mixed,motor,MSC05,0.9000000000000001
mixed,mem,MSC05,1.0
motor,mixed,MSC05,0.635
motor,mem,MSC05,0.845
mem,mixed,MSC05,0.8850000000000001
mem,motor,MSC05,0.985
mixed,motor,MSC06,0.9666666666666666
mixed,mem,MSC06,0.985
motor,mixed,MSC06,0.6499999999999999
motor,mem,MSC06,0.6499999999999999
mem,mixed,MSC06,0.8399999999999999
mem,motor,MSC06,0.9
mixed,motor,MSC07,0.6722222222222223
mixed,mem,MSC07,0.8850000000000001
motor,mixed,MSC07,0.5444444444444444
motor,mem,MSC07,0.5
mem,mixed,MSC07,0.8699999999999999
mem,motor,MSC07,0.7666666666666666
mixed,motor,MSC10,0.9150000000000003
mixed,mem,MSC10,0.9549999999999998
motor,mixed,MSC10,0.5399999999999999
motor,mem,MSC10,0.6500000000000001
mem,mixed,MSC10,0.825
mem,motor,MSC10,0.9100000000000001
