,test_task,train_task,Mean,Std
0,mem,mixed,0.9487500000000001,0.047939694259708024
1,mem,motor,0.73625,0.1574291223739387
2,mixed,mem,0.8162499999999999,0.14637891143974843
3,mixed,motor,0.6412500000000001,0.11764808297873548
4,motor,mem,0.879375,0.09983692059697014
5,motor,mixed,0.9056249999999999,0.07389362528082419
