,test_task,train_task,Mean,Std
0,mem,mixed,0.6729464285714285,0.13860269178061138
1,mem,motor,0.6416964285714285,0.1192982389023191
2,mixed,mem,0.6426785714285714,0.11558532576615224
3,mixed,motor,0.5941964285714285,0.12146745462249357
4,motor,mem,0.6404464285714286,0.11034770165137224
5,motor,mixed,0.6020535714285714,0.13486955578603374
