,train_sub,test_sub,task,acc
73,MSC03,MSC06,semantic,0.515
74,MSC03,MSC06,motor,0.44000000000000006
75,MSC03,MSC06,mem,0.4800000000000001
76,MSC03,MSC07,glass,0.38500000000000006
77,MSC03,MSC07,semantic,0.5349999999999999
78,MSC03,MSC07,motor,0.505
79,MSC03,MSC07,mem,0.5
80,MSC03,MSC10,glass,0.45000000000000007
81,MSC03,MSC10,semantic,0.655
82,MSC03,MSC10,motor,0.44499999999999995
83,MSC03,MSC10,mem,0.5
84,MSC04,MSC01,glass,0.49000000000000005
85,MSC04,MSC01,semantic,0.4800000000000001
86,MSC04,MSC01,motor,0.5
87,MSC04,MSC01,mem,0.55
88,MSC04,MSC02,glass,0.5700000000000001
89,MSC04,MSC02,semantic,0.5750000000000001
90,MSC04,MSC02,motor,0.59
91,MSC04,MSC02,mem,0.545
92,MSC04,MSC03,glass,0.5399999999999999
93,MSC04,MSC03,semantic,0.4800000000000001
94,MSC04,MSC03,motor,0.5
95,MSC04,MSC03,mem,0.6250000000000002
96,MSC04,MSC05,glass,0.635
97,MSC04,MSC05,semantic,0.74
98,MSC04,MSC05,motor,0.6050000000000001
99,MSC04,MSC05,mem,0.595
100,MSC04,MSC06,glass,0.5
101,MSC04,MSC06,semantic,0.58
102,MSC04,MSC06,motor,0.5
103,MSC04,MSC06,mem,0.57
104,MSC04,MSC07,glass,0.4
105,MSC04,MSC07,semantic,0.6000000000000001
106,MSC04,MSC07,motor,0.5349999999999999
107,MSC04,MSC07,mem,0.5900000000000001
108,MSC04,MSC10,glass,0.53
109,MSC04,MSC10,semantic,0.675
110,MSC04,MSC10,motor,0.65
111,MSC04,MSC10,mem,0.5599999999999999
112,MSC05,MSC01,glass,0.42000000000000004
113,MSC05,MSC01,semantic,0.5
114,MSC05,MSC01,motor,0.7549999999999999
115,MSC05,MSC01,mem,0.5349999999999999
116,MSC05,MSC02,glass,0.565
117,MSC05,MSC02,semantic,0.495
118,MSC05,MSC02,motor,0.6849999999999999
119,MSC05,MSC02,mem,0.49000000000000005
120,MSC05,MSC03,glass,0.51
121,MSC05,MSC03,semantic,0.5
122,MSC05,MSC03,motor,0.43500000000000005
123,MSC05,MSC03,mem,0.495
124,MSC05,MSC04,glass,0.835
125,MSC05,MSC04,semantic,0.8800000000000001
126,MSC05,MSC04,motor,0.59
127,MSC05,MSC04,mem,0.6950000000000001
128,MSC05,MSC06,glass,0.5333333333333333
129,MSC05,MSC06,semantic,0.5
130,MSC05,MSC06,motor,0.55
131,MSC05,MSC06,mem,0.5
132,MSC05,MSC07,glass,0.43500000000000005
133,MSC05,MSC07,semantic,0.505
134,MSC05,MSC07,motor,0.42000000000000004
135,MSC05,MSC07,mem,0.5449999999999999
136,MSC05,MSC10,glass,0.515
137,MSC05,MSC10,semantic,0.5149999999999999
138,MSC05,MSC10,motor,0.5900000000000001
139,MSC05,MSC10,mem,0.52
140,MSC06,MSC01,glass,0.3055555555555556
141,MSC06,MSC01,semantic,0.53
142,MSC06,MSC01,motor,0.585
143,MSC06,MSC01,mem,0.6250000000000002
144,MSC06,MSC02,glass,0.611111111111111
145,MSC06,MSC02,semantic,0.7350000000000001
146,MSC06,MSC02,motor,0.64
147,MSC06,MSC02,mem,0.5
148,MSC06,MSC03,glass,0.5111111111111111
149,MSC06,MSC03,semantic,0.565
150,MSC06,MSC03,motor,0.6950000000000001
151,MSC06,MSC03,mem,0.43500000000000005
152,MSC06,MSC04,glass,0.5277777777777778
153,MSC06,MSC04,semantic,0.82
154,MSC06,MSC04,motor,0.5499999999999999
155,MSC06,MSC04,mem,0.5599999999999999
156,MSC06,MSC05,glass,0.5666666666666667
157,MSC06,MSC05,semantic,0.6500000000000001
158,MSC06,MSC05,motor,0.505
159,MSC06,MSC05,mem,0.5
160,MSC06,MSC07,glass,0.5
161,MSC06,MSC07,semantic,0.5700000000000001
162,MSC06,MSC07,motor,0.645
163,MSC06,MSC07,mem,0.5
164,MSC06,MSC10,glass,0.5055555555555555
165,MSC06,MSC10,semantic,0.8099999999999999
166,MSC06,MSC10,motor,0.7050000000000001
167,MSC06,MSC10,mem,0.5149999999999999
168,MSC07,MSC01,glass,0.71
169,MSC07,MSC01,semantic,0.545
170,MSC07,MSC01,motor,0.5
171,MSC07,MSC01,mem,0.5700000000000001
172,MSC07,MSC02,glass,0.6300000000000001
173,MSC07,MSC02,semantic,0.5399999999999999
174,MSC07,MSC02,motor,0.7449999999999999
175,MSC07,MSC02,mem,0.565
176,MSC07,MSC03,glass,0.49000000000000005
177,MSC07,MSC03,semantic,0.5
178,MSC07,MSC03,motor,0.5
179,MSC07,MSC03,mem,0.5
180,MSC07,MSC04,glass,0.525
181,MSC07,MSC04,semantic,0.655
182,MSC07,MSC04,motor,0.5
183,MSC07,MSC04,mem,0.55
184,MSC07,MSC05,glass,0.58
185,MSC07,MSC05,semantic,0.5849999999999999
186,MSC07,MSC05,motor,0.5
187,MSC07,MSC05,mem,0.615
188,MSC07,MSC06,glass,0.5666666666666667
189,MSC07,MSC06,semantic,0.62
190,MSC07,MSC06,motor,0.5549999999999999
191,MSC07,MSC06,mem,0.48500000000000004
192,MSC07,MSC10,glass,0.68
193,MSC07,MSC10,semantic,0.755
194,MSC07,MSC10,motor,0.5349999999999999
195,MSC07,MSC10,mem,0.675
196,MSC10,MSC01,glass,0.5
197,MSC10,MSC01,semantic,0.5
198,MSC10,MSC01,motor,0.635
199,MSC10,MSC01,mem,0.52
200,MSC10,MSC02,glass,0.59
201,MSC10,MSC02,semantic,0.6950000000000001
202,MSC10,MSC02,motor,0.5549999999999999
203,MSC10,MSC02,mem,0.505
204,MSC10,MSC03,glass,0.48
205,MSC10,MSC03,semantic,0.5
206,MSC10,MSC03,motor,0.45500000000000007
207,MSC10,MSC03,mem,0.5
208,MSC10,MSC04,glass,0.675
209,MSC10,MSC04,semantic,0.5449999999999999
210,MSC10,MSC04,motor,0.505
211,MSC10,MSC04,mem,0.5
212,MSC10,MSC05,glass,0.6500000000000001
213,MSC10,MSC05,semantic,0.5
214,MSC10,MSC05,motor,0.5
215,MSC10,MSC05,mem,0.5149999999999999
216,MSC10,MSC06,glass,0.5555555555555555
217,MSC10,MSC06,semantic,0.8599999999999998
218,MSC10,MSC06,motor,0.7100000000000001
219,MSC10,MSC06,mem,0.545
220,MSC10,MSC07,glass,0.57
221,MSC10,MSC07,semantic,0.6900000000000001
222,MSC10,MSC07,motor,0.73
223,MSC10,MSC07,mem,0.645
