acc,train,test,frames
0.7333333333333333,MSC01,MSC02,325
0.6833333333333332,MSC01,MSC03,325
0.85,MSC01,MSC04,325
0.9166666666666666,MSC01,MSC05,325
0.8666666666666666,MSC01,MSC06,325
0.5333333333333333,MSC01,MSC07,325
0.7333333333333334,MSC01,MSC10,325
0.9642857142857144,MSC02,MSC01,325
0.9285714285714286,MSC02,MSC03,325
0.9571428571428572,MSC02,MSC04,325
0.9857142857142858,MSC02,MSC05,325
0.9642857142857143,MSC02,MSC06,325
0.9714285714285714,MSC02,MSC07,325
0.9000000000000001,MSC02,MSC10,325
0.5333333333333333,MSC03,MSC01,325
0.5,MSC03,MSC02,325
0.5166666666666667,MSC03,MSC04,325
0.5166666666666667,MSC03,MSC05,325
0.6166666666666667,MSC03,MSC06,325
0.75,MSC03,MSC07,325
0.5833333333333334,MSC03,MSC10,325
0.9499999999999998,MSC04,MSC01,325
0.9083333333333333,MSC04,MSC02,325
0.7083333333333334,MSC04,MSC03,325
0.9416666666666668,MSC04,MSC05,325
0.9583333333333334,MSC04,MSC06,325
0.625,MSC04,MSC07,325
0.8083333333333332,MSC04,MSC10,325
0.7388888888888889,MSC05,MSC01,325
0.5611111111111111,MSC05,MSC02,325
0.8499999999999999,MSC05,MSC03,325
0.938888888888889,MSC05,MSC04,325
0.9666666666666666,MSC05,MSC06,325
0.7444444444444444,MSC05,MSC07,325
0.8444444444444444,MSC05,MSC10,325
0.7333333333333333,MSC06,MSC01,325
0.7888888888888888,MSC06,MSC02,325
0.7444444444444445,MSC06,MSC03,325
0.9166666666666666,MSC06,MSC04,325
0.9666666666666666,MSC06,MSC05,325
0.5388888888888889,MSC06,MSC07,325
0.6111111111111112,MSC06,MSC10,325
0.625,MSC07,MSC01,325
0.56875,MSC07,MSC02,325
0.66875,MSC07,MSC03,325
0.80625,MSC07,MSC04,325
0.93125,MSC07,MSC05,325
0.89375,MSC07,MSC06,325
0.7312500000000001,MSC07,MSC10,325
9999,MSC10,MSC01,325
9999,MSC10,MSC02,325
9999,MSC10,MSC03,325
9999,MSC10,MSC04,325
9999,MSC10,MSC05,325
9999,MSC10,MSC06,325
9999,MSC10,MSC07,325
