acc,train,test,frames
0.75,MSC01,MSC02,250
0.73125,MSC01,MSC03,250
0.8062499999999999,MSC01,MSC04,250
0.9625000000000001,MSC01,MSC05,250
0.9500000000000001,MSC01,MSC06,250
0.5,MSC01,MSC07,250
0.7125000000000001,MSC01,MSC10,250
0.9800000000000001,MSC02,MSC01,250
0.8850000000000001,MSC02,MSC03,250
0.9899999999999999,MSC02,MSC04,250
1.0,MSC02,MSC05,250
0.96,MSC02,MSC06,250
0.9349999999999999,MSC02,MSC07,250
0.805,MSC02,MSC10,250
0.6,MSC03,MSC01,250
0.5166666666666667,MSC03,MSC02,250
0.5333333333333333,MSC03,MSC04,250
0.5166666666666667,MSC03,MSC05,250
0.7333333333333334,MSC03,MSC06,250
0.7666666666666666,MSC03,MSC07,250
0.65,MSC03,MSC10,250
0.9944444444444444,MSC04,MSC01,250
0.9277777777777779,MSC04,MSC02,250
0.8555555555555556,MSC04,MSC03,250
0.8833333333333333,MSC04,MSC05,250
0.9666666666666666,MSC04,MSC06,250
0.9333333333333333,MSC04,MSC07,250
0.9777777777777779,MSC04,MSC10,250
0.85,MSC05,MSC01,250
0.51,MSC05,MSC02,250
0.8450000000000001,MSC05,MSC03,250
0.8850000000000001,MSC05,MSC04,250
0.8550000000000001,MSC05,MSC06,250
0.71,MSC05,MSC07,250
0.76,MSC05,MSC10,250
0.8333333333333335,MSC06,MSC01,250
0.8333333333333333,MSC06,MSC02,250
0.7777777777777778,MSC06,MSC03,250
0.9333333333333331,MSC06,MSC04,250
0.9611111111111111,MSC06,MSC05,250
0.55,MSC06,MSC07,250
0.7166666666666667,MSC06,MSC10,250
0.645,MSC07,MSC01,250
0.5900000000000001,MSC07,MSC02,250
0.67,MSC07,MSC03,250
0.8200000000000001,MSC07,MSC04,250
0.915,MSC07,MSC05,250
0.915,MSC07,MSC06,250
0.75,MSC07,MSC10,250
0.5714285714285714,MSC10,MSC01,250
0.6571428571428571,MSC10,MSC02,250
0.6928571428571428,MSC10,MSC03,250
0.807142857142857,MSC10,MSC04,250
0.8,MSC10,MSC05,250
0.9214285714285714,MSC10,MSC06,250
0.8214285714285713,MSC10,MSC07,250
