acc,train,test,frames
0.9350000000000002,MSC01,MSC02,150
0.745,MSC01,MSC03,150
0.9250000000000002,MSC01,MSC04,150
1.0,MSC01,MSC05,150
0.865,MSC01,MSC06,150
0.5449999999999999,MSC01,MSC07,150
0.7150000000000001,MSC01,MSC10,150
0.97,MSC02,MSC01,150
0.8150000000000001,MSC02,MSC03,150
0.99,MSC02,MSC04,150
0.97,MSC02,MSC05,150
0.975,MSC02,MSC06,150
0.89,MSC02,MSC07,150
0.9250000000000002,MSC02,MSC10,150
0.97,MSC03,MSC01,150
0.6200000000000001,MSC03,MSC02,150
0.8799999999999999,MSC03,MSC04,150
0.9,MSC03,MSC05,150
0.86,MSC03,MSC06,150
0.75,MSC03,MSC07,150
0.9099999999999999,MSC03,MSC10,150
0.9949999999999999,MSC04,MSC01,150
0.925,MSC04,MSC02,150
0.865,MSC04,MSC03,150
0.86,MSC04,MSC05,150
0.9800000000000001,MSC04,MSC06,150
0.93,MSC04,MSC07,150
0.985,MSC04,MSC10,150
0.9100000000000001,MSC05,MSC01,150
0.5349999999999999,MSC05,MSC02,150
0.82,MSC05,MSC03,150
0.885,MSC05,MSC04,150
0.905,MSC05,MSC06,150
0.675,MSC05,MSC07,150
0.665,MSC05,MSC10,150
0.8299999999999998,MSC06,MSC01,150
0.9049999999999999,MSC06,MSC02,150
0.77,MSC06,MSC03,150
0.9299999999999999,MSC06,MSC04,150
0.95,MSC06,MSC05,150
0.595,MSC06,MSC07,150
0.775,MSC06,MSC10,150
0.525,MSC07,MSC01,150
0.5700000000000001,MSC07,MSC02,150
0.6049999999999999,MSC07,MSC03,150
0.6599999999999999,MSC07,MSC04,150
0.78,MSC07,MSC05,150
0.86,MSC07,MSC06,150
0.7450000000000001,MSC07,MSC10,150
0.85625,MSC10,MSC01,150
0.84375,MSC10,MSC02,150
0.7812499999999999,MSC10,MSC03,150
0.89375,MSC10,MSC04,150
0.99375,MSC10,MSC05,150
0.9500000000000001,MSC10,MSC06,150
0.8624999999999999,MSC10,MSC07,150
