train_sub,test_sub,task,acc
MSC01,MSC02,mixed,0.495
MSC01,MSC02,motor,0.5499999999999999
MSC01,MSC02,mem,0.3349999999999999
MSC01,MSC03,mixed,0.6
MSC01,MSC03,motor,0.495
MSC01,MSC03,mem,0.395
MSC01,MSC04,mixed,0.6300000000000001
MSC01,MSC04,motor,0.57
MSC01,MSC04,mem,0.5599999999999999
MSC01,MSC05,mixed,0.545
MSC01,MSC05,motor,0.45999999999999996
MSC01,MSC05,mem,0.45500000000000007
MSC01,MSC06,mixed,0.425
MSC01,MSC06,motor,0.48
MSC01,MSC06,mem,0.465
MSC01,MSC07,mixed,0.6
MSC01,MSC07,motor,0.57
MSC01,MSC07,mem,0.4450000000000001
MSC01,MSC10,mixed,0.6199999999999999
MSC01,MSC10,motor,0.5449999999999999
MSC01,MSC10,mem,0.51
MSC02,MSC01,mixed,0.5549999999999999
MSC02,MSC01,motor,0.5399999999999999
MSC02,MSC01,mem,0.605
MSC02,MSC03,mixed,0.6
MSC02,MSC03,motor,0.495
MSC02,MSC03,mem,0.625
MSC02,MSC04,mixed,0.5199999999999999
MSC02,MSC04,motor,0.53
MSC02,MSC04,mem,0.48
MSC02,MSC05,mixed,0.55
MSC02,MSC05,motor,0.47000000000000003
MSC02,MSC05,mem,0.5549999999999999
MSC02,MSC06,mixed,0.505
MSC02,MSC06,motor,0.5199999999999999
MSC02,MSC06,mem,0.465
MSC02,MSC07,mixed,0.5149999999999999
MSC02,MSC07,motor,0.47000000000000003
MSC02,MSC07,mem,0.385
MSC02,MSC10,mixed,0.5999999999999999
MSC02,MSC10,motor,0.44000000000000006
MSC02,MSC10,mem,0.665
MSC03,MSC01,mixed,0.675
MSC03,MSC01,motor,0.6000000000000001
MSC03,MSC01,mem,0.5
MSC03,MSC02,mixed,0.62
MSC03,MSC02,motor,0.5050000000000001
MSC03,MSC02,mem,0.5
MSC03,MSC04,mixed,0.4800000000000001
MSC03,MSC04,motor,0.71
MSC03,MSC04,mem,0.5
MSC03,MSC05,mixed,0.4600000000000001
MSC03,MSC05,motor,0.5449999999999999
MSC03,MSC05,mem,0.5
MSC03,MSC06,mixed,0.52
MSC03,MSC06,motor,0.5449999999999999
MSC03,MSC06,mem,0.5
MSC03,MSC07,mixed,0.41500000000000004
MSC03,MSC07,motor,0.6150000000000001
MSC03,MSC07,mem,0.5
MSC03,MSC10,mixed,0.5650000000000001
MSC03,MSC10,motor,0.54
MSC03,MSC10,mem,0.5
MSC04,MSC01,mixed,0.52
MSC04,MSC01,motor,0.54
MSC04,MSC01,mem,0.605
MSC04,MSC02,mixed,0.395
MSC04,MSC02,motor,0.41500000000000004
MSC04,MSC02,mem,0.48
MSC04,MSC03,mixed,0.43
MSC04,MSC03,motor,0.5349999999999999
MSC04,MSC03,mem,0.41000000000000003
MSC04,MSC05,mixed,0.5800000000000001
MSC04,MSC05,motor,0.505
MSC04,MSC05,mem,0.45499999999999996
MSC04,MSC06,mixed,0.53
MSC04,MSC06,motor,0.6099999999999999
MSC04,MSC06,mem,0.5549999999999999
MSC04,MSC07,mixed,0.46499999999999997
MSC04,MSC07,motor,0.4800000000000001
MSC04,MSC07,mem,0.41000000000000003
MSC04,MSC10,mixed,0.48500000000000004
MSC04,MSC10,motor,0.525
MSC04,MSC10,mem,0.675
MSC05,MSC01,mixed,0.5399999999999999
MSC05,MSC01,motor,0.5349999999999999
MSC05,MSC01,mem,0.5399999999999999
MSC05,MSC02,mixed,0.495
MSC05,MSC02,motor,0.5050000000000001
MSC05,MSC02,mem,0.395
MSC05,MSC03,mixed,0.5349999999999999
MSC05,MSC03,motor,0.525
MSC05,MSC03,mem,0.635
MSC05,MSC04,mixed,0.575
MSC05,MSC04,motor,0.495
MSC05,MSC04,mem,0.385
MSC05,MSC06,mixed,0.55
MSC05,MSC06,motor,0.515
MSC05,MSC06,mem,0.48
MSC05,MSC07,mixed,0.565
MSC05,MSC07,motor,0.5199999999999999
MSC05,MSC07,mem,0.3849999999999999
MSC05,MSC10,mixed,0.37
MSC05,MSC10,motor,0.5
MSC05,MSC10,mem,0.585
MSC06,MSC01,mixed,0.68
MSC06,MSC01,motor,0.5
MSC06,MSC01,mem,0.4450000000000001
MSC06,MSC02,mixed,0.585
MSC06,MSC02,motor,0.505
MSC06,MSC02,mem,0.36
MSC06,MSC03,mixed,0.48500000000000004
MSC06,MSC03,motor,0.5
MSC06,MSC03,mem,0.6
MSC06,MSC04,mixed,0.6799999999999999
MSC06,MSC04,motor,0.505
MSC06,MSC04,mem,0.6000000000000001
MSC06,MSC05,mixed,0.5599999999999999
MSC06,MSC05,motor,0.485
MSC06,MSC05,mem,0.5000000000000001
MSC06,MSC07,mixed,0.4
MSC06,MSC07,motor,0.5
MSC06,MSC07,mem,0.35
MSC06,MSC10,mixed,0.48500000000000004
MSC06,MSC10,motor,0.515
MSC06,MSC10,mem,0.5650000000000001
MSC07,MSC01,mixed,0.595
MSC07,MSC01,motor,0.49000000000000005
MSC07,MSC01,mem,0.715
MSC07,MSC02,mixed,0.475
MSC07,MSC02,motor,0.5
MSC07,MSC02,mem,0.4600000000000001
MSC07,MSC03,mixed,0.665
MSC07,MSC03,motor,0.5
MSC07,MSC03,mem,0.36499999999999994
MSC07,MSC04,mixed,0.42000000000000004
MSC07,MSC04,motor,0.5
MSC07,MSC04,mem,0.33999999999999997
MSC07,MSC05,mixed,0.505
MSC07,MSC05,motor,0.515
MSC07,MSC05,mem,0.425
MSC07,MSC06,mixed,0.6399999999999999
MSC07,MSC06,motor,0.5
MSC07,MSC06,mem,0.5000000000000001
MSC07,MSC10,mixed,0.39499999999999996
MSC07,MSC10,motor,0.51
MSC07,MSC10,mem,0.37000000000000005
MSC10,MSC01,mixed,0.485
MSC10,MSC01,motor,0.45500000000000007
MSC10,MSC01,mem,0.445
MSC10,MSC02,mixed,0.5599999999999999
MSC10,MSC02,motor,0.45500000000000007
MSC10,MSC02,mem,0.475
