train_sub,test_sub,task,acc
MSC01,MSC02,mixed,0.515
MSC01,MSC02,motor,0.5549999999999999
MSC01,MSC02,mem,0.645
MSC01,MSC03,mixed,0.45500000000000007
MSC01,MSC03,motor,0.5
MSC01,MSC03,mem,0.52
MSC01,MSC04,mixed,0.445
MSC01,MSC04,motor,0.505
MSC01,MSC04,mem,0.45499999999999996
MSC01,MSC05,mixed,0.555
MSC01,MSC05,motor,0.5349999999999999
MSC01,MSC05,mem,0.475
MSC01,MSC06,mixed,0.44000000000000006
MSC01,MSC06,motor,0.51
MSC01,MSC06,mem,0.48500000000000004
MSC01,MSC07,mixed,0.5549999999999999
MSC01,MSC07,motor,0.5299999999999999
MSC01,MSC07,mem,0.4600000000000001
MSC01,MSC10,mixed,0.5449999999999999
MSC01,MSC10,motor,0.54
MSC01,MSC10,mem,0.445
MSC02,MSC01,mixed,0.5449999999999999
MSC02,MSC01,motor,0.5
MSC02,MSC01,mem,0.425
MSC02,MSC03,mixed,0.49000000000000005
MSC02,MSC03,motor,0.5
MSC02,MSC03,mem,0.4050000000000001
MSC02,MSC04,mixed,0.605
MSC02,MSC04,motor,0.53
MSC02,MSC04,mem,0.595
MSC02,MSC05,mixed,0.5549999999999999
MSC02,MSC05,motor,0.5
MSC02,MSC05,mem,0.6099999999999999
MSC02,MSC06,mixed,0.5449999999999999
MSC02,MSC06,motor,0.515
MSC02,MSC06,mem,0.7150000000000001
MSC02,MSC07,mixed,0.49000000000000005
MSC02,MSC07,motor,0.475
MSC02,MSC07,mem,0.51
MSC02,MSC10,mixed,0.48500000000000004
MSC02,MSC10,motor,0.505
MSC02,MSC10,mem,0.6500000000000001
MSC03,MSC01,mixed,0.48500000000000004
MSC03,MSC01,motor,0.5349999999999999
MSC03,MSC01,mem,0.5
MSC03,MSC02,mixed,0.465
MSC03,MSC02,motor,0.5549999999999999
MSC03,MSC02,mem,0.5
MSC03,MSC04,mixed,0.48
MSC03,MSC04,motor,0.495
MSC03,MSC04,mem,0.5
MSC03,MSC05,mixed,0.5899999999999999
MSC03,MSC05,motor,0.505
MSC03,MSC05,mem,0.5
MSC03,MSC06,mixed,0.635
MSC03,MSC06,motor,0.5499999999999999
MSC03,MSC06,mem,0.5
MSC03,MSC07,mixed,0.48500000000000004
MSC03,MSC07,motor,0.47000000000000003
MSC03,MSC07,mem,0.5
MSC03,MSC10,mixed,0.51
MSC03,MSC10,motor,0.51
MSC03,MSC10,mem,0.5
MSC04,MSC01,mixed,0.495
MSC04,MSC01,motor,0.525
MSC04,MSC01,mem,0.6
MSC04,MSC02,mixed,0.6599999999999999
MSC04,MSC02,motor,0.6150000000000001
MSC04,MSC02,mem,0.5449999999999999
MSC04,MSC03,mixed,0.545
MSC04,MSC03,motor,0.5399999999999999
MSC04,MSC03,mem,0.39
MSC04,MSC05,mixed,0.515
MSC04,MSC05,motor,0.495
MSC04,MSC05,mem,0.52
MSC04,MSC06,mixed,0.465
MSC04,MSC06,motor,0.48500000000000004
MSC04,MSC06,mem,0.675
MSC04,MSC07,mixed,0.47000000000000003
MSC04,MSC07,motor,0.48
MSC04,MSC07,mem,0.445
MSC04,MSC10,mixed,0.55
MSC04,MSC10,motor,0.51
MSC04,MSC10,mem,0.6
MSC05,MSC01,mixed,0.495
MSC05,MSC01,motor,0.5
MSC05,MSC01,mem,0.54
MSC05,MSC02,mixed,0.43
MSC05,MSC02,motor,0.515
MSC05,MSC02,mem,0.5050000000000001
MSC05,MSC03,mixed,0.43499999999999994
MSC05,MSC03,motor,0.4800000000000001
MSC05,MSC03,mem,0.495
MSC05,MSC04,mixed,0.38
MSC05,MSC04,motor,0.5
MSC05,MSC04,mem,0.5499999999999999
MSC05,MSC06,mixed,0.505
MSC05,MSC06,motor,0.5
MSC05,MSC06,mem,0.55
MSC05,MSC07,mixed,0.595
MSC05,MSC07,motor,0.49000000000000005
MSC05,MSC07,mem,0.675
MSC05,MSC10,mixed,0.4000000000000001
