train_sub,test_sub,task,acc
MSC01,MSC02,mixed,0.51
MSC01,MSC02,motor,0.5449999999999999
MSC01,MSC02,mem,0.5000000000000001
MSC01,MSC03,mixed,0.64
MSC01,MSC03,motor,0.5
MSC01,MSC03,mem,0.49000000000000005
MSC01,MSC04,mixed,0.465
MSC01,MSC04,motor,0.5149999999999999
MSC01,MSC04,mem,0.6299999999999999
MSC01,MSC05,mixed,0.355
MSC01,MSC05,motor,0.505
MSC01,MSC05,mem,0.38
MSC01,MSC06,mixed,0.58
MSC01,MSC06,motor,0.495
MSC01,MSC06,mem,0.55
MSC01,MSC07,mixed,0.575
MSC01,MSC07,motor,0.55
MSC01,MSC07,mem,0.5650000000000001
MSC01,MSC10,mixed,0.5349999999999999
MSC01,MSC10,motor,0.5
MSC01,MSC10,mem,0.5499999999999999
MSC02,MSC01,mixed,0.495
MSC02,MSC01,motor,0.5
MSC02,MSC01,mem,0.4600000000000001
MSC02,MSC03,mixed,0.5349999999999999
MSC02,MSC03,motor,0.5
MSC02,MSC03,mem,0.4950000000000001
MSC02,MSC04,mixed,0.5
MSC02,MSC04,motor,0.5
MSC02,MSC04,mem,0.61
MSC02,MSC05,mixed,0.465
MSC02,MSC05,motor,0.5
MSC02,MSC05,mem,0.45000000000000007
MSC02,MSC06,mixed,0.57
MSC02,MSC06,motor,0.5
MSC02,MSC06,mem,0.43499999999999994
MSC02,MSC07,mixed,0.475
MSC02,MSC07,motor,0.5
MSC02,MSC07,mem,0.545
MSC02,MSC10,mixed,0.47000000000000003
MSC02,MSC10,motor,0.5
MSC02,MSC10,mem,0.605
MSC03,MSC01,mixed,0.52
MSC03,MSC01,motor,0.515
MSC03,MSC01,mem,0.5
MSC03,MSC02,mixed,0.4600000000000001
MSC03,MSC02,motor,0.54
MSC03,MSC02,mem,0.5
MSC03,MSC04,mixed,0.4600000000000001
MSC03,MSC04,motor,0.51
MSC03,MSC04,mem,0.5
MSC03,MSC05,mixed,0.4600000000000001
MSC03,MSC05,motor,0.51
MSC03,MSC05,mem,0.5
MSC03,MSC06,mixed,0.5349999999999999
MSC03,MSC06,motor,0.5
MSC03,MSC06,mem,0.5
MSC03,MSC07,mixed,0.5349999999999999
MSC03,MSC07,motor,0.5249999999999999
MSC03,MSC07,mem,0.5
MSC03,MSC10,mixed,0.505
MSC03,MSC10,motor,0.505
MSC03,MSC10,mem,0.5
MSC04,MSC01,mixed,0.6299999999999999
