,test_task,train_task,Mean,Std
0,mem,mixed,0.9248437500000002,0.05551880915187984
1,mem,motor,0.65328125,0.10716854322653255
2,mixed,mem,0.8265625000000001,0.11867525843361679
3,mixed,motor,0.6191666666666668,0.0859586463881842
4,motor,mem,0.8936631944444444,0.1069883422969807
5,motor,mixed,0.9034722222222222,0.09572279108804796
