,train_sub,test_sub,task,acc
0,MSC01,MSC02,semantic,0.7799999999999999
1,MSC01,MSC02,glass,0.645
2,MSC01,MSC02,motor,0.865
3,MSC01,MSC02,mem,0.89
4,MSC01,MSC03,semantic,0.7999999999999999
5,MSC01,MSC03,glass,0.5
6,MSC01,MSC03,motor,0.685
7,MSC01,MSC03,mem,0.7350000000000001
8,MSC01,MSC04,semantic,0.5849999999999999
9,MSC01,MSC04,glass,0.595
10,MSC01,MSC04,motor,0.8700000000000001
11,MSC01,MSC04,mem,0.7050000000000001
12,MSC01,MSC05,semantic,0.5
13,MSC01,MSC05,glass,0.5399999999999999
14,MSC01,MSC05,motor,0.655
15,MSC01,MSC05,mem,0.65
16,MSC01,MSC06,semantic,0.5449999999999999
17,MSC01,MSC06,glass,0.5555555555555556
18,MSC01,MSC06,motor,0.68
19,MSC01,MSC06,mem,0.885
20,MSC01,MSC07,semantic,0.9400000000000001
21,MSC01,MSC07,glass,0.6500000000000001
22,MSC01,MSC07,motor,0.9650000000000001
23,MSC01,MSC07,mem,0.8700000000000001
24,MSC01,MSC10,semantic,0.5499999999999999
25,MSC01,MSC10,glass,0.6300000000000001
26,MSC01,MSC10,motor,0.875
27,MSC01,MSC10,mem,0.7000000000000001
28,MSC02,MSC01,semantic,0.76
29,MSC02,MSC01,glass,0.74
30,MSC02,MSC01,motor,0.9600000000000002
31,MSC02,MSC01,mem,0.5900000000000001
32,MSC02,MSC03,semantic,0.7899999999999999
33,MSC02,MSC03,glass,0.6599999999999999
34,MSC02,MSC03,motor,0.99
35,MSC02,MSC03,mem,0.5700000000000001
36,MSC02,MSC04,semantic,0.53
37,MSC02,MSC04,glass,0.51
38,MSC02,MSC04,motor,0.8399999999999999
39,MSC02,MSC04,mem,0.755
40,MSC02,MSC05,semantic,0.63
41,MSC02,MSC05,glass,0.5
42,MSC02,MSC05,motor,0.7050000000000001
43,MSC02,MSC05,mem,0.875
44,MSC02,MSC06,semantic,0.5999999999999999
45,MSC02,MSC06,glass,0.7444444444444444
46,MSC02,MSC06,motor,0.85
47,MSC02,MSC06,mem,0.8549999999999999
48,MSC02,MSC07,semantic,0.68
49,MSC02,MSC07,glass,0.6700000000000002
50,MSC02,MSC07,motor,0.9049999999999999
51,MSC02,MSC07,mem,0.82
52,MSC02,MSC10,semantic,0.5
53,MSC02,MSC10,glass,0.45000000000000007
54,MSC02,MSC10,motor,0.7100000000000001
55,MSC02,MSC10,mem,0.7849999999999999
56,MSC03,MSC01,semantic,0.505
57,MSC03,MSC01,glass,0.5
58,MSC03,MSC01,motor,0.885
59,MSC03,MSC01,mem,0.9450000000000001
60,MSC03,MSC02,semantic,0.5149999999999999
61,MSC03,MSC02,glass,0.5
62,MSC03,MSC02,motor,0.97
63,MSC03,MSC02,mem,0.8400000000000001
64,MSC03,MSC04,semantic,0.5
65,MSC03,MSC04,glass,0.5349999999999999
66,MSC03,MSC04,motor,0.8900000000000002
67,MSC03,MSC04,mem,0.7350000000000001
68,MSC03,MSC05,semantic,0.5
69,MSC03,MSC05,glass,0.5599999999999999
70,MSC03,MSC05,motor,0.875
71,MSC03,MSC05,mem,0.75
72,MSC03,MSC06,semantic,0.5
73,MSC03,MSC06,glass,0.5444444444444444
74,MSC03,MSC06,motor,0.7999999999999998
75,MSC03,MSC06,mem,0.8150000000000001
76,MSC03,MSC07,semantic,0.5
77,MSC03,MSC07,glass,0.5
78,MSC03,MSC07,motor,0.82
79,MSC03,MSC07,mem,0.6500000000000001
80,MSC03,MSC10,semantic,0.5
81,MSC03,MSC10,glass,0.5
82,MSC03,MSC10,motor,0.7949999999999999
83,MSC03,MSC10,mem,0.76
84,MSC04,MSC01,semantic,0.76
85,MSC04,MSC01,glass,0.7849999999999999
86,MSC04,MSC01,motor,0.8099999999999999
87,MSC04,MSC01,mem,0.945
88,MSC04,MSC02,semantic,0.7749999999999999
89,MSC04,MSC02,glass,0.655
90,MSC04,MSC02,motor,0.7099999999999999
91,MSC04,MSC02,mem,0.8800000000000001
92,MSC04,MSC03,semantic,0.6849999999999999
93,MSC04,MSC03,glass,0.595
94,MSC04,MSC03,motor,0.63
95,MSC04,MSC03,mem,0.645
96,MSC04,MSC05,semantic,0.5
