,test_task,train_task,Mean,Std
0,mem,mixed,0.6882142857142857,0.1257646740812111
1,mem,motor,0.6939285714285713,0.13986264133627124
2,mixed,mem,0.7094642857142857,0.10544140368180617
3,mixed,motor,0.6379464285714287,0.1164582515352577
4,motor,mem,0.7200892857142858,0.12573236753816913
5,motor,mixed,0.6547321428571429,0.13148943836900895
