train,acc,frames,analysis
MSC01,1.0,175,CV
MSC02,0.95,175,CV
MSC03,1.0,175,CV
MSC04,1.0,175,CV
MSC05,1.0,175,CV
MSC06,1.0,175,CV
MSC07,1.0,175,CV
MSC10,0.8809523809523808,175,CV
