train,acc,frames,analysis
MSC01,0.95,20,CV
MSC02,0.75,20,CV
MSC03,0.8958333333333333,20,CV
MSC04,0.9,20,CV
MSC05,1.0,20,CV
MSC06,1.0,20,CV
MSC07,0.9,20,CV
MSC10,0.9,20,CV
