,MSC06,train,test
0,0.8888888888888888,mem,motor
1,0.9444444444444444,mem,motor
2,0.8888888888888888,mem,motor
3,0.7777777777777778,mem,motor
4,0.8888888888888888,mem,motor
5,0.8888888888888888,mem,motor
6,0.8888888888888888,mem,motor
7,0.9444444444444444,mem,motor
8,0.9444444444444444,mem,motor
9,0.9444444444444444,mem,motor
