,MSC06,train,test
0,0.9444444444444444,mixed,motor
1,0.9444444444444444,mixed,motor
2,0.9444444444444444,mixed,motor
3,0.9444444444444444,mixed,motor
4,0.9444444444444444,mixed,motor
5,0.9444444444444444,mixed,motor
6,1.0,mixed,motor
7,1.0,mixed,motor
8,1.0,mixed,motor
9,0.9444444444444444,mixed,motor
