,test_task,train_task,Mean,Std
0,mem,mixed,0.940625,0.06630220315236253
1,mem,motor,0.68625,0.1518399062923089
2,mixed,mem,0.8800000000000001,0.09591663046625436
3,mixed,motor,0.6337499999999999,0.08671587430881882
4,motor,mem,0.891875,0.11535465499307525
5,motor,mixed,0.923125,0.08150098597124895
