,train_task,test_task,train_sub,test_sub,acc
0,mixed,motor,MSC01,MSC02,0.6699999999999999
1,mixed,mem,MSC01,MSC02,0.8099999999999999
2,motor,mixed,MSC01,MSC02,0.685
3,motor,mem,MSC01,MSC02,0.7150000000000001
4,mem,mixed,MSC01,MSC02,0.825
5,mem,motor,MSC01,MSC02,0.7250000000000001
6,mixed,motor,MSC01,MSC03,0.63
7,mixed,mem,MSC01,MSC03,0.635
8,motor,mixed,MSC01,MSC03,0.715
9,motor,mem,MSC01,MSC03,0.725
10,mem,mixed,MSC01,MSC03,0.6950000000000001
11,mem,motor,MSC01,MSC03,0.76
12,mixed,motor,MSC01,MSC04,0.8550000000000001
13,mixed,mem,MSC01,MSC04,0.8149999999999998
14,motor,mixed,MSC01,MSC04,0.7249999999999999
15,motor,mem,MSC01,MSC04,0.66
16,mem,mixed,MSC01,MSC04,0.845
17,mem,motor,MSC01,MSC04,0.9000000000000001
18,mixed,motor,MSC01,MSC05,0.8400000000000001
19,mixed,mem,MSC01,MSC05,0.8549999999999999
20,motor,mixed,MSC01,MSC05,0.63
21,motor,mem,MSC01,MSC05,0.78
22,mem,mixed,MSC01,MSC05,0.7799999999999999
23,mem,motor,MSC01,MSC05,0.7699999999999999
24,mixed,motor,MSC01,MSC06,0.8150000000000001
25,mixed,mem,MSC01,MSC06,0.8800000000000001
26,motor,mixed,MSC01,MSC06,0.5349999999999999
27,motor,mem,MSC01,MSC06,0.5449999999999999
28,mem,mixed,MSC01,MSC06,0.655
29,mem,motor,MSC01,MSC06,0.8099999999999998
30,mixed,motor,MSC01,MSC07,0.63
31,mixed,mem,MSC01,MSC07,0.6399999999999999
32,motor,mixed,MSC01,MSC07,0.9349999999999999
33,motor,mem,MSC01,MSC07,0.7699999999999999
34,mem,mixed,MSC01,MSC07,0.745
35,mem,motor,MSC01,MSC07,0.745
36,mixed,motor,MSC01,MSC10,0.7999999999999999
37,mixed,mem,MSC01,MSC10,0.7899999999999999
38,motor,mixed,MSC01,MSC10,0.6950000000000001
39,motor,mem,MSC01,MSC10,0.8550000000000001
40,mem,mixed,MSC01,MSC10,0.8399999999999999
41,mem,motor,MSC01,MSC10,0.8099999999999999
42,mixed,motor,MSC02,MSC01,0.625
43,mixed,mem,MSC02,MSC01,0.58
44,motor,mixed,MSC02,MSC01,0.5
45,motor,mem,MSC02,MSC01,0.5
46,mem,mixed,MSC02,MSC01,0.9600000000000002
47,mem,motor,MSC02,MSC01,0.9600000000000002
48,mixed,motor,MSC02,MSC03,0.5999999999999999
49,mixed,mem,MSC02,MSC03,0.6
50,motor,mixed,MSC02,MSC03,0.5
51,motor,mem,MSC02,MSC03,0.5
52,mem,mixed,MSC02,MSC03,0.6800000000000002
53,mem,motor,MSC02,MSC03,0.755
54,mixed,motor,MSC02,MSC04,0.635
55,mixed,mem,MSC02,MSC04,0.5199999999999999
56,motor,mixed,MSC02,MSC04,0.5
57,motor,mem,MSC02,MSC04,0.5
58,mem,mixed,MSC02,MSC04,0.9800000000000001
59,mem,motor,MSC02,MSC04,0.9850000000000001
60,mixed,motor,MSC02,MSC05,0.665
61,mixed,mem,MSC02,MSC05,0.62
62,motor,mixed,MSC02,MSC05,0.5
63,motor,mem,MSC02,MSC05,0.5
64,mem,mixed,MSC02,MSC05,0.9449999999999997
65,mem,motor,MSC02,MSC05,0.8800000000000001
66,mixed,motor,MSC02,MSC06,0.575
67,mixed,mem,MSC02,MSC06,0.545
68,motor,mixed,MSC02,MSC06,0.5
69,motor,mem,MSC02,MSC06,0.5
70,mem,mixed,MSC02,MSC06,0.9000000000000001
71,mem,motor,MSC02,MSC06,0.9800000000000001
72,mixed,motor,MSC02,MSC07,0.545
73,mixed,mem,MSC02,MSC07,0.625
74,motor,mixed,MSC02,MSC07,0.5
75,motor,mem,MSC02,MSC07,0.5
76,mem,mixed,MSC02,MSC07,0.875
77,mem,motor,MSC02,MSC07,0.8800000000000001
78,mixed,motor,MSC02,MSC10,0.59
79,mixed,mem,MSC02,MSC10,0.535
80,motor,mixed,MSC02,MSC10,0.5
81,motor,mem,MSC02,MSC10,0.5
82,mem,mixed,MSC02,MSC10,0.9
83,mem,motor,MSC02,MSC10,0.9400000000000001
84,mixed,motor,MSC03,MSC01,0.505
85,mixed,mem,MSC03,MSC01,0.51
86,motor,mixed,MSC03,MSC01,0.5
87,motor,mem,MSC03,MSC01,0.5499999999999999
88,mem,mixed,MSC03,MSC01,0.5349999999999999
89,mem,motor,MSC03,MSC01,0.5349999999999999
90,mixed,motor,MSC03,MSC02,0.915
91,mixed,mem,MSC03,MSC02,0.5800000000000001
92,motor,mixed,MSC03,MSC02,0.5
93,motor,mem,MSC03,MSC02,0.5549999999999999
94,mem,mixed,MSC03,MSC02,0.5
95,mem,motor,MSC03,MSC02,0.45000000000000007
96,mixed,motor,MSC03,MSC04,0.73
97,mixed,mem,MSC03,MSC04,0.5349999999999999
98,motor,mixed,MSC03,MSC04,0.5199999999999999
99,motor,mem,MSC03,MSC04,0.5149999999999999
100,mem,mixed,MSC03,MSC04,0.7849999999999999
101,mem,motor,MSC03,MSC04,0.835
102,mixed,motor,MSC03,MSC05,0.8549999999999999
103,mixed,mem,MSC03,MSC05,0.8949999999999999
104,motor,mixed,MSC03,MSC05,0.5299999999999999
105,motor,mem,MSC03,MSC05,0.7300000000000001
106,mem,mixed,MSC03,MSC05,0.7899999999999998
107,mem,motor,MSC03,MSC05,0.8400000000000001
108,mixed,motor,MSC03,MSC06,0.545
109,mixed,mem,MSC03,MSC06,0.5
110,motor,mixed,MSC03,MSC06,0.5
111,motor,mem,MSC03,MSC06,0.5
112,mem,mixed,MSC03,MSC06,0.77
113,mem,motor,MSC03,MSC06,0.8550000000000001
114,mixed,motor,MSC03,MSC07,0.5449999999999999
115,mixed,mem,MSC03,MSC07,0.5199999999999999
116,motor,mixed,MSC03,MSC07,0.5
117,motor,mem,MSC03,MSC07,0.5499999999999999
118,mem,mixed,MSC03,MSC07,0.59
119,mem,motor,MSC03,MSC07,0.9400000000000001
120,mixed,motor,MSC03,MSC10,0.635
121,mixed,mem,MSC03,MSC10,0.5449999999999999
122,motor,mixed,MSC03,MSC10,0.5
123,motor,mem,MSC03,MSC10,0.6049999999999999
124,mem,mixed,MSC03,MSC10,0.89
125,mem,motor,MSC03,MSC10,0.905
126,mixed,motor,MSC04,MSC01,0.7749999999999999
127,mixed,mem,MSC04,MSC01,0.7749999999999999
128,motor,mixed,MSC04,MSC01,0.64
129,motor,mem,MSC04,MSC01,0.755
130,mem,mixed,MSC04,MSC01,0.9549999999999998
131,mem,motor,MSC04,MSC01,0.96
132,mixed,motor,MSC04,MSC02,0.845
133,mixed,mem,MSC04,MSC02,0.8699999999999999
134,motor,mixed,MSC04,MSC02,0.7499999999999999
135,motor,mem,MSC04,MSC02,0.8099999999999999
136,mem,mixed,MSC04,MSC02,0.7050000000000001
137,mem,motor,MSC04,MSC02,0.585
138,mixed,motor,MSC04,MSC03,0.74
139,mixed,mem,MSC04,MSC03,0.745
140,motor,mixed,MSC04,MSC03,0.78
141,motor,mem,MSC04,MSC03,0.8399999999999999
142,mem,mixed,MSC04,MSC03,0.6099999999999999
143,mem,motor,MSC04,MSC03,0.7100000000000001
144,mixed,motor,MSC04,MSC05,0.8699999999999998
145,mixed,mem,MSC04,MSC05,0.97
146,motor,mixed,MSC04,MSC05,0.5999999999999999
147,motor,mem,MSC04,MSC05,0.7799999999999999
148,mem,mixed,MSC04,MSC05,0.625
149,mem,motor,MSC04,MSC05,0.7249999999999999
150,mixed,motor,MSC04,MSC06,0.915
151,mixed,mem,MSC04,MSC06,0.95
152,motor,mixed,MSC04,MSC06,0.6300000000000001
153,motor,mem,MSC04,MSC06,0.6250000000000001
154,mem,mixed,MSC04,MSC06,0.8800000000000001
155,mem,motor,MSC04,MSC06,0.915
156,mixed,motor,MSC04,MSC07,0.51
157,mixed,mem,MSC04,MSC07,0.51
158,motor,mixed,MSC04,MSC07,0.7749999999999999
159,motor,mem,MSC04,MSC07,0.6950000000000001
160,mem,mixed,MSC04,MSC07,0.7899999999999999
161,mem,motor,MSC04,MSC07,0.82
162,mixed,motor,MSC04,MSC10,0.82
163,mixed,mem,MSC04,MSC10,0.82
164,motor,mixed,MSC04,MSC10,0.72
165,motor,mem,MSC04,MSC10,0.82
166,mem,mixed,MSC04,MSC10,0.905
167,mem,motor,MSC04,MSC10,0.9199999999999999
168,mixed,motor,MSC05,MSC01,0.8049999999999999
169,mixed,mem,MSC05,MSC01,0.8299999999999998
170,motor,mixed,MSC05,MSC01,0.5
171,motor,mem,MSC05,MSC01,0.5
172,mem,mixed,MSC05,MSC01,0.7899999999999998
173,mem,motor,MSC05,MSC01,0.9400000000000001
174,mixed,motor,MSC05,MSC02,0.5499999999999999
175,mixed,mem,MSC05,MSC02,0.565
176,motor,mixed,MSC05,MSC02,0.525
177,motor,mem,MSC05,MSC02,0.5
178,mem,mixed,MSC05,MSC02,0.7350000000000001
179,mem,motor,MSC05,MSC02,0.765
180,mixed,motor,MSC05,MSC03,0.8099999999999999
181,mixed,mem,MSC05,MSC03,0.7900000000000001
182,motor,mixed,MSC05,MSC03,0.5999999999999999
183,motor,mem,MSC05,MSC03,0.5
184,mem,mixed,MSC05,MSC03,0.905
185,mem,motor,MSC05,MSC03,0.9550000000000001
186,mixed,motor,MSC05,MSC04,0.925
187,mixed,mem,MSC05,MSC04,0.7449999999999999
188,motor,mixed,MSC05,MSC04,0.5
189,motor,mem,MSC05,MSC04,0.5
190,mem,mixed,MSC05,MSC04,0.77
191,mem,motor,MSC05,MSC04,0.8800000000000001
192,mixed,motor,MSC05,MSC06,0.9250000000000002
193,mixed,mem,MSC05,MSC06,0.96
194,motor,mixed,MSC05,MSC06,0.505
195,motor,mem,MSC05,MSC06,0.5
196,mem,mixed,MSC05,MSC06,0.8099999999999999
197,mem,motor,MSC05,MSC06,0.8799999999999999
198,mixed,motor,MSC05,MSC07,0.8600000000000001
199,mixed,mem,MSC05,MSC07,0.825
200,motor,mixed,MSC05,MSC07,0.5149999999999999
201,motor,mem,MSC05,MSC07,0.525
202,mem,mixed,MSC05,MSC07,0.865
203,mem,motor,MSC05,MSC07,0.925
204,mixed,motor,MSC05,MSC10,0.8700000000000001
205,mixed,mem,MSC05,MSC10,0.885
206,motor,mixed,MSC05,MSC10,0.5
207,motor,mem,MSC05,MSC10,0.51
208,mem,mixed,MSC05,MSC10,0.845
209,mem,motor,MSC05,MSC10,0.915
210,mixed,motor,MSC06,MSC01,0.665
211,mixed,mem,MSC06,MSC01,0.58
212,motor,mixed,MSC06,MSC01,0.5950000000000001
213,motor,mem,MSC06,MSC01,0.6000000000000001
214,mem,mixed,MSC06,MSC01,0.925
215,mem,motor,MSC06,MSC01,0.93
216,mixed,motor,MSC06,MSC02,0.575
217,mixed,mem,MSC06,MSC02,0.6499999999999999
218,motor,mixed,MSC06,MSC02,0.6300000000000001
219,motor,mem,MSC06,MSC02,0.76
220,mem,mixed,MSC06,MSC02,0.73
221,mem,motor,MSC06,MSC02,0.585
222,mixed,motor,MSC06,MSC03,0.525
223,mixed,mem,MSC06,MSC03,0.585
224,motor,mixed,MSC06,MSC03,0.65
225,motor,mem,MSC06,MSC03,0.7000000000000001
226,mem,mixed,MSC06,MSC03,0.6849999999999999
227,mem,motor,MSC06,MSC03,0.7100000000000001
228,mixed,motor,MSC06,MSC04,0.7
229,mixed,mem,MSC06,MSC04,0.65
230,motor,mixed,MSC06,MSC04,0.755
231,motor,mem,MSC06,MSC04,0.755
232,mem,mixed,MSC06,MSC04,0.9099999999999999
233,mem,motor,MSC06,MSC04,0.915
234,mixed,motor,MSC06,MSC05,0.705
235,mixed,mem,MSC06,MSC05,0.8099999999999999
236,motor,mixed,MSC06,MSC05,0.805
237,motor,mem,MSC06,MSC05,0.89
238,mem,mixed,MSC06,MSC05,0.72
239,mem,motor,MSC06,MSC05,0.7649999999999999
240,mixed,motor,MSC06,MSC07,0.735
241,mixed,mem,MSC06,MSC07,0.7649999999999999
242,motor,mixed,MSC06,MSC07,0.655
243,motor,mem,MSC06,MSC07,0.655
244,mem,mixed,MSC06,MSC07,0.765
245,mem,motor,MSC06,MSC07,0.755
246,mixed,motor,MSC06,MSC10,0.825
247,mixed,mem,MSC06,MSC10,0.86
248,motor,mixed,MSC06,MSC10,0.6
249,motor,mem,MSC06,MSC10,0.6299999999999999
250,mem,mixed,MSC06,MSC10,0.8299999999999998
251,mem,motor,MSC06,MSC10,0.865
252,mixed,motor,MSC07,MSC01,0.8950000000000001
253,mixed,mem,MSC07,MSC01,0.7649999999999999
254,motor,mixed,MSC07,MSC01,0.545
255,motor,mem,MSC07,MSC01,0.56
256,mem,mixed,MSC07,MSC01,0.915
257,mem,motor,MSC07,MSC01,0.9099999999999999
258,mixed,motor,MSC07,MSC02,0.505
259,mixed,mem,MSC07,MSC02,0.6599999999999999
260,motor,mixed,MSC07,MSC02,0.5199999999999999
261,motor,mem,MSC07,MSC02,0.5999999999999999
262,mem,mixed,MSC07,MSC02,0.715
263,mem,motor,MSC07,MSC02,0.6249999999999999
264,mixed,motor,MSC07,MSC03,0.545
265,mixed,mem,MSC07,MSC03,0.7449999999999999
266,motor,mixed,MSC07,MSC03,0.68
267,motor,mem,MSC07,MSC03,0.7200000000000001
268,mem,mixed,MSC07,MSC03,0.595
269,mem,motor,MSC07,MSC03,0.64
270,mixed,motor,MSC07,MSC04,0.57
271,mixed,mem,MSC07,MSC04,0.6250000000000001
272,motor,mixed,MSC07,MSC04,0.5999999999999999
273,motor,mem,MSC07,MSC04,0.74
274,mem,mixed,MSC07,MSC04,0.8049999999999999
275,mem,motor,MSC07,MSC04,0.85
276,mixed,motor,MSC07,MSC05,0.5
277,mixed,mem,MSC07,MSC05,0.5349999999999999
278,motor,mixed,MSC07,MSC05,0.8150000000000001
279,motor,mem,MSC07,MSC05,0.805
280,mem,mixed,MSC07,MSC05,0.825
281,mem,motor,MSC07,MSC05,0.6900000000000001
282,mixed,motor,MSC07,MSC06,0.5249999999999999
283,mixed,mem,MSC07,MSC06,0.5
284,motor,mixed,MSC07,MSC06,0.6900000000000001
285,motor,mem,MSC07,MSC06,0.7999999999999998
286,mem,mixed,MSC07,MSC06,0.66
287,mem,motor,MSC07,MSC06,0.8350000000000002
288,mixed,motor,MSC07,MSC10,0.565
289,mixed,mem,MSC07,MSC10,0.6050000000000001
290,motor,mixed,MSC07,MSC10,0.835
291,motor,mem,MSC07,MSC10,0.86
292,mem,mixed,MSC07,MSC10,0.76
293,mem,motor,MSC07,MSC10,0.6700000000000002
294,mixed,motor,MSC10,MSC01,0.5
295,mixed,mem,MSC10,MSC01,0.5
296,motor,mixed,MSC10,MSC01,0.59
297,motor,mem,MSC10,MSC01,0.675
298,mem,mixed,MSC10,MSC01,0.8100000000000002
299,mem,motor,MSC10,MSC01,0.8699999999999999
300,mixed,motor,MSC10,MSC02,0.5149999999999999
301,mixed,mem,MSC10,MSC02,0.8599999999999998
302,motor,mixed,MSC10,MSC02,0.5
303,motor,mem,MSC10,MSC02,0.54
304,mem,mixed,MSC10,MSC02,0.5
305,mem,motor,MSC10,MSC02,0.68
306,mixed,motor,MSC10,MSC03,0.5999999999999999
307,mixed,mem,MSC10,MSC03,0.65
308,motor,mixed,MSC10,MSC03,0.585
309,motor,mem,MSC10,MSC03,0.74
310,mem,mixed,MSC10,MSC03,0.7100000000000001
311,mem,motor,MSC10,MSC03,0.8300000000000001
312,mixed,motor,MSC10,MSC04,0.745
313,mixed,mem,MSC10,MSC04,0.8299999999999998
314,motor,mixed,MSC10,MSC04,0.545
315,motor,mem,MSC10,MSC04,0.58
316,mem,mixed,MSC10,MSC04,0.8450000000000001
317,mem,motor,MSC10,MSC04,0.8950000000000001
318,mixed,motor,MSC10,MSC05,0.565
319,mixed,mem,MSC10,MSC05,0.8349999999999997
320,motor,mixed,MSC10,MSC05,0.55
321,motor,mem,MSC10,MSC05,0.74
322,mem,mixed,MSC10,MSC05,0.9
323,mem,motor,MSC10,MSC05,0.725
324,mixed,motor,MSC10,MSC06,0.74
325,mixed,mem,MSC10,MSC06,0.9000000000000001
326,motor,mixed,MSC10,MSC06,0.5
327,motor,mem,MSC10,MSC06,0.5
328,mem,mixed,MSC10,MSC06,0.73
329,mem,motor,MSC10,MSC06,0.775
330,mixed,motor,MSC10,MSC07,0.8499999999999999
331,mixed,mem,MSC10,MSC07,0.635
332,motor,mixed,MSC10,MSC07,0.505
333,motor,mem,MSC10,MSC07,0.5
334,mem,mixed,MSC10,MSC07,0.5699999999999998
335,mem,motor,MSC10,MSC07,0.8549999999999999
