,test_task,train_task,Mean,Std
0,mem,mixed,0.8768750000000001,0.09063023383901363
1,mem,motor,0.665625,0.09174644796549734
2,mixed,mem,0.8256249999999999,0.07037844130129621
3,mixed,motor,0.61375,0.0664803945320939
4,motor,mem,0.8868750000000001,0.06518860001126404
5,motor,mixed,0.8931250000000001,0.10319667422658815
