,test_task,train_task,Mean,Std
0,mem,mixed,0.709375,0.1297094968436335
1,mem,motor,0.623125,0.08293446207699187
2,mixed,mem,0.6918749999999999,0.18088941965426594
3,mixed,motor,0.693125,0.07717963739595708
4,motor,mem,0.683125,0.18075116083405143
5,motor,mixed,0.74875,0.04068608045581607
