task,acc,sub
motor,0.5,MSC07
motor,0.45,MSC07
motor,0.6,MSC07
motor,0.9,MSC07
motor,0.5,MSC07
motor,0.6,MSC07
motor,0.4,MSC07
motor,0.45,MSC07
motor,0.35,MSC07
motor,0.5,MSC07
motor,0.45,MSC07
motor,0.7,MSC07
motor,0.65,MSC07
motor,0.3,MSC07
motor,0.45,MSC07
motor,0.4,MSC07
motor,0.35,MSC07
motor,0.75,MSC07
motor,0.55,MSC07
motor,0.3,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.45,MSC07
motor,0.55,MSC07
motor,0.4,MSC07
motor,0.6,MSC07
motor,0.75,MSC07
motor,0.7,MSC07
motor,0.6,MSC07
motor,0.45,MSC07
motor,0.4,MSC07
motor,0.7,MSC07
motor,0.4,MSC07
motor,0.4,MSC07
motor,0.7,MSC07
motor,0.7,MSC07
motor,0.35,MSC07
motor,0.25,MSC07
motor,0.65,MSC07
motor,0.7,MSC07
motor,0.65,MSC07
motor,0.6,MSC07
motor,0.65,MSC07
motor,0.35,MSC07
motor,0.35,MSC07
motor,0.75,MSC07
motor,0.55,MSC07
motor,0.65,MSC07
motor,0.6,MSC07
motor,0.6,MSC07
motor,0.6,MSC07
motor,0.65,MSC07
motor,0.5,MSC07
motor,0.65,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.7,MSC07
motor,0.7,MSC07
motor,0.6,MSC07
motor,0.55,MSC07
motor,0.65,MSC07
motor,0.45,MSC07
motor,0.75,MSC07
motor,0.5,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.7,MSC07
motor,0.45,MSC07
motor,0.55,MSC07
motor,0.5,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.65,MSC07
motor,0.6,MSC07
motor,0.65,MSC07
motor,0.55,MSC07
motor,0.4,MSC07
motor,0.35,MSC07
motor,0.45,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.3,MSC07
motor,0.5,MSC07
motor,0.55,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.65,MSC07
motor,0.2,MSC07
motor,0.4,MSC07
motor,0.5,MSC07
motor,0.55,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.5,MSC07
motor,0.5,MSC07
motor,0.65,MSC07
motor,0.65,MSC07
motor,0.25,MSC07
motor,0.55,MSC07
motor,0.65,MSC07
motor,0.6,MSC07
motor,0.55,MSC07
motor,0.65,MSC07
motor,0.6,MSC07
motor,0.35,MSC07
motor,0.4,MSC07
motor,0.65,MSC07
motor,0.45,MSC07
motor,0.45,MSC07
motor,0.55,MSC07
motor,0.65,MSC07
motor,0.8,MSC07
motor,0.4,MSC07
motor,0.35,MSC07
motor,0.65,MSC07
motor,0.65,MSC07
motor,0.4,MSC07
motor,0.35,MSC07
motor,0.4,MSC07
motor,0.35,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.75,MSC07
motor,0.6,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.75,MSC07
motor,0.55,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.75,MSC07
motor,0.6,MSC07
motor,0.6,MSC07
motor,0.45,MSC07
motor,0.55,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.6,MSC07
motor,0.7,MSC07
motor,0.35,MSC07
motor,0.5,MSC07
motor,0.7,MSC07
motor,0.7,MSC07
motor,0.65,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.6,MSC07
motor,0.7,MSC07
motor,0.5,MSC07
motor,0.5,MSC07
motor,0.65,MSC07
motor,0.65,MSC07
motor,0.4,MSC07
motor,0.65,MSC07
motor,0.5,MSC07
motor,0.6,MSC07
motor,0.6,MSC07
motor,0.35,MSC07
motor,0.4,MSC07
motor,0.65,MSC07
motor,0.5,MSC07
motor,0.4,MSC07
motor,0.5,MSC07
motor,0.5,MSC07
motor,0.7,MSC07
motor,0.45,MSC07
motor,0.65,MSC07
motor,0.45,MSC07
motor,0.6,MSC07
motor,0.35,MSC07
motor,0.5,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.65,MSC07
motor,0.55,MSC07
motor,0.5,MSC07
motor,0.75,MSC07
motor,0.6,MSC07
motor,0.65,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.4,MSC07
motor,0.35,MSC07
motor,0.45,MSC07
motor,0.35,MSC07
motor,0.75,MSC07
motor,0.45,MSC07
motor,0.6,MSC07
motor,0.75,MSC07
motor,0.65,MSC07
motor,0.6,MSC07
motor,0.65,MSC07
motor,0.65,MSC07
motor,0.65,MSC07
motor,0.45,MSC07
motor,0.35,MSC07
motor,0.6,MSC07
motor,0.7,MSC07
motor,0.5,MSC07
motor,0.45,MSC07
motor,0.6,MSC07
motor,0.65,MSC07
motor,0.45,MSC07
motor,0.3,MSC07
motor,0.5,MSC07
motor,0.4,MSC07
motor,0.7,MSC07
motor,0.55,MSC07
motor,0.4,MSC07
motor,0.6,MSC07
motor,0.45,MSC07
motor,0.8,MSC07
motor,0.55,MSC07
motor,0.7,MSC07
motor,0.45,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.6,MSC07
motor,0.6,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.45,MSC07
motor,0.6,MSC07
motor,0.7,MSC07
motor,0.65,MSC07
motor,0.35,MSC07
motor,0.6,MSC07
motor,0.35,MSC07
motor,0.45,MSC07
motor,0.75,MSC07
motor,0.45,MSC07
motor,0.35,MSC07
motor,0.7,MSC07
motor,0.5,MSC07
motor,0.35,MSC07
motor,0.45,MSC07
motor,0.35,MSC07
motor,0.5,MSC07
motor,0.65,MSC07
motor,0.3,MSC07
motor,0.45,MSC07
motor,0.4,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.6,MSC07
motor,0.55,MSC07
motor,0.45,MSC07
motor,0.8,MSC07
motor,0.65,MSC07
motor,0.6,MSC07
motor,0.65,MSC07
motor,0.4,MSC07
motor,0.4,MSC07
motor,0.5,MSC07
motor,0.4,MSC07
motor,0.5,MSC07
motor,0.5,MSC07
motor,0.45,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.8,MSC07
motor,0.65,MSC07
motor,0.5,MSC07
motor,0.45,MSC07
motor,0.4,MSC07
motor,0.35,MSC07
motor,0.7,MSC07
motor,0.45,MSC07
motor,0.45,MSC07
motor,0.8,MSC07
motor,0.75,MSC07
motor,0.5,MSC07
motor,0.45,MSC07
motor,0.55,MSC07
motor,0.4,MSC07
motor,0.4,MSC07
motor,0.5,MSC07
motor,0.55,MSC07
motor,0.5,MSC07
motor,0.45,MSC07
motor,0.6,MSC07
motor,0.6,MSC07
motor,0.4,MSC07
motor,0.75,MSC07
motor,0.5,MSC07
motor,0.55,MSC07
motor,0.45,MSC07
motor,0.85,MSC07
motor,0.25,MSC07
motor,0.45,MSC07
motor,0.65,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.65,MSC07
motor,0.55,MSC07
motor,0.45,MSC07
motor,0.35,MSC07
motor,0.45,MSC07
motor,0.25,MSC07
motor,0.6,MSC07
motor,0.65,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.5,MSC07
motor,0.4,MSC07
motor,0.5,MSC07
motor,0.55,MSC07
motor,0.45,MSC07
motor,0.3,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.65,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.75,MSC07
motor,0.65,MSC07
motor,0.45,MSC07
motor,0.55,MSC07
motor,0.5,MSC07
motor,0.35,MSC07
motor,0.3,MSC07
motor,0.6,MSC07
motor,0.55,MSC07
motor,0.75,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.45,MSC07
motor,0.55,MSC07
motor,0.65,MSC07
motor,0.65,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.4,MSC07
motor,0.8,MSC07
motor,0.55,MSC07
motor,0.65,MSC07
motor,0.65,MSC07
motor,0.5,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.45,MSC07
motor,0.75,MSC07
motor,0.55,MSC07
motor,0.45,MSC07
motor,0.4,MSC07
motor,0.45,MSC07
motor,0.6,MSC07
motor,0.7,MSC07
motor,0.55,MSC07
motor,0.5,MSC07
motor,0.35,MSC07
motor,0.4,MSC07
motor,0.45,MSC07
motor,0.65,MSC07
motor,0.6,MSC07
motor,0.35,MSC07
motor,0.35,MSC07
motor,0.7,MSC07
motor,0.75,MSC07
motor,0.5,MSC07
motor,0.45,MSC07
motor,0.65,MSC07
motor,0.55,MSC07
motor,0.35,MSC07
motor,0.65,MSC07
motor,0.6,MSC07
motor,0.55,MSC07
motor,0.4,MSC07
motor,0.25,MSC07
motor,0.75,MSC07
motor,0.65,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.65,MSC07
motor,0.75,MSC07
motor,0.65,MSC07
motor,0.45,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.6,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.5,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.35,MSC07
motor,0.55,MSC07
motor,0.65,MSC07
motor,0.6,MSC07
motor,0.45,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.7,MSC07
motor,0.4,MSC07
motor,0.45,MSC07
motor,0.45,MSC07
motor,0.65,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.65,MSC07
motor,0.7,MSC07
motor,0.55,MSC07
motor,0.35,MSC07
motor,0.3,MSC07
motor,0.55,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.5,MSC07
motor,0.55,MSC07
motor,0.45,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.65,MSC07
motor,0.5,MSC07
motor,0.4,MSC07
motor,0.8,MSC07
motor,0.35,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.7,MSC07
motor,0.5,MSC07
motor,0.6,MSC07
motor,0.75,MSC07
motor,0.4,MSC07
motor,0.5,MSC07
motor,0.65,MSC07
motor,0.45,MSC07
motor,0.4,MSC07
motor,0.5,MSC07
motor,0.4,MSC07
motor,0.55,MSC07
motor,0.45,MSC07
motor,0.35,MSC07
motor,0.35,MSC07
motor,0.6,MSC07
motor,0.3,MSC07
motor,0.6,MSC07
motor,0.35,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.35,MSC07
motor,0.65,MSC07
motor,0.6,MSC07
motor,0.65,MSC07
motor,0.6,MSC07
motor,0.55,MSC07
motor,0.65,MSC07
motor,0.7,MSC07
motor,0.3,MSC07
motor,0.35,MSC07
motor,0.65,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.6,MSC07
motor,0.55,MSC07
motor,0.45,MSC07
motor,0.4,MSC07
motor,0.55,MSC07
motor,0.45,MSC07
motor,0.65,MSC07
motor,0.65,MSC07
motor,0.4,MSC07
motor,0.35,MSC07
motor,0.65,MSC07
motor,0.45,MSC07
motor,0.75,MSC07
motor,0.6,MSC07
motor,0.65,MSC07
motor,0.7,MSC07
motor,0.7,MSC07
motor,0.55,MSC07
motor,0.7,MSC07
motor,0.55,MSC07
motor,0.2,MSC07
motor,0.3,MSC07
motor,0.55,MSC07
motor,0.4,MSC07
motor,0.4,MSC07
motor,0.6,MSC07
motor,0.65,MSC07
motor,0.8,MSC07
motor,0.55,MSC07
motor,0.5,MSC07
motor,0.7,MSC07
motor,0.45,MSC07
motor,0.65,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.7,MSC07
motor,0.5,MSC07
motor,0.35,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.5,MSC07
motor,0.5,MSC07
motor,0.65,MSC07
motor,0.45,MSC07
motor,0.65,MSC07
motor,0.5,MSC07
motor,0.6,MSC07
motor,0.65,MSC07
motor,0.4,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.55,MSC07
motor,0.65,MSC07
motor,0.5,MSC07
motor,0.65,MSC07
motor,0.35,MSC07
motor,0.75,MSC07
motor,0.4,MSC07
motor,0.65,MSC07
motor,0.45,MSC07
motor,0.65,MSC07
motor,0.65,MSC07
motor,0.45,MSC07
motor,0.55,MSC07
motor,0.25,MSC07
motor,0.7,MSC07
motor,0.6,MSC07
motor,0.3,MSC07
motor,0.55,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.65,MSC07
motor,0.35,MSC07
motor,0.65,MSC07
motor,0.65,MSC07
motor,0.4,MSC07
motor,0.5,MSC07
motor,0.5,MSC07
motor,0.6,MSC07
motor,0.7,MSC07
motor,0.4,MSC07
motor,0.5,MSC07
motor,0.65,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.65,MSC07
motor,0.55,MSC07
motor,0.4,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.5,MSC07
motor,0.5,MSC07
motor,0.4,MSC07
motor,0.45,MSC07
motor,0.7,MSC07
motor,0.7,MSC07
motor,0.4,MSC07
motor,0.6,MSC07
motor,0.65,MSC07
motor,0.45,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.5,MSC07
motor,0.5,MSC07
motor,0.55,MSC07
motor,0.7,MSC07
motor,0.7,MSC07
motor,0.55,MSC07
motor,0.5,MSC07
motor,0.6,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.45,MSC07
motor,0.55,MSC07
motor,0.25,MSC07
motor,0.7,MSC07
motor,0.4,MSC07
motor,0.4,MSC07
motor,0.45,MSC07
motor,0.6,MSC07
motor,0.65,MSC07
motor,0.55,MSC07
motor,0.75,MSC07
motor,0.55,MSC07
motor,0.8,MSC07
motor,0.5,MSC07
motor,0.5,MSC07
motor,0.65,MSC07
motor,0.6,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.65,MSC07
motor,0.6,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.4,MSC07
motor,0.7,MSC07
motor,0.35,MSC07
motor,0.35,MSC07
motor,0.5,MSC07
motor,0.65,MSC07
motor,0.85,MSC07
motor,0.65,MSC07
motor,0.4,MSC07
motor,0.5,MSC07
motor,0.5,MSC07
motor,0.6,MSC07
motor,0.4,MSC07
motor,0.3,MSC07
motor,0.4,MSC07
motor,0.45,MSC07
motor,0.6,MSC07
motor,0.65,MSC07
motor,0.4,MSC07
motor,0.4,MSC07
motor,0.4,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.3,MSC07
motor,0.4,MSC07
motor,0.3,MSC07
motor,0.7,MSC07
motor,0.4,MSC07
motor,0.65,MSC07
motor,0.55,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.55,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.65,MSC07
motor,0.5,MSC07
motor,0.6,MSC07
motor,0.75,MSC07
motor,0.65,MSC07
motor,0.55,MSC07
motor,0.45,MSC07
motor,0.35,MSC07
motor,0.5,MSC07
motor,0.6,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.3,MSC07
motor,0.55,MSC07
motor,0.7,MSC07
motor,0.4,MSC07
motor,0.55,MSC07
motor,0.5,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.65,MSC07
motor,0.65,MSC07
motor,0.45,MSC07
motor,0.55,MSC07
motor,0.8,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.5,MSC07
motor,0.65,MSC07
motor,0.5,MSC07
motor,0.75,MSC07
motor,0.55,MSC07
motor,0.65,MSC07
motor,0.5,MSC07
motor,0.4,MSC07
motor,0.4,MSC07
motor,0.6,MSC07
motor,0.45,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.4,MSC07
motor,0.55,MSC07
motor,0.75,MSC07
motor,0.45,MSC07
motor,0.6,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.6,MSC07
motor,0.35,MSC07
motor,0.65,MSC07
motor,0.65,MSC07
motor,0.65,MSC07
motor,0.55,MSC07
motor,0.7,MSC07
motor,0.6,MSC07
motor,0.55,MSC07
motor,0.45,MSC07
motor,0.55,MSC07
motor,0.35,MSC07
motor,0.4,MSC07
motor,0.65,MSC07
motor,0.55,MSC07
motor,0.65,MSC07
motor,0.6,MSC07
motor,0.6,MSC07
motor,0.55,MSC07
motor,0.65,MSC07
motor,0.55,MSC07
motor,0.3,MSC07
motor,0.65,MSC07
motor,0.7,MSC07
motor,0.55,MSC07
motor,0.65,MSC07
motor,0.7,MSC07
motor,0.6,MSC07
motor,0.4,MSC07
motor,0.3,MSC07
motor,0.7,MSC07
motor,0.65,MSC07
motor,0.3,MSC07
motor,0.7,MSC07
motor,0.4,MSC07
motor,0.35,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.2,MSC07
motor,0.8,MSC07
motor,0.65,MSC07
motor,0.45,MSC07
motor,0.75,MSC07
motor,0.35,MSC07
motor,0.65,MSC07
motor,0.4,MSC07
motor,0.65,MSC07
motor,0.3,MSC07
motor,0.65,MSC07
motor,0.7,MSC07
motor,0.55,MSC07
motor,0.7,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.45,MSC07
motor,0.4,MSC07
motor,0.75,MSC07
motor,0.55,MSC07
motor,0.45,MSC07
motor,0.35,MSC07
motor,0.45,MSC07
motor,0.4,MSC07
motor,0.4,MSC07
motor,0.75,MSC07
motor,0.45,MSC07
motor,0.65,MSC07
motor,0.4,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.55,MSC07
motor,0.7,MSC07
motor,0.6,MSC07
motor,0.85,MSC07
motor,0.3,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.5,MSC07
motor,0.55,MSC07
motor,0.65,MSC07
motor,0.3,MSC07
motor,0.65,MSC07
motor,0.65,MSC07
motor,0.75,MSC07
motor,0.4,MSC07
motor,0.55,MSC07
motor,0.85,MSC07
motor,0.6,MSC07
motor,0.6,MSC07
motor,0.75,MSC07
motor,0.35,MSC07
motor,0.5,MSC07
motor,0.5,MSC07
motor,0.5,MSC07
motor,0.5,MSC07
motor,0.4,MSC07
motor,0.55,MSC07
motor,0.7,MSC07
motor,0.4,MSC07
motor,0.35,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.75,MSC07
motor,0.4,MSC07
motor,0.5,MSC07
motor,0.65,MSC07
motor,0.4,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.35,MSC07
motor,0.75,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.7,MSC07
motor,0.5,MSC07
motor,0.65,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.6,MSC07
motor,0.45,MSC07
motor,0.65,MSC07
motor,0.55,MSC07
motor,0.65,MSC07
motor,0.5,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.65,MSC07
motor,0.65,MSC07
motor,0.45,MSC07
motor,0.55,MSC07
motor,0.7,MSC07
motor,0.5,MSC07
motor,0.35,MSC07
motor,0.45,MSC07
motor,0.4,MSC07
motor,0.6,MSC07
motor,0.75,MSC07
motor,0.5,MSC07
motor,0.35,MSC07
motor,0.45,MSC07
motor,0.55,MSC07
motor,0.5,MSC07
motor,0.55,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.45,MSC07
motor,0.3,MSC07
motor,0.65,MSC07
motor,0.5,MSC07
motor,0.65,MSC07
motor,0.5,MSC07
motor,0.7,MSC07
motor,0.6,MSC07
motor,0.55,MSC07
motor,0.4,MSC07
motor,0.75,MSC07
motor,0.55,MSC07
motor,0.35,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.65,MSC07
motor,0.55,MSC07
motor,0.65,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.55,MSC07
motor,0.7,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.45,MSC07
motor,0.4,MSC07
motor,0.45,MSC07
motor,0.4,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.25,MSC07
motor,0.6,MSC07
motor,0.6,MSC07
motor,0.35,MSC07
motor,0.6,MSC07
motor,0.45,MSC07
motor,0.55,MSC07
motor,0.7,MSC07
motor,0.4,MSC07
motor,0.2,MSC07
motor,0.55,MSC07
motor,0.65,MSC07
motor,0.6,MSC07
motor,0.85,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.5,MSC07
motor,0.65,MSC07
motor,0.35,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.6,MSC07
motor,0.4,MSC07
motor,0.5,MSC07
motor,0.45,MSC07
motor,0.75,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.4,MSC07
motor,0.55,MSC07
motor,0.65,MSC07
motor,0.45,MSC07
motor,0.55,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.4,MSC07
motor,0.4,MSC07
motor,0.6,MSC07
motor,0.35,MSC07
motor,0.5,MSC07
motor,0.5,MSC07
motor,0.7,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.4,MSC07
motor,0.45,MSC07
motor,0.6,MSC07
motor,0.7,MSC07
motor,0.35,MSC07
motor,0.5,MSC07
motor,0.45,MSC07
motor,0.6,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.45,MSC07
motor,0.7,MSC07
motor,0.55,MSC07
motor,0.75,MSC07
motor,0.65,MSC07
motor,0.7,MSC07
motor,0.35,MSC07
motor,0.45,MSC07
motor,0.75,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.55,MSC07
motor,0.7,MSC07
motor,0.7,MSC07
motor,0.3,MSC07
motor,0.35,MSC07
motor,0.3,MSC07
motor,0.35,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.7,MSC07
motor,0.45,MSC07
motor,0.5,MSC07
motor,0.8,MSC07
motor,0.5,MSC07
motor,0.55,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.4,MSC07
motor,0.55,MSC07
motor,0.5,MSC07
motor,0.5,MSC07
motor,0.55,MSC07
motor,0.5,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.8,MSC07
motor,0.65,MSC07
motor,0.75,MSC07
motor,0.5,MSC07
motor,0.6,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.55,MSC07
motor,0.45,MSC07
motor,0.55,MSC07
motor,0.35,MSC07
motor,0.55,MSC07
motor,0.85,MSC07
motor,0.45,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.45,MSC07
motor,0.55,MSC07
motor,0.5,MSC07
motor,0.75,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.5,MSC07
motor,0.55,MSC07
motor,0.6,MSC07
motor,0.5,MSC10
motor,0.4,MSC10
motor,0.5,MSC10
motor,0.55,MSC10
motor,0.5,MSC10
motor,0.3,MSC10
motor,0.7,MSC10
motor,0.55,MSC10
motor,0.55,MSC10
motor,0.65,MSC10
motor,0.45,MSC10
motor,0.6,MSC10
motor,0.4,MSC10
motor,0.6,MSC10
motor,0.5,MSC10
motor,0.35,MSC10
motor,0.5,MSC10
motor,0.55,MSC10
motor,0.6,MSC10
motor,0.7,MSC10
motor,0.55,MSC10
motor,0.5,MSC10
motor,0.4,MSC10
motor,0.7,MSC10
motor,0.7,MSC10
motor,0.45,MSC10
motor,0.7,MSC10
motor,0.4,MSC10
motor,0.55,MSC10
motor,0.6,MSC10
motor,0.55,MSC10
motor,0.6,MSC10
motor,0.7,MSC10
motor,0.55,MSC10
motor,0.5,MSC10
motor,0.7,MSC10
motor,0.6,MSC10
motor,0.75,MSC10
motor,0.25,MSC10
motor,0.5,MSC10
motor,0.45,MSC10
motor,0.6,MSC10
motor,0.5,MSC10
motor,0.45,MSC10
motor,0.55,MSC10
motor,0.55,MSC10
motor,0.5,MSC10
motor,0.65,MSC10
motor,0.35,MSC10
motor,0.7,MSC10
motor,0.5,MSC10
motor,0.55,MSC10
motor,0.4,MSC10
motor,0.55,MSC10
motor,0.7,MSC10
motor,0.7,MSC10
motor,0.6,MSC10
motor,0.35,MSC10
motor,0.55,MSC10
motor,0.7,MSC10
motor,0.4,MSC10
motor,0.45,MSC10
motor,0.4,MSC10
motor,0.35,MSC10
motor,0.6,MSC10
motor,0.55,MSC10
motor,0.45,MSC10
motor,0.6,MSC10
motor,0.45,MSC10
motor,0.4,MSC10
motor,0.5,MSC10
motor,0.55,MSC10
motor,0.65,MSC10
motor,0.35,MSC10
motor,0.75,MSC10
motor,0.5,MSC10
motor,0.5,MSC10
motor,0.6,MSC10
motor,0.5,MSC10
motor,0.3,MSC10
motor,0.65,MSC10
motor,0.35,MSC10
motor,0.55,MSC10
motor,0.55,MSC10
motor,0.4,MSC10
motor,0.55,MSC10
motor,0.65,MSC10
motor,0.65,MSC10
motor,0.65,MSC10
motor,0.5,MSC10
motor,0.65,MSC10
motor,0.5,MSC10
motor,0.75,MSC10
motor,0.4,MSC10
motor,0.7,MSC10
motor,0.65,MSC10
motor,0.8,MSC10
motor,0.35,MSC10
motor,0.65,MSC10
motor,0.65,MSC10
motor,0.65,MSC10
motor,0.55,MSC10
motor,0.65,MSC10
motor,0.5,MSC10
motor,0.7,MSC10
motor,0.45,MSC10
motor,0.7,MSC10
motor,0.8,MSC10
motor,0.55,MSC10
motor,0.65,MSC10
motor,0.55,MSC10
motor,0.55,MSC10
motor,0.55,MSC10
motor,0.55,MSC10
motor,0.4,MSC10
motor,0.4,MSC10
motor,0.35,MSC10
motor,0.7,MSC10
motor,0.65,MSC10
motor,0.5,MSC10
motor,0.7,MSC10
motor,0.5,MSC10
motor,0.4,MSC10
motor,0.55,MSC10
motor,0.55,MSC10
motor,0.55,MSC10
motor,0.35,MSC10
motor,0.5,MSC10
motor,0.65,MSC10
motor,0.4,MSC10
motor,0.7,MSC10
motor,0.55,MSC10
motor,0.55,MSC10
motor,0.65,MSC10
motor,0.6,MSC10
motor,0.5,MSC10
motor,0.25,MSC10
motor,0.55,MSC10
motor,0.5,MSC10
motor,0.4,MSC10
motor,0.45,MSC10
motor,0.2,MSC10
motor,0.7,MSC10
motor,0.55,MSC10
motor,0.45,MSC10
motor,0.45,MSC10
motor,0.5,MSC10
motor,0.4,MSC10
motor,0.7,MSC10
motor,0.5,MSC10
motor,0.55,MSC10
motor,0.55,MSC10
motor,0.6,MSC10
motor,0.6,MSC10
motor,0.55,MSC10
motor,0.5,MSC10
motor,0.55,MSC10
motor,0.75,MSC10
motor,0.6,MSC10
motor,0.5,MSC10
motor,0.35,MSC10
motor,0.6,MSC10
motor,0.65,MSC10
motor,0.65,MSC10
motor,0.6,MSC10
motor,0.55,MSC10
motor,0.65,MSC10
motor,0.45,MSC10
motor,0.7,MSC10
motor,0.65,MSC10
motor,0.6,MSC10
motor,0.7,MSC10
motor,0.35,MSC10
motor,0.6,MSC10
motor,0.7,MSC10
motor,0.6,MSC10
