train_sub,test_sub,task,acc
MSC01,MSC02,mixed,0.5
MSC01,MSC02,motor,0.5
MSC01,MSC02,mem,0.3349999999999999
MSC01,MSC03,mixed,0.495
MSC01,MSC03,motor,0.5
MSC01,MSC03,mem,0.5999999999999999
MSC01,MSC04,mixed,0.5700000000000001
MSC01,MSC04,motor,0.5
MSC01,MSC04,mem,0.505
MSC01,MSC05,mixed,0.5149999999999999
MSC01,MSC05,motor,0.5
MSC01,MSC05,mem,0.41500000000000004
MSC01,MSC06,mixed,0.51
MSC01,MSC06,motor,0.5
MSC01,MSC06,mem,0.45
MSC01,MSC07,mixed,0.58
MSC01,MSC07,motor,0.5
MSC01,MSC07,mem,0.495
MSC01,MSC10,mixed,0.49000000000000005
MSC01,MSC10,motor,0.5
MSC01,MSC10,mem,0.5
MSC02,MSC01,mixed,0.5
MSC02,MSC01,motor,0.5
MSC02,MSC01,mem,0.53
MSC02,MSC03,mixed,0.5
MSC02,MSC03,motor,0.5
MSC02,MSC03,mem,0.5449999999999999
MSC02,MSC04,mixed,0.5399999999999999
MSC02,MSC04,motor,0.5
MSC02,MSC04,mem,0.58
MSC02,MSC05,mixed,0.505
MSC02,MSC05,motor,0.5
MSC02,MSC05,mem,0.49000000000000005
MSC02,MSC06,mixed,0.5
MSC02,MSC06,motor,0.5
MSC02,MSC06,mem,0.55
MSC02,MSC07,mixed,0.47000000000000003
MSC02,MSC07,motor,0.5
MSC02,MSC07,mem,0.6200000000000001
MSC02,MSC10,mixed,0.5
MSC02,MSC10,motor,0.5
MSC02,MSC10,mem,0.465
MSC03,MSC01,mixed,0.505
MSC03,MSC01,motor,0.5
MSC03,MSC01,mem,0.5
MSC03,MSC02,mixed,0.5
MSC03,MSC02,motor,0.51
MSC03,MSC02,mem,0.5
MSC03,MSC04,mixed,0.5
MSC03,MSC04,motor,0.5
MSC03,MSC04,mem,0.5
MSC03,MSC05,mixed,0.505
MSC03,MSC05,motor,0.5
MSC03,MSC05,mem,0.5
MSC03,MSC06,mixed,0.5
MSC03,MSC06,motor,0.5
MSC03,MSC06,mem,0.5
MSC03,MSC07,mixed,0.51
MSC03,MSC07,motor,0.5
MSC03,MSC07,mem,0.5
MSC03,MSC10,mixed,0.49000000000000005
MSC03,MSC10,motor,0.5
MSC03,MSC10,mem,0.5
MSC04,MSC01,mixed,0.54
MSC04,MSC01,motor,0.51
MSC04,MSC01,mem,0.43
MSC04,MSC02,mixed,0.675
MSC04,MSC02,motor,0.5499999999999999
MSC04,MSC02,mem,0.39
MSC04,MSC03,mixed,0.43500000000000005
MSC04,MSC03,motor,0.505
MSC04,MSC03,mem,0.445
MSC04,MSC05,mixed,0.565
MSC04,MSC05,motor,0.5
MSC04,MSC05,mem,0.565
MSC04,MSC06,mixed,0.59
MSC04,MSC06,motor,0.5149999999999999
MSC04,MSC06,mem,0.59
MSC04,MSC07,mixed,0.56
MSC04,MSC07,motor,0.48
MSC04,MSC07,mem,0.365
MSC04,MSC10,mixed,0.48999999999999994
MSC04,MSC10,motor,0.505
MSC04,MSC10,mem,0.45000000000000007
MSC05,MSC01,mixed,0.5
MSC05,MSC01,motor,0.5
MSC05,MSC01,mem,0.565
MSC05,MSC02,mixed,0.625
MSC05,MSC02,motor,0.5
MSC05,MSC02,mem,0.505
MSC05,MSC03,mixed,0.5349999999999999
MSC05,MSC03,motor,0.5
MSC05,MSC03,mem,0.625
MSC05,MSC04,mixed,0.59
MSC05,MSC04,motor,0.5
MSC05,MSC04,mem,0.52
MSC05,MSC06,mixed,0.605
MSC05,MSC06,motor,0.5
MSC05,MSC06,mem,0.5549999999999999
MSC05,MSC07,mixed,0.595
MSC05,MSC07,motor,0.5
MSC05,MSC07,mem,0.545
MSC05,MSC10,mixed,0.56
MSC05,MSC10,motor,0.5
MSC05,MSC10,mem,0.47000000000000003
MSC06,MSC01,mixed,0.495
MSC06,MSC01,motor,0.5
MSC06,MSC01,mem,0.43499999999999994
MSC06,MSC02,mixed,0.525
MSC06,MSC02,motor,0.505
MSC06,MSC02,mem,0.42000000000000004
MSC06,MSC03,mixed,0.465
MSC06,MSC03,motor,0.505
MSC06,MSC03,mem,0.575
MSC06,MSC04,mixed,0.505
MSC06,MSC04,motor,0.5
MSC06,MSC04,mem,0.565
MSC06,MSC05,mixed,0.51
MSC06,MSC05,motor,0.5
MSC06,MSC05,mem,0.43499999999999994
MSC06,MSC07,mixed,0.6300000000000001
MSC06,MSC07,motor,0.5
MSC06,MSC07,mem,0.545
MSC06,MSC10,mixed,0.5
MSC06,MSC10,motor,0.5
MSC06,MSC10,mem,0.44000000000000006
MSC07,MSC01,mixed,0.5199999999999999
MSC07,MSC01,motor,0.5
MSC07,MSC01,mem,0.425
MSC07,MSC02,mixed,0.5349999999999999
MSC07,MSC02,motor,0.5
MSC07,MSC02,mem,0.535
MSC07,MSC03,mixed,0.595
MSC07,MSC03,motor,0.5
MSC07,MSC03,mem,0.54
MSC07,MSC04,mixed,0.5349999999999999
MSC07,MSC04,motor,0.5
MSC07,MSC04,mem,0.39
MSC07,MSC05,mixed,0.505
MSC07,MSC05,motor,0.5
MSC07,MSC05,mem,0.41500000000000004
MSC07,MSC06,mixed,0.595
MSC07,MSC06,motor,0.5
MSC07,MSC06,mem,0.58
MSC07,MSC10,mixed,0.575
MSC07,MSC10,motor,0.5
MSC07,MSC10,mem,0.4800000000000001
MSC10,MSC01,mixed,0.535
MSC10,MSC01,motor,0.5
MSC10,MSC01,mem,0.49000000000000005
MSC10,MSC02,mixed,0.495
MSC10,MSC02,motor,0.49000000000000005
MSC10,MSC02,mem,0.5399999999999999
MSC10,MSC03,mixed,0.3950000000000001
MSC10,MSC03,motor,0.53
MSC10,MSC03,mem,0.37
MSC10,MSC04,mixed,0.58
MSC10,MSC04,motor,0.5
MSC10,MSC04,mem,0.5
MSC10,MSC05,mixed,0.5549999999999999
MSC10,MSC05,motor,0.5
MSC10,MSC05,mem,0.505
MSC10,MSC06,mixed,0.4
MSC10,MSC06,motor,0.5
MSC10,MSC06,mem,0.5
MSC10,MSC07,mixed,0.4700000000000001
MSC10,MSC07,motor,0.5
MSC10,MSC07,mem,0.485
