,test_task,train_task,Mean,Std
0,mem,mixed,0.77359375,0.1122406484730147
1,mem,motor,0.5859374999999999,0.05958093984536621
2,mixed,mem,0.7362500000000001,0.10487237141265708
3,mixed,motor,0.5680555555555555,0.05569981270886354
4,motor,mem,0.7299999999999999,0.11385423398416025
5,motor,mixed,0.7575694444444444,0.1058179435129608
