,test_task,train_task,Mean,Std
0,mem,mixed,0.9325,0.08075536249332649
1,mem,motor,0.566875,0.06023391901578383
2,mixed,mem,0.855,0.11167555046396045
3,mixed,motor,0.551875,0.04757982015218514
4,motor,mem,0.7425,0.07535629654230239
5,motor,mixed,0.8137500000000001,0.11673382420826331
