,train_sub,test_sub,task,acc
0,MSC01,MSC02,semantic,0.53
1,MSC01,MSC02,glass,0.5349999999999999
2,MSC01,MSC02,motor,0.5
3,MSC01,MSC02,mem,0.5
4,MSC01,MSC03,semantic,0.52
5,MSC01,MSC03,glass,0.45500000000000007
6,MSC01,MSC03,motor,0.5
7,MSC01,MSC03,mem,0.5
8,MSC01,MSC04,semantic,0.5800000000000001
9,MSC01,MSC04,glass,0.495
10,MSC01,MSC04,motor,0.5
11,MSC01,MSC04,mem,0.5
12,MSC01,MSC05,semantic,0.6849999999999999
13,MSC01,MSC05,glass,0.5
14,MSC01,MSC05,motor,0.515
15,MSC01,MSC05,mem,0.5349999999999999
16,MSC01,MSC06,semantic,0.48
17,MSC01,MSC06,glass,0.5
18,MSC01,MSC06,motor,0.48500000000000004
19,MSC01,MSC06,mem,0.505
20,MSC01,MSC07,semantic,0.82
21,MSC01,MSC07,glass,0.6
22,MSC01,MSC07,motor,0.705
23,MSC01,MSC07,mem,0.5
24,MSC01,MSC10,semantic,0.86
25,MSC01,MSC10,glass,0.5
26,MSC01,MSC10,motor,0.45500000000000007
27,MSC01,MSC10,mem,0.515
28,MSC02,MSC01,semantic,0.58
29,MSC02,MSC01,glass,0.61
30,MSC02,MSC01,motor,0.5
31,MSC02,MSC01,mem,0.8499999999999999
32,MSC02,MSC03,semantic,0.565
33,MSC02,MSC03,glass,0.5
34,MSC02,MSC03,motor,0.5
35,MSC02,MSC03,mem,0.78
36,MSC02,MSC04,semantic,0.505
37,MSC02,MSC04,glass,0.615
38,MSC02,MSC04,motor,0.5
39,MSC02,MSC04,mem,0.875
40,MSC02,MSC05,semantic,0.57
41,MSC02,MSC05,glass,0.745
42,MSC02,MSC05,motor,0.5
43,MSC02,MSC05,mem,0.975
44,MSC02,MSC06,semantic,0.59
45,MSC02,MSC06,glass,0.6055555555555555
46,MSC02,MSC06,motor,0.5
47,MSC02,MSC06,mem,0.82
48,MSC02,MSC07,semantic,0.845
49,MSC02,MSC07,glass,0.64
50,MSC02,MSC07,motor,0.5
51,MSC02,MSC07,mem,0.9550000000000001
52,MSC02,MSC10,semantic,0.5
53,MSC02,MSC10,glass,0.585
54,MSC02,MSC10,motor,0.5
55,MSC02,MSC10,mem,0.875
56,MSC03,MSC01,semantic,0.6049999999999999
57,MSC03,MSC01,glass,0.5
58,MSC03,MSC01,motor,0.9
59,MSC03,MSC01,mem,0.5
60,MSC03,MSC02,semantic,0.7699999999999999
61,MSC03,MSC02,glass,0.51
62,MSC03,MSC02,motor,0.6049999999999999
63,MSC03,MSC02,mem,0.505
64,MSC03,MSC04,semantic,0.6849999999999999
65,MSC03,MSC04,glass,0.575
66,MSC03,MSC04,motor,0.9400000000000001
67,MSC03,MSC04,mem,0.65
68,MSC03,MSC05,semantic,0.7749999999999999
69,MSC03,MSC05,glass,0.51
70,MSC03,MSC05,motor,0.905
71,MSC03,MSC05,mem,0.54
72,MSC03,MSC06,semantic,0.51
73,MSC03,MSC06,glass,0.5277777777777778
74,MSC03,MSC06,motor,0.8049999999999999
75,MSC03,MSC06,mem,0.7350000000000001
76,MSC03,MSC07,semantic,0.685
77,MSC03,MSC07,glass,0.525
78,MSC03,MSC07,motor,0.8150000000000001
79,MSC03,MSC07,mem,0.585
80,MSC03,MSC10,semantic,0.5199999999999999
81,MSC03,MSC10,glass,0.5
82,MSC03,MSC10,motor,0.8549999999999999
83,MSC03,MSC10,mem,0.605
84,MSC04,MSC01,semantic,0.93
85,MSC04,MSC01,glass,0.6250000000000001
86,MSC04,MSC01,motor,0.6950000000000001
87,MSC04,MSC01,mem,0.505
88,MSC04,MSC02,semantic,0.755
89,MSC04,MSC02,glass,0.6799999999999999
90,MSC04,MSC02,motor,0.7999999999999999
91,MSC04,MSC02,mem,0.8700000000000001
92,MSC04,MSC03,semantic,0.75
93,MSC04,MSC03,glass,0.5650000000000001
94,MSC04,MSC03,motor,0.9200000000000002
95,MSC04,MSC03,mem,0.8400000000000001
96,MSC04,MSC05,semantic,0.7849999999999999
97,MSC04,MSC05,glass,0.7250000000000001
98,MSC04,MSC05,motor,0.8499999999999999
99,MSC04,MSC05,mem,0.9600000000000002
