train_task,test_task,train_sub,test_sub,acc
glass,semantic,MSC01,MSC02,0.545
glass,motor,MSC01,MSC02,0.5
glass,mem,MSC01,MSC02,0.5
semantic,glass,MSC01,MSC02,0.5799999999999998
semantic,motor,MSC01,MSC02,0.5
semantic,mem,MSC01,MSC02,0.5349999999999999
motor,glass,MSC01,MSC02,0.6700000000000002
motor,semantic,MSC01,MSC02,0.7350000000000001
motor,mem,MSC01,MSC02,0.7499999999999999
mem,glass,MSC01,MSC02,0.675
mem,semantic,MSC01,MSC02,0.6249999999999999
mem,motor,MSC01,MSC02,0.635
glass,semantic,MSC01,MSC03,0.575
glass,motor,MSC01,MSC03,0.55
glass,mem,MSC01,MSC03,0.64
semantic,glass,MSC01,MSC03,0.5
semantic,motor,MSC01,MSC03,0.5399999999999999
semantic,mem,MSC01,MSC03,0.59
motor,glass,MSC01,MSC03,0.7849999999999999
motor,semantic,MSC01,MSC03,0.9
motor,mem,MSC01,MSC03,0.7999999999999999
mem,glass,MSC01,MSC03,0.6800000000000002
mem,semantic,MSC01,MSC03,0.6650000000000001
mem,motor,MSC01,MSC03,0.7000000000000001
glass,semantic,MSC01,MSC04,0.655
glass,motor,MSC01,MSC04,0.5700000000000001
glass,mem,MSC01,MSC04,0.55
semantic,glass,MSC01,MSC04,0.5
semantic,motor,MSC01,MSC04,0.5
semantic,mem,MSC01,MSC04,0.5
motor,glass,MSC01,MSC04,0.8700000000000001
motor,semantic,MSC01,MSC04,0.73
motor,mem,MSC01,MSC04,0.77
mem,glass,MSC01,MSC04,0.9199999999999999
mem,semantic,MSC01,MSC04,0.845
mem,motor,MSC01,MSC04,0.9100000000000001
glass,semantic,MSC01,MSC05,0.6250000000000001
glass,motor,MSC01,MSC05,0.585
glass,mem,MSC01,MSC05,0.575
semantic,glass,MSC01,MSC05,0.5
semantic,motor,MSC01,MSC05,0.505
semantic,mem,MSC01,MSC05,0.5
motor,glass,MSC01,MSC05,0.8099999999999999
motor,semantic,MSC01,MSC05,0.835
motor,mem,MSC01,MSC05,0.8600000000000001
mem,glass,MSC01,MSC05,0.72
mem,semantic,MSC01,MSC05,0.875
mem,motor,MSC01,MSC05,0.825
glass,semantic,MSC01,MSC06,0.505
glass,motor,MSC01,MSC06,0.5399999999999999
glass,mem,MSC01,MSC06,0.5
semantic,glass,MSC01,MSC06,0.5
semantic,motor,MSC01,MSC06,0.5449999999999999
semantic,mem,MSC01,MSC06,0.5
motor,glass,MSC01,MSC06,0.5333333333333334
motor,semantic,MSC01,MSC06,0.5750000000000001
motor,mem,MSC01,MSC06,0.5449999999999999
mem,glass,MSC01,MSC06,0.6833333333333333
mem,semantic,MSC01,MSC06,0.7000000000000001
mem,motor,MSC01,MSC06,0.8400000000000001
glass,semantic,MSC01,MSC07,0.8400000000000001
glass,motor,MSC01,MSC07,0.705
glass,mem,MSC01,MSC07,0.635
semantic,glass,MSC01,MSC07,0.875
semantic,motor,MSC01,MSC07,0.65
semantic,mem,MSC01,MSC07,0.615
motor,glass,MSC01,MSC07,0.9349999999999999
motor,semantic,MSC01,MSC07,0.905
motor,mem,MSC01,MSC07,0.7999999999999999
mem,glass,MSC01,MSC07,0.7649999999999999
mem,semantic,MSC01,MSC07,0.7649999999999999
mem,motor,MSC01,MSC07,0.7649999999999999
glass,semantic,MSC01,MSC10,0.6300000000000001
glass,motor,MSC01,MSC10,0.6900000000000002
glass,mem,MSC01,MSC10,0.635
semantic,glass,MSC01,MSC10,0.5349999999999999
semantic,motor,MSC01,MSC10,0.5549999999999999
semantic,mem,MSC01,MSC10,0.5299999999999999
motor,glass,MSC01,MSC10,0.7999999999999999
motor,semantic,MSC01,MSC10,0.8649999999999999
motor,mem,MSC01,MSC10,0.8399999999999999
mem,glass,MSC01,MSC10,0.8049999999999999
mem,semantic,MSC01,MSC10,0.82
mem,motor,MSC01,MSC10,0.825
glass,semantic,MSC02,MSC01,0.505
glass,motor,MSC02,MSC01,0.5
glass,mem,MSC02,MSC01,0.5
semantic,glass,MSC02,MSC01,0.5
semantic,motor,MSC02,MSC01,0.5
semantic,mem,MSC02,MSC01,0.5
motor,glass,MSC02,MSC01,0.5
motor,semantic,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,glass,MSC02,MSC01,0.905
mem,semantic,MSC02,MSC01,0.9199999999999999
mem,motor,MSC02,MSC01,0.9649999999999999
glass,semantic,MSC02,MSC03,0.5
glass,motor,MSC02,MSC03,0.5
glass,mem,MSC02,MSC03,0.5
semantic,glass,MSC02,MSC03,0.5
semantic,motor,MSC02,MSC03,0.5
semantic,mem,MSC02,MSC03,0.5
motor,glass,MSC02,MSC03,0.51
motor,semantic,MSC02,MSC03,0.5
motor,mem,MSC02,MSC03,0.5
mem,glass,MSC02,MSC03,0.615
mem,semantic,MSC02,MSC03,0.755
mem,motor,MSC02,MSC03,0.745
glass,semantic,MSC02,MSC04,0.51
glass,motor,MSC02,MSC04,0.5
glass,mem,MSC02,MSC04,0.5
semantic,glass,MSC02,MSC04,0.5
semantic,motor,MSC02,MSC04,0.5
semantic,mem,MSC02,MSC04,0.5
motor,glass,MSC02,MSC04,0.5
motor,semantic,MSC02,MSC04,0.5
motor,mem,MSC02,MSC04,0.5
mem,glass,MSC02,MSC04,0.97
mem,semantic,MSC02,MSC04,0.95
mem,motor,MSC02,MSC04,0.97
