train_task,test_task,train_sub,test_sub,acc
glass,semantic,MSC01,MSC02,0.665
glass,motor,MSC01,MSC02,0.5
glass,mem,MSC01,MSC02,0.575
semantic,glass,MSC01,MSC02,0.6100000000000001
semantic,motor,MSC01,MSC02,0.53
semantic,mem,MSC01,MSC02,0.61
motor,glass,MSC01,MSC02,0.7849999999999999
motor,semantic,MSC01,MSC02,0.8600000000000001
motor,mem,MSC01,MSC02,0.825
mem,glass,MSC01,MSC02,0.765
mem,semantic,MSC01,MSC02,0.8099999999999999
mem,motor,MSC01,MSC02,0.675
glass,semantic,MSC01,MSC03,0.6149999999999999
glass,motor,MSC01,MSC03,0.585
glass,mem,MSC01,MSC03,0.675
semantic,glass,MSC01,MSC03,0.5449999999999999
semantic,motor,MSC01,MSC03,0.585
semantic,mem,MSC01,MSC03,0.62
motor,glass,MSC01,MSC03,0.61
motor,semantic,MSC01,MSC03,0.7999999999999998
motor,mem,MSC01,MSC03,0.675
mem,glass,MSC01,MSC03,0.655
mem,semantic,MSC01,MSC03,0.665
mem,motor,MSC01,MSC03,0.7100000000000002
glass,semantic,MSC01,MSC04,0.7000000000000001
glass,motor,MSC01,MSC04,0.5249999999999999
glass,mem,MSC01,MSC04,0.55
semantic,glass,MSC01,MSC04,0.505
semantic,motor,MSC01,MSC04,0.5
semantic,mem,MSC01,MSC04,0.5
motor,glass,MSC01,MSC04,0.685
motor,semantic,MSC01,MSC04,0.6500000000000001
motor,mem,MSC01,MSC04,0.5750000000000001
mem,glass,MSC01,MSC04,0.89
mem,semantic,MSC01,MSC04,0.85
mem,motor,MSC01,MSC04,0.8800000000000001
glass,semantic,MSC01,MSC05,0.64
glass,motor,MSC01,MSC05,0.5449999999999999
glass,mem,MSC01,MSC05,0.5549999999999999
semantic,glass,MSC01,MSC05,0.5
semantic,motor,MSC01,MSC05,0.5249999999999999
semantic,mem,MSC01,MSC05,0.5
motor,glass,MSC01,MSC05,0.675
motor,semantic,MSC01,MSC05,0.835
