train_task,test_task,train_sub,test_sub,acc
glass,semantic,MSC01,MSC02,0.6650000000000001
glass,motor,MSC01,MSC02,0.505
glass,mem,MSC01,MSC02,0.64
semantic,glass,MSC01,MSC02,0.64
semantic,motor,MSC01,MSC02,0.5
semantic,mem,MSC01,MSC02,0.59
motor,glass,MSC01,MSC02,0.8299999999999998
motor,semantic,MSC01,MSC02,0.8850000000000001
motor,mem,MSC01,MSC02,0.7599999999999999
mem,glass,MSC01,MSC02,0.78
mem,semantic,MSC01,MSC02,0.775
mem,motor,MSC01,MSC02,0.5050000000000001
glass,semantic,MSC01,MSC03,0.5499999999999999
glass,motor,MSC01,MSC03,0.6099999999999999
glass,mem,MSC01,MSC03,0.645
semantic,glass,MSC01,MSC03,0.5
semantic,motor,MSC01,MSC03,0.5399999999999999
semantic,mem,MSC01,MSC03,0.59
motor,glass,MSC01,MSC03,0.595
motor,semantic,MSC01,MSC03,0.5999999999999999
motor,mem,MSC01,MSC03,0.6900000000000001
mem,glass,MSC01,MSC03,0.6250000000000001
mem,semantic,MSC01,MSC03,0.69
mem,motor,MSC01,MSC03,0.74
glass,semantic,MSC01,MSC04,0.615
glass,motor,MSC01,MSC04,0.5549999999999999
glass,mem,MSC01,MSC04,0.5399999999999999
semantic,glass,MSC01,MSC04,0.505
semantic,motor,MSC01,MSC04,0.5
semantic,mem,MSC01,MSC04,0.505
motor,glass,MSC01,MSC04,0.6049999999999999
motor,semantic,MSC01,MSC04,0.5850000000000001
motor,mem,MSC01,MSC04,0.565
mem,glass,MSC01,MSC04,0.74
mem,semantic,MSC01,MSC04,0.7999999999999999
mem,motor,MSC01,MSC04,0.75
glass,semantic,MSC01,MSC05,0.6400000000000001
glass,motor,MSC01,MSC05,0.5399999999999999
glass,mem,MSC01,MSC05,0.6099999999999999
semantic,glass,MSC01,MSC05,0.505
semantic,motor,MSC01,MSC05,0.5149999999999999
semantic,mem,MSC01,MSC05,0.6000000000000001
motor,glass,MSC01,MSC05,0.565
motor,semantic,MSC01,MSC05,0.65
motor,mem,MSC01,MSC05,0.675
