train_task,test_task,train_sub,test_sub,acc
glass,semantic,MSC01,MSC02,0.52
glass,motor,MSC01,MSC02,0.5
glass,mem,MSC01,MSC02,0.51
semantic,glass,MSC01,MSC02,0.6049999999999999
semantic,motor,MSC01,MSC02,0.48500000000000004
semantic,mem,MSC01,MSC02,0.565
motor,glass,MSC01,MSC02,0.675
motor,semantic,MSC01,MSC02,0.7100000000000001
motor,mem,MSC01,MSC02,0.6250000000000001
mem,glass,MSC01,MSC02,0.8099999999999999
mem,semantic,MSC01,MSC02,0.7
mem,motor,MSC01,MSC02,0.75
glass,semantic,MSC01,MSC03,0.55
glass,motor,MSC01,MSC03,0.555
glass,mem,MSC01,MSC03,0.585
semantic,glass,MSC01,MSC03,0.5
semantic,motor,MSC01,MSC03,0.51
semantic,mem,MSC01,MSC03,0.57
motor,glass,MSC01,MSC03,0.6950000000000001
motor,semantic,MSC01,MSC03,0.635
motor,mem,MSC01,MSC03,0.585
mem,glass,MSC01,MSC03,0.62
mem,semantic,MSC01,MSC03,0.6900000000000001
mem,motor,MSC01,MSC03,0.8049999999999999
glass,semantic,MSC01,MSC04,0.6450000000000001
glass,motor,MSC01,MSC04,0.5700000000000001
glass,mem,MSC01,MSC04,0.5399999999999999
semantic,glass,MSC01,MSC04,0.5349999999999999
semantic,motor,MSC01,MSC04,0.5
semantic,mem,MSC01,MSC04,0.5
motor,glass,MSC01,MSC04,0.73
motor,semantic,MSC01,MSC04,0.635
motor,mem,MSC01,MSC04,0.58
mem,glass,MSC01,MSC04,0.95
mem,semantic,MSC01,MSC04,0.8099999999999999
mem,motor,MSC01,MSC04,0.835
glass,semantic,MSC01,MSC05,0.6300000000000001
glass,motor,MSC01,MSC05,0.6100000000000001
glass,mem,MSC01,MSC05,0.59
semantic,glass,MSC01,MSC05,0.5249999999999999
semantic,motor,MSC01,MSC05,0.505
semantic,mem,MSC01,MSC05,0.5549999999999999
motor,glass,MSC01,MSC05,0.725
motor,semantic,MSC01,MSC05,0.735
motor,mem,MSC01,MSC05,0.8049999999999999
mem,glass,MSC01,MSC05,0.5549999999999999
mem,semantic,MSC01,MSC05,0.8299999999999998
mem,motor,MSC01,MSC05,0.675
glass,semantic,MSC01,MSC06,0.5
glass,motor,MSC01,MSC06,0.5399999999999999
glass,mem,MSC01,MSC06,0.5
semantic,glass,MSC01,MSC06,0.5
semantic,motor,MSC01,MSC06,0.5349999999999999
semantic,mem,MSC01,MSC06,0.505
motor,glass,MSC01,MSC06,0.5055555555555555
motor,semantic,MSC01,MSC06,0.5299999999999999
motor,mem,MSC01,MSC06,0.5449999999999999
mem,glass,MSC01,MSC06,0.5833333333333333
mem,semantic,MSC01,MSC06,0.625
mem,motor,MSC01,MSC06,0.6500000000000001
glass,semantic,MSC01,MSC07,0.875
glass,motor,MSC01,MSC07,0.7700000000000001
glass,mem,MSC01,MSC07,0.6550000000000001
semantic,glass,MSC01,MSC07,0.925
semantic,motor,MSC01,MSC07,0.6900000000000001
semantic,mem,MSC01,MSC07,0.7699999999999999
motor,glass,MSC01,MSC07,0.825
motor,semantic,MSC01,MSC07,0.865
motor,mem,MSC01,MSC07,0.685
mem,glass,MSC01,MSC07,0.78
mem,semantic,MSC01,MSC07,0.78
mem,motor,MSC01,MSC07,0.77
glass,semantic,MSC01,MSC10,0.59
glass,motor,MSC01,MSC10,0.605
glass,mem,MSC01,MSC10,0.5549999999999999
semantic,glass,MSC01,MSC10,0.51
semantic,motor,MSC01,MSC10,0.5700000000000001
semantic,mem,MSC01,MSC10,0.55
motor,glass,MSC01,MSC10,0.685
motor,semantic,MSC01,MSC10,0.655
motor,mem,MSC01,MSC10,0.635
mem,glass,MSC01,MSC10,0.8099999999999999
mem,semantic,MSC01,MSC10,0.8700000000000001
mem,motor,MSC01,MSC10,0.8099999999999999
glass,semantic,MSC02,MSC01,0.5
glass,motor,MSC02,MSC01,0.51
glass,mem,MSC02,MSC01,0.5
semantic,glass,MSC02,MSC01,0.5
semantic,motor,MSC02,MSC01,0.5
semantic,mem,MSC02,MSC01,0.5
motor,glass,MSC02,MSC01,0.5
motor,semantic,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,glass,MSC02,MSC01,0.93
mem,semantic,MSC02,MSC01,0.86
mem,motor,MSC02,MSC01,0.905
glass,semantic,MSC02,MSC03,0.5
glass,motor,MSC02,MSC03,0.5
glass,mem,MSC02,MSC03,0.505
semantic,glass,MSC02,MSC03,0.505
