train_task,test_task,train_sub,test_sub,acc
glass,semantic,MSC01,MSC02,0.53
glass,motor,MSC01,MSC02,0.6300000000000001
glass,mem,MSC01,MSC02,0.6200000000000001
semantic,glass,MSC01,MSC02,0.49000000000000005
semantic,motor,MSC01,MSC02,0.495
semantic,mem,MSC01,MSC02,0.4950000000000001
motor,glass,MSC01,MSC02,0.475
motor,semantic,MSC01,MSC02,0.325
motor,mem,MSC01,MSC02,0.365
mem,glass,MSC01,MSC02,0.48999999999999994
mem,semantic,MSC01,MSC02,0.4250000000000001
mem,motor,MSC01,MSC02,0.35
glass,semantic,MSC01,MSC03,0.535
glass,motor,MSC01,MSC03,0.725
glass,mem,MSC01,MSC03,0.645
semantic,glass,MSC01,MSC03,0.385
semantic,motor,MSC01,MSC03,0.595
semantic,mem,MSC01,MSC03,0.5599999999999999
motor,glass,MSC01,MSC03,0.43500000000000005
motor,semantic,MSC01,MSC03,0.495
motor,mem,MSC01,MSC03,0.44000000000000006
mem,glass,MSC01,MSC03,0.425
mem,semantic,MSC01,MSC03,0.62
mem,motor,MSC01,MSC03,0.575
glass,semantic,MSC01,MSC04,0.565
glass,motor,MSC01,MSC04,0.6300000000000001
glass,mem,MSC01,MSC04,0.5
semantic,glass,MSC01,MSC04,0.6600000000000001
semantic,motor,MSC01,MSC04,0.7000000000000002
semantic,mem,MSC01,MSC04,0.755
motor,glass,MSC01,MSC04,0.685
motor,semantic,MSC01,MSC04,0.5449999999999999
motor,mem,MSC01,MSC04,0.47000000000000003
mem,glass,MSC01,MSC04,0.665
mem,semantic,MSC01,MSC04,0.8049999999999999
mem,motor,MSC01,MSC04,0.685
glass,semantic,MSC01,MSC05,0.465
glass,motor,MSC01,MSC05,0.5
glass,mem,MSC01,MSC05,0.49000000000000005
semantic,glass,MSC01,MSC05,0.5
semantic,motor,MSC01,MSC05,0.495
semantic,mem,MSC01,MSC05,0.5
motor,glass,MSC01,MSC05,0.5
motor,semantic,MSC01,MSC05,0.5
motor,mem,MSC01,MSC05,0.5
mem,glass,MSC01,MSC05,0.5
mem,semantic,MSC01,MSC05,0.5
mem,motor,MSC01,MSC05,0.5
glass,semantic,MSC01,MSC06,0.765
glass,motor,MSC01,MSC06,0.6900000000000002
glass,mem,MSC01,MSC06,0.77
semantic,glass,MSC01,MSC06,0.6166666666666666
semantic,motor,MSC01,MSC06,0.675
semantic,mem,MSC01,MSC06,0.75
motor,glass,MSC01,MSC06,0.5
motor,semantic,MSC01,MSC06,0.64
motor,mem,MSC01,MSC06,0.65
mem,glass,MSC01,MSC06,0.6500000000000001
mem,semantic,MSC01,MSC06,0.77
mem,motor,MSC01,MSC06,0.725
glass,semantic,MSC01,MSC07,0.48500000000000004
glass,motor,MSC01,MSC07,0.65
glass,mem,MSC01,MSC07,0.4800000000000001
semantic,glass,MSC01,MSC07,0.385
semantic,motor,MSC01,MSC07,0.53
semantic,mem,MSC01,MSC07,0.445
motor,glass,MSC01,MSC07,0.41500000000000004
motor,semantic,MSC01,MSC07,0.39
motor,mem,MSC01,MSC07,0.49000000000000005
mem,glass,MSC01,MSC07,0.49000000000000005
mem,semantic,MSC01,MSC07,0.485
mem,motor,MSC01,MSC07,0.45500000000000007
