train_task,test_task,train_sub,test_sub,acc
glass,semantic,MSC01,MSC02,0.19999999999999998
glass,motor,MSC01,MSC02,0.19
glass,mem,MSC01,MSC02,0.31999999999999995
semantic,glass,MSC01,MSC02,0.45999999999999996
semantic,motor,MSC01,MSC02,0.4800000000000001
semantic,mem,MSC01,MSC02,0.45500000000000007
motor,glass,MSC01,MSC02,0.5900000000000001
motor,semantic,MSC01,MSC02,0.6400000000000001
motor,mem,MSC01,MSC02,0.605
mem,glass,MSC01,MSC02,0.49000000000000005
mem,semantic,MSC01,MSC02,0.51
mem,motor,MSC01,MSC02,0.465
glass,semantic,MSC01,MSC03,0.445
glass,motor,MSC01,MSC03,0.38
glass,mem,MSC01,MSC03,0.39
semantic,glass,MSC01,MSC03,0.39
semantic,motor,MSC01,MSC03,0.25
semantic,mem,MSC01,MSC03,0.52
motor,glass,MSC01,MSC03,0.495
motor,semantic,MSC01,MSC03,0.5
motor,mem,MSC01,MSC03,0.525
mem,glass,MSC01,MSC03,0.49000000000000005
mem,semantic,MSC01,MSC03,0.59
mem,motor,MSC01,MSC03,0.49000000000000005
glass,semantic,MSC01,MSC04,0.305
glass,motor,MSC01,MSC04,0.425
glass,mem,MSC01,MSC04,0.45500000000000007
semantic,glass,MSC01,MSC04,0.7300000000000001
semantic,motor,MSC01,MSC04,0.51
semantic,mem,MSC01,MSC04,0.6100000000000001
motor,glass,MSC01,MSC04,0.505
motor,semantic,MSC01,MSC04,0.525
motor,mem,MSC01,MSC04,0.5
mem,glass,MSC01,MSC04,0.6649999999999999
mem,semantic,MSC01,MSC04,0.6950000000000001
mem,motor,MSC01,MSC04,0.7050000000000001
glass,semantic,MSC01,MSC05,0.5599999999999999
glass,motor,MSC01,MSC05,0.5499999999999999
glass,mem,MSC01,MSC05,0.5
semantic,glass,MSC01,MSC05,0.505
semantic,motor,MSC01,MSC05,0.5499999999999999
semantic,mem,MSC01,MSC05,0.5
motor,glass,MSC01,MSC05,0.575
motor,semantic,MSC01,MSC05,0.5
motor,mem,MSC01,MSC05,0.5199999999999999
mem,glass,MSC01,MSC05,0.5499999999999999
mem,semantic,MSC01,MSC05,0.5
mem,motor,MSC01,MSC05,0.5599999999999998
glass,semantic,MSC01,MSC06,0.595
glass,motor,MSC01,MSC06,0.61
glass,mem,MSC01,MSC06,0.7100000000000001
semantic,glass,MSC01,MSC06,0.5777777777777777
semantic,motor,MSC01,MSC06,0.53
semantic,mem,MSC01,MSC06,0.575
motor,glass,MSC01,MSC06,0.711111111111111
motor,semantic,MSC01,MSC06,0.76
motor,mem,MSC01,MSC06,0.825
mem,glass,MSC01,MSC06,0.538888888888889
mem,semantic,MSC01,MSC06,0.53
mem,motor,MSC01,MSC06,0.61
glass,semantic,MSC01,MSC07,0.425
glass,motor,MSC01,MSC07,0.43
glass,mem,MSC01,MSC07,0.4750000000000001
semantic,glass,MSC01,MSC07,0.6349999999999999
