,train_sub,test_sub,task,acc
0,MSC01,MSC02,semantic,0.7849999999999999
1,MSC01,MSC02,glass,0.6499999999999999
2,MSC01,MSC02,motor,0.745
3,MSC01,MSC02,mem,0.8800000000000001
4,MSC01,MSC03,semantic,0.64
5,MSC01,MSC03,glass,0.5149999999999999
6,MSC01,MSC03,motor,0.5599999999999999
7,MSC01,MSC03,mem,0.605
8,MSC01,MSC04,semantic,0.8149999999999998
9,MSC01,MSC04,glass,0.6900000000000002
10,MSC01,MSC04,motor,0.7849999999999999
11,MSC01,MSC04,mem,0.8150000000000001
12,MSC01,MSC05,semantic,0.545
13,MSC01,MSC05,glass,0.5
14,MSC01,MSC05,motor,0.585
15,MSC01,MSC05,mem,0.7649999999999999
16,MSC01,MSC06,semantic,0.5499999999999999
17,MSC01,MSC06,glass,0.5222222222222221
18,MSC01,MSC06,motor,0.725
19,MSC01,MSC06,mem,0.74
20,MSC01,MSC07,semantic,0.875
21,MSC01,MSC07,glass,0.635
22,MSC01,MSC07,motor,0.975
23,MSC01,MSC07,mem,0.8900000000000002
24,MSC01,MSC10,semantic,0.565
25,MSC01,MSC10,glass,0.6849999999999999
26,MSC01,MSC10,motor,0.63
27,MSC01,MSC10,mem,0.7100000000000001
28,MSC02,MSC01,semantic,0.805
29,MSC02,MSC01,glass,0.4700000000000001
30,MSC02,MSC01,motor,0.7949999999999999
31,MSC02,MSC01,mem,0.5
32,MSC02,MSC03,semantic,0.7599999999999999
33,MSC02,MSC03,glass,0.5
34,MSC02,MSC03,motor,0.8550000000000001
35,MSC02,MSC03,mem,0.5449999999999999
36,MSC02,MSC04,semantic,0.5349999999999999
37,MSC02,MSC04,glass,0.615
38,MSC02,MSC04,motor,0.7649999999999999
39,MSC02,MSC04,mem,0.6450000000000001
40,MSC02,MSC05,semantic,0.655
41,MSC02,MSC05,glass,0.5
42,MSC02,MSC05,motor,0.51
43,MSC02,MSC05,mem,0.7100000000000001
44,MSC02,MSC06,semantic,0.5499999999999999
45,MSC02,MSC06,glass,0.6888888888888889
46,MSC02,MSC06,motor,0.62
47,MSC02,MSC06,mem,0.725
48,MSC02,MSC07,semantic,0.615
49,MSC02,MSC07,glass,0.6900000000000001
50,MSC02,MSC07,motor,0.74
51,MSC02,MSC07,mem,0.825
52,MSC02,MSC10,semantic,0.5
53,MSC02,MSC10,glass,0.5149999999999999
54,MSC02,MSC10,motor,0.6049999999999999
55,MSC02,MSC10,mem,0.53
56,MSC03,MSC01,semantic,0.5349999999999999
57,MSC03,MSC01,glass,0.5
58,MSC03,MSC01,motor,0.535
59,MSC03,MSC01,mem,0.675
60,MSC03,MSC02,semantic,0.5449999999999999
61,MSC03,MSC02,glass,0.5
62,MSC03,MSC02,motor,0.6449999999999999
63,MSC03,MSC02,mem,0.6649999999999999
64,MSC03,MSC04,semantic,0.5
65,MSC03,MSC04,glass,0.63
66,MSC03,MSC04,motor,0.45500000000000007
67,MSC03,MSC04,mem,0.545
68,MSC03,MSC05,semantic,0.5
69,MSC03,MSC05,glass,0.5
70,MSC03,MSC05,motor,0.7549999999999999
71,MSC03,MSC05,mem,0.535
72,MSC03,MSC06,semantic,0.5
73,MSC03,MSC06,glass,0.5
74,MSC03,MSC06,motor,0.5000000000000001
75,MSC03,MSC06,mem,0.565
76,MSC03,MSC07,semantic,0.5
77,MSC03,MSC07,glass,0.505
78,MSC03,MSC07,motor,0.5900000000000001
79,MSC03,MSC07,mem,0.7649999999999999
80,MSC03,MSC10,semantic,0.5
81,MSC03,MSC10,glass,0.5
82,MSC03,MSC10,motor,0.595
83,MSC03,MSC10,mem,0.55
84,MSC04,MSC01,semantic,0.8800000000000001
85,MSC04,MSC01,glass,0.845
86,MSC04,MSC01,motor,0.8099999999999999
87,MSC04,MSC01,mem,0.9199999999999999
88,MSC04,MSC02,semantic,0.745
