,test_task,train_task,Mean,Std
0,mem,mixed,0.8418749999999998,0.1509952104254588
1,mem,motor,0.655,0.11780734878848363
2,mixed,mem,0.65625,0.13322242410988588
3,mixed,motor,0.599375,0.13655029162494364
4,motor,mem,0.8112499999999999,0.10041876603219432
5,motor,mixed,0.8406250000000001,0.1035249279849337
