,test_task,train_task,Mean,Std
0,mem,mixed,0.5453373015873016,0.06393192916265107
1,mem,motor,0.6587301587301587,0.12364124428020483
2,mixed,mem,0.6557598039215684,0.12405676672091707
3,mixed,motor,0.6616596638655462,0.1314414836617788
4,motor,mem,0.6732142857142859,0.1258424627829041
5,motor,mixed,0.5321953781512606,0.07849123757776129
