,test_task,train_task,Mean,Std
0,mem,mixed,0.931875,0.06088264472385735
1,mem,motor,0.6675000000000001,0.14730919862656233
2,mixed,mem,0.86375,0.08737235587660766
3,mixed,motor,0.605,0.0754510247966
4,motor,mem,0.8700000000000001,0.10347532487092202
5,motor,mixed,0.9081250000000001,0.09365352178566026
