train_task,test_task,diff
glass,motor,-0.008194444444444449
glass,semantic,-0.0267361111111111
mem,glass,0.05958333333333336
mem,motor,-0.03687499999999999
mem,semantic,-0.013749999999999964
motor,glass,-0.0520833333333333
motor,mem,0.065625
motor,semantic,0.016249999999999987
semantic,glass,0.010833333333333334
semantic,mem,0.013749999999999978
semantic,motor,-0.0018750000000000433
glass,mem,-0.03812500000000003
glass,motor,0.04375000000000002
glass,semantic,0.03159722222222223
mem,glass,0.008263888888888897
mem,motor,-0.03062499999999998
mem,semantic,-0.03374999999999999
motor,glass,-0.09458333333333332
motor,mem,0.005000000000000018
motor,semantic,0.02187499999999999
semantic,glass,-0.005416666666666639
semantic,mem,-0.028125000000000025
semantic,motor,0.03624999999999999
glass,mem,0.032777777777777795
glass,motor,-0.002291666666666671
glass,semantic,0.03298611111111112
mem,glass,0.013888888888888881
mem,motor,-0.04499999999999996
mem,semantic,0.031249999999999986
motor,glass,0.01763888888888889
motor,mem,0.049374999999999974
motor,semantic,-0.06562500000000002
semantic,glass,0.01680555555555555
semantic,mem,-0.005624999999999991
semantic,motor,-0.018750000000000003
glass,mem,-0.031111111111111048
glass,motor,0.046736111111111096
glass,semantic,0.016319444444444404
mem,glass,-0.01152777777777778
mem,motor,0.040624999999999994
mem,semantic,-0.0068749999999999645
motor,glass,0.04263888888888888
motor,mem,-0.0175
motor,semantic,-0.080625
semantic,glass,-0.0010416666666666838
semantic,mem,0.0024999999999999745
semantic,motor,0.019375000000000003
glass,mem,0.09458333333333335
glass,motor,-0.03006944444444446
glass,semantic,0.008333333333333297
mem,glass,-0.05583333333333333
mem,motor,-0.012500000000000035
mem,semantic,-0.03187499999999997
motor,glass,-0.13993055555555559
motor,mem,0.022500000000000027
motor,semantic,-0.079375
semantic,glass,-0.009861111111111126
semantic,mem,0.09062500000000001
semantic,motor,0.0006250000000000214
glass,mem,0.018888888888888844
glass,motor,-0.027222222222222245
glass,semantic,0.05416666666666669
mem,glass,-0.04270833333333333
mem,motor,-0.023124999999999958
mem,semantic,-0.051875
motor,glass,-0.02291666666666667
motor,mem,-0.047499999999999994
motor,semantic,-0.041250000000000016
semantic,glass,0.024791666666666712
semantic,mem,0.0006249999999999971
semantic,motor,-0.04125000000000001
glass,mem,-0.03291666666666666
glass,motor,0.05750000000000003
glass,semantic,0.030972222222222227
mem,glass,-0.04638888888888888
mem,motor,0.08437499999999998
mem,semantic,0.018124999999999968
motor,glass,0.0009027777777777662
motor,mem,-0.004999999999999963
motor,semantic,0.04500000000000002
semantic,glass,-0.02527777777777778
semantic,mem,-0.04312500000000003
semantic,motor,0.036875000000000026
glass,mem,-0.07430555555555557
glass,motor,-0.002083333333333298
glass,semantic,-0.0247222222222222
mem,glass,0.04125000000000002
mem,motor,-0.003124999999999975
mem,semantic,-0.10625000000000001
motor,glass,-0.03583333333333334
motor,mem,0.028749999999999984
motor,semantic,-0.035625
semantic,glass,0.0040972222222222104
semantic,mem,-0.10687500000000003
semantic,motor,0.04687499999999996
glass,mem,0.04416666666666666
glass,motor,0.06069444444444448
glass,semantic,0.0017361111111111396
mem,glass,0.04555555555555557
mem,motor,0.04812499999999999
mem,semantic,-0.14750000000000005
motor,glass,0.023819444444444428
motor,mem,0.04500000000000004
motor,semantic,-0.021250000000000047
semantic,glass,0.028750000000000005
semantic,mem,-0.031250000000000014
semantic,motor,-0.09625
glass,mem,-0.011736111111111083
glass,motor,0.02847222222222226
glass,semantic,-0.030763888888888875
mem,glass,0.037222222222222254
mem,motor,0.022499999999999985
mem,semantic,-0.038750000000000014
motor,glass,0.021527777777777764
motor,mem,0.06625
motor,semantic,-0.04374999999999999
semantic,glass,-0.04805555555555557
semantic,mem,0.0525
semantic,motor,0.10437499999999998
glass,mem,0.011736111111111135
glass,motor,0.012638888888888884
glass,semantic,-0.005138888888888873
mem,glass,-0.03145833333333332
mem,motor,-0.031875000000000014
mem,semantic,0.0875
motor,glass,0.015763888888888876
motor,mem,-0.004375000000000011
motor,semantic,-0.028125000000000032
semantic,glass,0.01819444444444448
semantic,mem,-0.0006249999999999763
semantic,motor,0.014375000000000002
glass,mem,0.03312500000000006
glass,motor,-0.002361111111111175
glass,semantic,-0.01465277777777773
mem,glass,0.026597222222222203
mem,motor,-0.04312499999999999
mem,semantic,0.04749999999999999
motor,glass,0.020208333333333356
motor,mem,-0.03749999999999997
motor,semantic,-0.11812500000000002
semantic,glass,-0.01750000000000001
semantic,mem,0.06999999999999998
semantic,motor,0.009375000000000008
glass,mem,-0.04666666666666665
glass,motor,-0.018541666666666658
glass,semantic,0.004861111111111142
mem,glass,0.0630555555555556
mem,motor,0.047499999999999966
mem,semantic,0.03749999999999997
motor,glass,0.07944444444444444
motor,mem,0.01437500000000002
motor,semantic,-0.011249999999999982
semantic,glass,0.009513888888888891
semantic,mem,0.028749999999999977
semantic,motor,0.04812500000000003
glass,mem,-0.030486111111111068
glass,motor,-0.0015277777777777876
glass,semantic,-0.04875
mem,glass,0.02138888888888893
mem,motor,0.00562499999999997
mem,semantic,-0.059375000000000004
motor,glass,0.016041666666666673
motor,mem,-0.03062500000000002
motor,semantic,-0.039374999999999986
semantic,glass,0.0006944444444444524
semantic,mem,-0.025000000000000012
semantic,motor,0.10062499999999999
glass,mem,0.013750000000000012
glass,motor,0.04041666666666669
glass,semantic,-0.019305555555555534
mem,glass,0.036736111111111136
mem,motor,0.016874999999999987
mem,semantic,0.023750000000000007
motor,glass,-0.06270833333333328
motor,mem,-0.08125000000000006
motor,semantic,-0.052500000000000026
semantic,glass,0.025624999999999978
semantic,mem,0.01750000000000003
semantic,motor,-0.05750000000000001
glass,mem,-0.03437499999999998
glass,motor,-0.03020833333333335
glass,semantic,-0.011180555555555607
mem,glass,-0.055624999999999994
mem,motor,0.00999999999999997
mem,semantic,-0.06250000000000001
motor,glass,-0.026111111111111092
motor,mem,-0.026874999999999996
motor,semantic,-0.07875
semantic,glass,0.032013888888888904
semantic,mem,-0.09125000000000003
semantic,motor,0.08750000000000005
glass,mem,-0.027430555555555576
glass,motor,-0.03340277777777781
glass,semantic,0.03652777777777777
mem,glass,-0.03402777777777776
mem,motor,0.034999999999999996
mem,semantic,-0.036250000000000004
motor,glass,0.03458333333333332
motor,mem,-0.016874999999999973
motor,semantic,-0.06687499999999999
semantic,glass,-6.944444444444836e-05
semantic,mem,0.07750000000000001
semantic,motor,0.09
glass,mem,-0.030833333333333324
glass,motor,0.023333333333333324
glass,semantic,0.016527777777777787
mem,glass,0.002916666666666689
mem,motor,0.02062500000000002
mem,semantic,0.06437500000000003
motor,glass,-0.009999999999999995
motor,mem,-0.01749999999999998
motor,semantic,-0.031875000000000014
semantic,glass,0.016250000000000025
semantic,mem,0.02875000000000002
semantic,motor,0.05875000000000002
glass,mem,0.05659722222222221
glass,motor,-0.05958333333333333
glass,semantic,0.01500000000000001
mem,glass,0.006180555555555543
mem,motor,-2.42861286636753e-17
mem,semantic,0.11375000000000003
motor,glass,0.014791666666666661
motor,mem,-0.005625000000000026
motor,semantic,0.06124999999999997
semantic,glass,0.004930555555555549
semantic,mem,0.09625000000000003
semantic,motor,-0.050624999999999955
glass,mem,-0.08902777777777776
glass,motor,-0.008402777777777766
glass,semantic,-0.020486111111111073
mem,glass,-0.05368055555555552
mem,motor,0.07875
mem,semantic,0.038749999999999986
motor,glass,-0.048819444444444415
motor,mem,0.029374999999999984
motor,semantic,-0.06124999999999999
semantic,glass,0.007430555555555565
semantic,mem,0.04624999999999999
semantic,motor,0.073125
glass,mem,0.015833333333333338
glass,motor,0.0056944444444444395
glass,semantic,0.01069444444444445
mem,glass,-0.035347222222222224
mem,motor,-0.01625
mem,semantic,0.006250000000000026
motor,glass,-0.0045833333333333
motor,mem,0.030625000000000024
motor,semantic,-0.08937500000000001
semantic,glass,-0.01812499999999998
semantic,mem,-0.04375000000000004
semantic,motor,0.039999999999999994
glass,mem,0.042222222222222175
glass,motor,-0.03187499999999997
glass,semantic,0.0645138888888889
mem,glass,0.02055555555555555
mem,motor,0.05937499999999998
mem,semantic,0.03312499999999998
motor,glass,0.04541666666666669
motor,mem,0.099375
motor,semantic,-0.03500000000000003
semantic,glass,0.04111111111111112
semantic,mem,0.03937500000000005
semantic,motor,-0.038750000000000055
glass,mem,-0.05618055555555551
glass,motor,-0.025277777777777788
glass,semantic,-0.03805555555555555
mem,glass,0.011527777777777793
mem,motor,-0.070625
mem,semantic,0.008124999999999986
motor,glass,-0.016041666666666655
motor,mem,0.05187499999999999
motor,semantic,0.064375
semantic,glass,0.024791666666666698
semantic,mem,0.008125000000000007
semantic,motor,-0.054375000000000076
glass,mem,0.04368055555555556
glass,motor,0.06861111111111107
glass,semantic,-0.0012499999999999421
mem,glass,0.007986111111111145
mem,motor,-0.03625000000000002
mem,semantic,-0.04312499999999997
motor,glass,0.0770833333333333
motor,mem,0.02687499999999999
motor,semantic,-0.03687500000000002
semantic,glass,-0.002777777777777761
semantic,mem,0.041875
semantic,motor,0.10187500000000002
glass,mem,0.003750000000000031
glass,motor,0.0029166666666666577
glass,semantic,0.05243055555555551
mem,glass,0.05263888888888886
mem,motor,0.01125000000000003
mem,semantic,-0.07874999999999999
motor,glass,0.0038888888888888584
motor,mem,-0.025624999999999995
motor,semantic,-0.12812500000000004
semantic,glass,-0.01624999999999998
semantic,mem,-0.04500000000000005
semantic,motor,0.07812499999999996
glass,mem,-0.04861111111111109
glass,motor,-0.05499999999999995
glass,semantic,-0.014166666666666695
mem,glass,0.02388888888888889
mem,motor,0.023124999999999993
mem,semantic,0.016250000000000007
motor,glass,-0.025763888888888916
motor,mem,-0.008125
motor,semantic,0.058124999999999996
semantic,glass,-0.045000000000000005
semantic,mem,0.01125000000000001
semantic,motor,0.038750000000000014
glass,mem,0.024930555555555546
glass,motor,0.03472222222222223
glass,semantic,0.0540277777777778
mem,glass,0.02611111111111112
mem,motor,0.036875000000000026
mem,semantic,-0.03874999999999997
motor,glass,-0.026041666666666664
motor,mem,-0.04062499999999999
motor,semantic,0.05124999999999996
semantic,glass,-0.02583333333333334
semantic,mem,-0.024999999999999988
semantic,motor,0.08625
glass,mem,-0.02875000000000002
glass,motor,-0.028958333333333357
glass,semantic,0.032986111111111105
mem,glass,-0.037500000000000006
mem,motor,-0.016875000000000008
mem,semantic,-0.037499999999999985
motor,glass,0.07430555555555557
motor,mem,0.017500000000000036
motor,semantic,-0.010625000000000016
semantic,glass,-0.06958333333333332
semantic,mem,-0.060625
semantic,motor,0.03437500000000003
glass,mem,0.03999999999999997
glass,motor,-0.03229166666666667
glass,semantic,0.07576388888888885
mem,glass,0.012638888888888894
mem,motor,-0.05187499999999997
mem,semantic,-0.028750000000000005
motor,glass,-0.1279861111111111
motor,mem,-0.01562500000000001
motor,semantic,0.026874999999999996
semantic,glass,-0.008680555555555532
semantic,mem,0.03499999999999999
semantic,motor,-0.06250000000000003
glass,mem,0.01409722222222224
glass,motor,0.04277777777777776
glass,semantic,-0.004027777777777769
mem,glass,-0.06395833333333331
mem,motor,-0.008750000000000008
mem,semantic,-0.029999999999999995
motor,glass,0.02131944444444448
motor,mem,-0.017499999999999967
motor,semantic,-0.03312500000000002
semantic,glass,0.016736111111111104
semantic,mem,-0.020000000000000004
semantic,motor,0.012500000000000018
glass,mem,-0.032847222222222236
glass,motor,0.06715277777777778
glass,semantic,0.016180555555555566
mem,glass,-0.013472222222222233
mem,motor,0.08187500000000003
mem,semantic,0.018750000000000017
motor,glass,-0.010833333333333327
motor,mem,0.0031250000000000028
motor,semantic,-0.022500000000000027
semantic,glass,-0.07243055555555555
semantic,mem,0.08375
semantic,motor,-0.073125
glass,mem,0.03791666666666669
glass,motor,0.027986111111111104
glass,semantic,-0.01319444444444446
mem,glass,-0.014444444444444413
mem,motor,-0.024375000000000036
mem,semantic,0.05249999999999998
motor,glass,0.036041666666666645
motor,mem,-0.00499999999999997
motor,semantic,0.0024999999999999745
semantic,glass,0.01729166666666665
semantic,mem,0.07937500000000003
semantic,motor,0.018125000000000016
glass,mem,-0.01951388888888888
glass,motor,-0.03736111111111114
glass,semantic,0.015555555555555586
mem,glass,-0.08465277777777777
mem,motor,0.06874999999999998
mem,semantic,-0.036250000000000025
motor,glass,-0.021874999999999988
motor,mem,-0.0575
motor,semantic,0.0006250000000000075
semantic,glass,0.02277777777777778
semantic,mem,-0.015624999999999958
semantic,motor,0.05499999999999999
glass,mem,0.008472222222222242
glass,motor,0.01798611111111114
glass,semantic,0.05083333333333332
mem,glass,0.014999999999999986
mem,motor,-0.0006250000000000075
mem,semantic,-0.04312499999999994
motor,glass,0.04243055555555557
motor,mem,0.039999999999999994
motor,semantic,0.04437500000000001
semantic,glass,-0.016805555555555504
semantic,mem,0.05875000000000001
semantic,motor,0.009999999999999981
glass,mem,-0.07166666666666668
glass,motor,0.03263888888888889
glass,semantic,-0.043958333333333335
mem,glass,0.04979166666666667
mem,motor,-0.03749999999999999
mem,semantic,-0.085625
motor,glass,-0.064375
motor,mem,0.028125000000000004
motor,semantic,-0.08750000000000005
semantic,glass,-0.05381944444444449
semantic,mem,-0.08875000000000005
semantic,motor,-0.026249999999999996
glass,mem,-0.061736111111111124
glass,motor,0.042916666666666645
glass,semantic,-0.021805555555555568
mem,glass,-0.07291666666666664
mem,motor,-0.01750000000000001
mem,semantic,0.01750000000000001
motor,glass,-0.004027777777777762
motor,mem,-0.034375
motor,semantic,0.02624999999999999
semantic,glass,0.03590277777777776
semantic,mem,3.469446951953614e-17
semantic,motor,0.0
glass,mem,-0.035347222222222224
glass,motor,-0.05743055555555552
glass,semantic,-0.035069444444444424
mem,glass,-0.008055555555555545
mem,motor,-0.024374999999999987
mem,semantic,-0.026874999999999993
motor,glass,-0.02763888888888886
motor,mem,-0.03374999999999999
motor,semantic,-0.04375000000000006
semantic,glass,-0.003402777777777758
semantic,mem,0.04937500000000001
semantic,motor,-0.09125
glass,mem,-0.02027777777777781
glass,motor,0.004791666666666701
glass,semantic,-0.0111111111111111
mem,glass,0.019652777777777762
mem,motor,0.026249999999999996
mem,semantic,-0.037500000000000006
motor,glass,0.12541666666666665
motor,mem,0.032500000000000015
motor,semantic,0.013749999999999974
semantic,glass,0.037152777777777764
semantic,mem,-0.02375
semantic,motor,-0.03875
glass,mem,-0.05465277777777781
glass,motor,-0.017777777777777747
glass,semantic,0.03965277777777779
mem,glass,0.029027777777777798
mem,motor,0.016250000000000014
mem,semantic,0.009374999999999988
motor,glass,0.0002083333333333104
motor,mem,-0.043125
motor,semantic,0.0031250000000000028
semantic,glass,-0.006597222222222209
semantic,mem,0.013125000000000032
semantic,motor,-0.05187499999999999
glass,mem,-0.01243055555555557
glass,motor,-0.03194444444444444
glass,semantic,-0.05451388888888889
mem,glass,-0.05236111111111112
mem,motor,0.06187499999999997
mem,semantic,-0.01062500000000003
motor,glass,0.006875000000000013
motor,mem,0.017499999999999984
motor,semantic,-0.06250000000000001
semantic,glass,0.051319444444444445
semantic,mem,-0.0006249999999999936
semantic,motor,0.04062499999999994
glass,mem,-0.06076388888888889
glass,motor,-0.0004861111111110622
glass,semantic,-0.012291666666666673
mem,glass,0.02312500000000002
mem,motor,-0.046875000000000035
mem,semantic,0.039375
motor,glass,-0.050069444444444416
motor,mem,0.0062500000000000125
motor,semantic,-0.010624999999999989
semantic,glass,-0.06048611111111109
semantic,mem,-0.009374999999999974
semantic,motor,-0.07000000000000006
glass,mem,0.002083333333333326
glass,motor,0.015902777777777814
glass,semantic,0.037222222222222226
mem,glass,-0.0047916666666667045
mem,motor,0.06812500000000002
mem,semantic,0.02874999999999999
motor,glass,0.0020138888888888914
motor,mem,-0.04749999999999996
motor,semantic,-0.055625
semantic,glass,-0.011388888888888872
semantic,mem,-0.01500000000000002
semantic,motor,-0.05000000000000003
glass,mem,-0.03812500000000004
glass,motor,-0.0211111111111111
glass,semantic,-0.02402777777777773
mem,glass,-0.0023611111111111333
mem,motor,0.06187500000000001
mem,semantic,-0.01375000000000002
motor,glass,0.04375000000000004
motor,mem,6.938893903907228e-18
motor,semantic,0.06750000000000002
semantic,glass,-0.012847222222222225
semantic,mem,-0.03062499999999998
semantic,motor,-0.04124999999999999
glass,mem,-0.033472222222222195
glass,motor,-0.019375000000000007
glass,semantic,0.014097222222222199
mem,glass,-0.012638888888888873
mem,motor,0.003749999999999993
mem,semantic,0.0025000000000000126
motor,glass,0.0307638888888889
motor,mem,0.024375000000000042
motor,semantic,0.019375000000000017
semantic,glass,0.003125000000000034
semantic,mem,0.03687500000000001
semantic,motor,-0.03499999999999999
glass,mem,0.05270833333333335
glass,motor,-0.004166666666666721
glass,semantic,0.0020833333333333537
mem,glass,0.005138888888888901
mem,motor,-0.005000000000000018
mem,semantic,-0.008750000000000011
motor,glass,0.09444444444444447
motor,mem,-0.03687499999999998
motor,semantic,-0.042499999999999996
semantic,glass,-0.08493055555555551
semantic,mem,-0.009375000000000008
semantic,motor,0.03812499999999998
glass,mem,0.002430555555555554
glass,motor,0.01576388888888891
glass,semantic,-0.003541666666666693
mem,glass,0.04437500000000003
mem,motor,0.030000000000000006
mem,semantic,0.031249999999999993
motor,glass,0.06312500000000006
motor,mem,-0.024999999999999967
motor,semantic,0.007500000000000014
semantic,glass,-0.020138888888888894
semantic,mem,-0.14812500000000003
semantic,motor,0.02125000000000004
glass,mem,0.05493055555555554
glass,motor,0.052500000000000005
glass,semantic,0.018263888888888906
mem,glass,-0.016388888888888904
mem,motor,-0.028750000000000005
mem,semantic,-0.01249999999999999
motor,glass,-0.03145833333333331
motor,mem,0.04875
motor,semantic,-0.05625000000000001
semantic,glass,-0.029652777777777813
semantic,mem,-0.017499999999999995
semantic,motor,-0.08499999999999999
glass,mem,-0.02729166666666664
glass,motor,-0.019305555555555604
glass,semantic,-0.06118055555555556
mem,glass,-0.06993055555555558
mem,motor,-0.026250000000000002
mem,semantic,-0.09625
motor,glass,0.04486111111111112
motor,mem,0.028750000000000005
motor,semantic,0.06249999999999997
semantic,glass,-0.03263888888888888
semantic,mem,-0.011874999999999948
semantic,motor,-0.07625
glass,mem,-0.012638888888888845
glass,motor,-0.06076388888888888
glass,semantic,0.016111111111111104
mem,glass,0.060625
mem,motor,-0.12187499999999998
mem,semantic,-0.0037499999999999634
motor,glass,-0.020069444444444452
motor,mem,-0.07625000000000004
motor,semantic,0.021875000000000006
semantic,glass,-0.02243055555555555
semantic,mem,-0.03749999999999997
semantic,motor,0.029999999999999992
glass,mem,0.07444444444444447
glass,motor,-0.019652777777777755
glass,semantic,0.020486111111111115
mem,glass,0.00798611111111109
mem,motor,-0.06812499999999999
mem,semantic,-0.02312499999999999
motor,glass,0.00826388888888889
motor,mem,-0.0037499999999999964
motor,semantic,-0.03687500000000001
semantic,glass,0.015208333333333317
semantic,mem,-0.036875
semantic,motor,-0.029374999999999995
glass,mem,-0.011805555555555541
glass,motor,0.032430555555555546
glass,semantic,-0.01625
mem,glass,-0.023958333333333352
mem,motor,-0.05937500000000001
mem,semantic,0.03000000000000002
motor,glass,0.09881944444444445
motor,mem,0.051250000000000025
motor,semantic,0.01562500000000004
semantic,glass,-0.04916666666666667
semantic,mem,-0.056874999999999995
semantic,motor,0.059375000000000004
glass,mem,-0.007291666666666648
glass,motor,0.042430555555555576
glass,semantic,0.029444444444444457
mem,glass,-0.08986111111111114
mem,motor,-0.01125
mem,semantic,0.04437500000000004
motor,glass,-0.012499999999999997
motor,mem,-0.04937499999999999
motor,semantic,-0.07750000000000001
semantic,glass,-0.0017361111111111258
semantic,mem,0.005000000000000046
semantic,motor,-0.10124999999999998
glass,mem,-0.03034722222222224
glass,motor,0.07048611111111105
glass,semantic,0.01645833333333339
mem,glass,0.038125
mem,motor,-0.04062499999999998
mem,semantic,-0.023124999999999993
motor,glass,0.09
motor,mem,-0.011249999999999996
motor,semantic,-0.025624999999999974
semantic,glass,-0.015486111111111145
semantic,mem,-2.42861286636753e-17
semantic,motor,-0.10625000000000001
glass,mem,0.0351388888888889
glass,motor,-0.01798611111111112
glass,semantic,0.03687500000000001
mem,glass,0.05048611111111115
mem,motor,0.08500000000000003
mem,semantic,-0.10312500000000002
motor,glass,0.10937500000000001
motor,mem,0.06312499999999996
motor,semantic,0.061250000000000006
semantic,glass,-0.008333333333333293
semantic,mem,-0.086875
semantic,motor,0.02625000000000001
glass,mem,-0.008888888888888911
glass,motor,0.12819444444444444
glass,semantic,-0.03854166666666668
mem,glass,0.07354166666666666
mem,motor,-0.014374999999999992
mem,semantic,-0.030625
motor,glass,0.02277777777777783
motor,mem,0.034375
motor,semantic,-0.084375
semantic,glass,0.025
semantic,mem,-0.05000000000000002
semantic,motor,-0.020625000000000004
glass,mem,-0.07506944444444448
glass,motor,-0.010000000000000002
glass,semantic,0.047986111111111146
mem,glass,-0.0034027777777777754
mem,motor,-0.038749999999999986
mem,semantic,-0.026874999999999975
motor,glass,-0.05937499999999999
motor,mem,-0.0175
motor,semantic,-0.05562500000000005
semantic,glass,-0.06812499999999996
semantic,mem,-0.03625000000000001
semantic,motor,-0.04499999999999999
glass,mem,-0.031249999999999965
glass,motor,0.022847222222222255
glass,semantic,-0.008194444444444463
mem,glass,-0.06256944444444444
mem,motor,0.025624999999999964
mem,semantic,0.05312499999999998
motor,glass,-0.0299305555555556
motor,mem,-0.06499999999999997
motor,semantic,0.03562499999999998
semantic,glass,-0.0074305555555555375
semantic,mem,0.08937500000000001
semantic,motor,-0.08187499999999999
glass,mem,-0.02208333333333331
glass,motor,-0.01812499999999998
glass,semantic,0.02784722222222224
mem,glass,0.010972222222222203
mem,motor,0.006249999999999985
mem,semantic,0.02437500000000002
motor,glass,0.013055555555555588
motor,mem,-0.031249999999999986
motor,semantic,-0.03125000000000003
semantic,glass,-0.004444444444444438
semantic,mem,0.03125000000000001
semantic,motor,0.06562499999999999
glass,mem,0.015833333333333338
glass,motor,-0.10458333333333333
glass,semantic,0.04125000000000001
mem,glass,-0.04979166666666672
mem,motor,0.041875000000000016
mem,semantic,0.014374999999999971
motor,glass,-0.07208333333333335
motor,mem,0.07750000000000001
motor,semantic,0.023124999999999986
semantic,glass,-0.022847222222222217
semantic,mem,-0.008749999999999987
semantic,motor,0.01812499999999996
glass,mem,0.0361111111111111
glass,motor,-0.003819444444444417
glass,semantic,0.06701388888888887
mem,glass,0.0846527777777778
mem,motor,-0.009375000000000019
mem,semantic,0.06937499999999999
motor,glass,-0.004930555555555577
motor,mem,-0.059375
motor,semantic,0.017500000000000036
semantic,glass,-0.02986111111111111
semantic,mem,0.020625
semantic,motor,0.031875000000000014
glass,mem,-0.05694444444444442
glass,motor,0.06638888888888887
glass,semantic,-0.010000000000000023
mem,glass,-0.051666666666666666
mem,motor,-0.0225
mem,semantic,-0.04687499999999996
motor,glass,0.06256944444444443
motor,mem,-0.0037500000000000033
motor,semantic,-0.009999999999999988
semantic,glass,-0.013611111111111105
semantic,mem,-0.01187499999999999
semantic,motor,0.030625000000000013
glass,mem,0.022291666666666668
glass,motor,-0.10381944444444448
glass,semantic,-0.057777777777777754
mem,glass,0.0001388888888888551
mem,motor,0.006874999999999975
mem,semantic,-0.06375000000000003
motor,glass,-0.03006944444444444
motor,mem,0.004374999999999997
motor,semantic,0.06187499999999999
semantic,glass,0.011597222222222217
semantic,mem,-0.016875000000000015
semantic,motor,0.0049999999999999975
glass,mem,-0.033611111111111126
glass,motor,-0.01326388888888888
glass,semantic,0.029374999999999978
mem,glass,0.02791666666666666
mem,motor,0.048750000000000016
mem,semantic,-0.001874999999999974
motor,glass,0.010763888888888927
motor,mem,0.14375
motor,semantic,0.08374999999999999
semantic,glass,0.04437500000000003
semantic,mem,0.12562500000000001
semantic,motor,0.03125000000000002
glass,mem,-0.0023611111111111055
glass,motor,-0.06430555555555553
glass,semantic,0.008958333333333374
mem,glass,-0.02784722222222219
mem,motor,-0.05375000000000001
mem,semantic,0.04375000000000002
motor,glass,-0.057430555555555554
motor,mem,0.07375
motor,semantic,0.031874999999999994
semantic,glass,0.015486111111111145
semantic,mem,0.08750000000000002
semantic,motor,0.005000000000000011
glass,mem,0.009166666666666705
glass,motor,-0.045416666666666695
glass,semantic,0.010347222222222265
mem,glass,-0.07972222222222228
mem,motor,-0.046874999999999986
mem,semantic,0.05062500000000002
motor,glass,-0.07951388888888888
motor,mem,-0.03749999999999999
motor,semantic,0.010000000000000002
semantic,glass,0.005277777777777798
semantic,mem,0.022500000000000027
semantic,motor,0.02000000000000004
glass,mem,-0.015208333333333324
glass,motor,-0.03277777777777776
glass,semantic,-0.06652777777777777
mem,glass,0.042708333333333334
mem,motor,-0.03562499999999996
mem,semantic,0.006249999999999999
motor,glass,-0.029930555555555533
motor,mem,0.04625000000000001
motor,semantic,0.12875
