acc,train,test,frames,analysis
0.8800000000000001,MSC01,MSC02,125,BS
0.6450000000000001,MSC01,MSC03,125,BS
0.8649999999999999,MSC01,MSC04,125,BS
0.7649999999999999,MSC01,MSC05,125,BS
0.625,MSC01,MSC06,125,BS
0.5449999999999999,MSC01,MSC07,125,BS
0.595,MSC01,MSC10,125,BS
0.8699999999999999,MSC02,MSC01,125,BS
0.7350000000000001,MSC02,MSC03,125,BS
0.9700000000000001,MSC02,MSC04,125,BS
0.925,MSC02,MSC05,125,BS
0.8400000000000001,MSC02,MSC06,125,BS
0.8,MSC02,MSC07,125,BS
0.6549999999999999,MSC02,MSC10,125,BS
0.6833333333333335,MSC03,MSC01,125,BS
0.5083333333333334,MSC03,MSC02,125,BS
0.6083333333333333,MSC03,MSC04,125,BS
0.7666666666666666,MSC03,MSC05,125,BS
0.775,MSC03,MSC06,125,BS
0.6583333333333333,MSC03,MSC07,125,BS
0.7999999999999999,MSC03,MSC10,125,BS
0.8100000000000002,MSC04,MSC01,125,BS
0.64,MSC04,MSC02,125,BS
0.6300000000000001,MSC04,MSC03,125,BS
0.5149999999999999,MSC04,MSC05,125,BS
0.72,MSC04,MSC06,125,BS
0.805,MSC04,MSC07,125,BS
0.8800000000000001,MSC04,MSC10,125,BS
0.725,MSC05,MSC01,125,BS
0.51,MSC05,MSC02,125,BS
0.835,MSC05,MSC03,125,BS
0.8049999999999999,MSC05,MSC04,125,BS
0.7450000000000001,MSC05,MSC06,125,BS
0.5549999999999999,MSC05,MSC07,125,BS
0.6400000000000001,MSC05,MSC10,125,BS
0.8150000000000001,MSC06,MSC01,125,BS
0.7,MSC06,MSC02,125,BS
0.7,MSC06,MSC03,125,BS
0.8300000000000001,MSC06,MSC04,125,BS
0.75,MSC06,MSC05,125,BS
0.6100000000000001,MSC06,MSC07,125,BS
0.78,MSC06,MSC10,125,BS
0.525,MSC07,MSC01,125,BS
0.5349999999999999,MSC07,MSC02,125,BS
0.5399999999999999,MSC07,MSC03,125,BS
0.605,MSC07,MSC04,125,BS
0.7150000000000001,MSC07,MSC05,125,BS
0.6599999999999999,MSC07,MSC06,125,BS
0.635,MSC07,MSC10,125,BS
0.7388888888888889,MSC10,MSC01,125,BS
0.5666666666666667,MSC10,MSC02,125,BS
0.6277777777777778,MSC10,MSC03,125,BS
0.8277777777777777,MSC10,MSC04,125,BS
0.9444444444444444,MSC10,MSC05,125,BS
0.7777777777777777,MSC10,MSC06,125,BS
0.7555555555555555,MSC10,MSC07,125,BS
