acc,train,test,frames,analysis
0.77,MSC01,MSC02,60,BS
0.63,MSC01,MSC03,60,BS
0.8049999999999999,MSC01,MSC04,60,BS
0.6649999999999999,MSC01,MSC05,60,BS
0.55,MSC01,MSC06,60,BS
0.5599999999999999,MSC01,MSC07,60,BS
0.65,MSC01,MSC10,60,BS
0.72,MSC02,MSC01,60,BS
0.5700000000000001,MSC02,MSC03,60,BS
0.8549999999999999,MSC02,MSC04,60,BS
0.63,MSC02,MSC05,60,BS
0.65,MSC02,MSC06,60,BS
0.6300000000000001,MSC02,MSC07,60,BS
0.725,MSC02,MSC10,60,BS
0.5,MSC03,MSC01,60,BS
0.5375,MSC03,MSC02,60,BS
0.5375000000000001,MSC03,MSC04,60,BS
0.55,MSC03,MSC05,60,BS
0.5,MSC03,MSC06,60,BS
0.5125,MSC03,MSC07,60,BS
0.64375,MSC03,MSC10,60,BS
0.51,MSC04,MSC01,60,BS
0.5,MSC04,MSC02,60,BS
0.53,MSC04,MSC03,60,BS
0.5,MSC04,MSC05,60,BS
0.505,MSC04,MSC06,60,BS
0.55,MSC04,MSC07,60,BS
0.5700000000000001,MSC04,MSC10,60,BS
0.7500000000000001,MSC05,MSC01,60,BS
0.585,MSC05,MSC02,60,BS
0.71,MSC05,MSC03,60,BS
0.8699999999999999,MSC05,MSC04,60,BS
0.78,MSC05,MSC06,60,BS
0.6649999999999999,MSC05,MSC07,60,BS
0.6699999999999999,MSC05,MSC10,60,BS
0.51,MSC06,MSC01,60,BS
0.505,MSC06,MSC02,60,BS
0.525,MSC06,MSC03,60,BS
0.5199999999999999,MSC06,MSC04,60,BS
0.5,MSC06,MSC05,60,BS
0.5499999999999999,MSC06,MSC07,60,BS
0.5449999999999999,MSC06,MSC10,60,BS
0.705,MSC07,MSC01,60,BS
0.45999999999999996,MSC07,MSC02,60,BS
0.5899999999999999,MSC07,MSC03,60,BS
0.695,MSC07,MSC04,60,BS
0.8099999999999999,MSC07,MSC05,60,BS
0.5800000000000001,MSC07,MSC06,60,BS
0.53,MSC07,MSC10,60,BS
0.75,MSC10,MSC01,60,BS
0.5700000000000001,MSC10,MSC02,60,BS
0.6049999999999999,MSC10,MSC03,60,BS
0.7999999999999999,MSC10,MSC04,60,BS
0.9,MSC10,MSC05,60,BS
0.73,MSC10,MSC06,60,BS
0.7350000000000001,MSC10,MSC07,60,BS
