acc,train,test,frames,analysis
0.742857142857143,MSC01,MSC02,275,BS
0.6928571428571428,MSC01,MSC03,275,BS
0.7857142857142857,MSC01,MSC04,275,BS
0.8785714285714287,MSC01,MSC05,275,BS
0.6,MSC01,MSC06,275,BS
0.5,MSC01,MSC07,275,BS
0.5857142857142857,MSC01,MSC10,275,BS
0.6699999999999999,MSC02,MSC01,275,BS
0.7899999999999998,MSC02,MSC03,275,BS
0.9,MSC02,MSC04,275,BS
0.9650000000000001,MSC02,MSC05,275,BS
0.85,MSC02,MSC06,275,BS
0.7550000000000001,MSC02,MSC07,275,BS
0.565,MSC02,MSC10,275,BS
0.5166666666666667,MSC03,MSC01,275,BS
0.5,MSC03,MSC02,275,BS
0.48333333333333334,MSC03,MSC04,275,BS
0.5166666666666667,MSC03,MSC05,275,BS
0.5833333333333334,MSC03,MSC06,275,BS
0.6166666666666666,MSC03,MSC07,275,BS
0.5666666666666668,MSC03,MSC10,275,BS
0.9277777777777779,MSC04,MSC01,275,BS
0.6777777777777777,MSC04,MSC02,275,BS
0.5722222222222222,MSC04,MSC03,275,BS
0.6833333333333331,MSC04,MSC05,275,BS
0.8888888888888888,MSC04,MSC06,275,BS
0.8055555555555557,MSC04,MSC07,275,BS
0.8777777777777778,MSC04,MSC10,275,BS
0.68,MSC05,MSC01,275,BS
0.51,MSC05,MSC02,275,BS
0.8300000000000001,MSC05,MSC03,275,BS
0.845,MSC05,MSC04,275,BS
0.8800000000000001,MSC05,MSC06,275,BS
0.5799999999999998,MSC05,MSC07,275,BS
0.74,MSC05,MSC10,275,BS
0.711111111111111,MSC06,MSC01,275,BS
0.7666666666666666,MSC06,MSC02,275,BS
0.6055555555555555,MSC06,MSC03,275,BS
0.8777777777777778,MSC06,MSC04,275,BS
0.8055555555555555,MSC06,MSC05,275,BS
0.5388888888888889,MSC06,MSC07,275,BS
0.6222222222222222,MSC06,MSC10,275,BS
0.7350000000000001,MSC07,MSC01,275,BS
0.61,MSC07,MSC02,275,BS
0.59,MSC07,MSC03,275,BS
0.86,MSC07,MSC04,275,BS
0.85,MSC07,MSC05,275,BS
0.805,MSC07,MSC06,275,BS
0.76,MSC07,MSC10,275,BS
0.6699999999999999,MSC10,MSC01,275,BS
0.54,MSC10,MSC02,275,BS
0.6399999999999999,MSC10,MSC03,275,BS
0.76,MSC10,MSC04,275,BS
0.75,MSC10,MSC05,275,BS
0.64,MSC10,MSC06,275,BS
0.56,MSC10,MSC07,275,BS
