acc,train,test,frames,analysis
0.8099999999999999,MSC01,MSC02,200,BS
0.66,MSC01,MSC03,200,BS
0.8299999999999998,MSC01,MSC04,200,BS
0.8099999999999999,MSC01,MSC05,200,BS
0.61,MSC01,MSC06,200,BS
0.5349999999999999,MSC01,MSC07,200,BS
0.5849999999999999,MSC01,MSC10,200,BS
0.73,MSC02,MSC01,200,BS
0.685,MSC02,MSC03,200,BS
0.8949999999999999,MSC02,MSC04,200,BS
0.915,MSC02,MSC05,200,BS
0.8299999999999998,MSC02,MSC06,200,BS
0.8,MSC02,MSC07,200,BS
0.625,MSC02,MSC10,200,BS
0.6625,MSC03,MSC01,200,BS
0.525,MSC03,MSC02,200,BS
0.6749999999999999,MSC03,MSC04,200,BS
0.6875,MSC03,MSC05,200,BS
0.725,MSC03,MSC06,200,BS
0.6000000000000001,MSC03,MSC07,200,BS
0.75,MSC03,MSC10,200,BS
0.7,MSC04,MSC01,200,BS
0.5611111111111111,MSC04,MSC02,200,BS
0.6222222222222222,MSC04,MSC03,200,BS
0.5277777777777778,MSC04,MSC05,200,BS
0.638888888888889,MSC04,MSC06,200,BS
0.8055555555555556,MSC04,MSC07,200,BS
0.8277777777777778,MSC04,MSC10,200,BS
0.805,MSC05,MSC01,200,BS
0.545,MSC05,MSC02,200,BS
0.8399999999999999,MSC05,MSC03,200,BS
0.8099999999999999,MSC05,MSC04,200,BS
0.89,MSC05,MSC06,200,BS
0.76,MSC05,MSC07,200,BS
0.72,MSC05,MSC10,200,BS
0.7950000000000002,MSC06,MSC01,200,BS
0.7949999999999999,MSC06,MSC02,200,BS
0.63,MSC06,MSC03,200,BS
0.905,MSC06,MSC04,200,BS
0.8099999999999998,MSC06,MSC05,200,BS
0.525,MSC06,MSC07,200,BS
0.7100000000000001,MSC06,MSC10,200,BS
0.565,MSC07,MSC01,200,BS
0.565,MSC07,MSC02,200,BS
0.575,MSC07,MSC03,200,BS
0.705,MSC07,MSC04,200,BS
0.805,MSC07,MSC05,200,BS
0.725,MSC07,MSC06,200,BS
0.6,MSC07,MSC10,200,BS
0.6857142857142857,MSC10,MSC01,200,BS
0.5785714285714285,MSC10,MSC02,200,BS
0.6642857142857144,MSC10,MSC03,200,BS
0.8357142857142857,MSC10,MSC04,200,BS
0.8714285714285716,MSC10,MSC05,200,BS
0.8142857142857142,MSC10,MSC06,200,BS
0.7285714285714285,MSC10,MSC07,200,BS
