acc,train,test,frames,analysis
0.8950000000000001,MSC01,MSC02,175,BS
0.6900000000000002,MSC01,MSC03,175,BS
0.85,MSC01,MSC04,175,BS
0.7849999999999999,MSC01,MSC05,175,BS
0.615,MSC01,MSC06,175,BS
0.5499999999999999,MSC01,MSC07,175,BS
0.58,MSC01,MSC10,175,BS
0.7899999999999999,MSC02,MSC01,175,BS
0.655,MSC02,MSC03,175,BS
0.8499999999999999,MSC02,MSC04,175,BS
0.8950000000000001,MSC02,MSC05,175,BS
0.79,MSC02,MSC06,175,BS
0.8150000000000001,MSC02,MSC07,175,BS
0.615,MSC02,MSC10,175,BS
0.6375,MSC03,MSC01,175,BS
0.48750000000000004,MSC03,MSC02,175,BS
0.6625,MSC03,MSC04,175,BS
0.6875,MSC03,MSC05,175,BS
0.7375,MSC03,MSC06,175,BS
0.5875,MSC03,MSC07,175,BS
0.7124999999999999,MSC03,MSC10,175,BS
0.5944444444444443,MSC04,MSC01,175,BS
0.5333333333333334,MSC04,MSC02,175,BS
0.6055555555555556,MSC04,MSC03,175,BS
0.5,MSC04,MSC05,175,BS
0.5166666666666667,MSC04,MSC06,175,BS
0.7666666666666668,MSC04,MSC07,175,BS
0.7666666666666666,MSC04,MSC10,175,BS
0.8550000000000001,MSC05,MSC01,175,BS
0.605,MSC05,MSC02,175,BS
0.825,MSC05,MSC03,175,BS
0.8400000000000002,MSC05,MSC04,175,BS
0.9049999999999999,MSC05,MSC06,175,BS
0.785,MSC05,MSC07,175,BS
0.685,MSC05,MSC10,175,BS
0.82,MSC06,MSC01,175,BS
0.8300000000000001,MSC06,MSC02,175,BS
0.6300000000000001,MSC06,MSC03,175,BS
0.9299999999999999,MSC06,MSC04,175,BS
0.82,MSC06,MSC05,175,BS
0.5449999999999999,MSC06,MSC07,175,BS
0.725,MSC06,MSC10,175,BS
0.53,MSC07,MSC01,175,BS
0.575,MSC07,MSC02,175,BS
0.5549999999999999,MSC07,MSC03,175,BS
0.6849999999999999,MSC07,MSC04,175,BS
0.7699999999999999,MSC07,MSC05,175,BS
0.7349999999999999,MSC07,MSC06,175,BS
0.705,MSC07,MSC10,175,BS
0.6714285714285715,MSC10,MSC01,175,BS
0.5928571428571429,MSC10,MSC02,175,BS
0.65,MSC10,MSC03,175,BS
0.7714285714285714,MSC10,MSC04,175,BS
0.8785714285714287,MSC10,MSC05,175,BS
0.7000000000000001,MSC10,MSC06,175,BS
0.6285714285714284,MSC10,MSC07,175,BS
