acc,train,test,frames,analysis
0.5650000000000001,MSC01,MSC02,40,BS
0.505,MSC01,MSC03,40,BS
0.615,MSC01,MSC04,40,BS
0.6300000000000001,MSC01,MSC05,40,BS
0.6099999999999999,MSC01,MSC06,40,BS
0.525,MSC01,MSC07,40,BS
0.6050000000000001,MSC01,MSC10,40,BS
0.5,MSC02,MSC01,40,BS
0.5,MSC02,MSC03,40,BS
0.59,MSC02,MSC04,40,BS
0.5,MSC02,MSC05,40,BS
0.5,MSC02,MSC06,40,BS
0.5349999999999999,MSC02,MSC07,40,BS
0.505,MSC02,MSC10,40,BS
0.525,MSC03,MSC01,40,BS
0.55625,MSC03,MSC02,40,BS
0.59375,MSC03,MSC04,40,BS
0.55625,MSC03,MSC05,40,BS
0.5,MSC03,MSC06,40,BS
0.48125,MSC03,MSC07,40,BS
0.65,MSC03,MSC10,40,BS
0.5449999999999999,MSC04,MSC01,40,BS
0.515,MSC04,MSC02,40,BS
0.5349999999999999,MSC04,MSC03,40,BS
0.5,MSC04,MSC05,40,BS
0.515,MSC04,MSC06,40,BS
0.53,MSC04,MSC07,40,BS
0.6699999999999999,MSC04,MSC10,40,BS
0.655,MSC05,MSC01,40,BS
0.5549999999999999,MSC05,MSC02,40,BS
0.655,MSC05,MSC03,40,BS
0.8149999999999998,MSC05,MSC04,40,BS
0.7300000000000001,MSC05,MSC06,40,BS
0.6000000000000001,MSC05,MSC07,40,BS
0.5349999999999999,MSC05,MSC10,40,BS
0.5,MSC06,MSC01,40,BS
0.5,MSC06,MSC02,40,BS
0.575,MSC06,MSC03,40,BS
0.51,MSC06,MSC04,40,BS
0.52,MSC06,MSC05,40,BS
0.52,MSC06,MSC07,40,BS
0.5,MSC06,MSC10,40,BS
0.6649999999999999,MSC07,MSC01,40,BS
0.495,MSC07,MSC02,40,BS
0.56,MSC07,MSC03,40,BS
0.5700000000000001,MSC07,MSC04,40,BS
0.6399999999999999,MSC07,MSC05,40,BS
0.51,MSC07,MSC06,40,BS
0.45000000000000007,MSC07,MSC10,40,BS
0.835,MSC10,MSC01,40,BS
0.73,MSC10,MSC02,40,BS
0.4800000000000001,MSC10,MSC03,40,BS
0.8549999999999999,MSC10,MSC04,40,BS
0.5700000000000001,MSC10,MSC05,40,BS
0.7000000000000001,MSC10,MSC06,40,BS
0.7749999999999999,MSC10,MSC07,40,BS
