,test_task,train_task,Mean,Std
0,mem,mixed,0.6319642857142856,0.1353301638466209
1,mem,motor,0.552232142857143,0.10435045690912358
2,mixed,mem,0.6106249999999999,0.1329116675225932
3,mixed,motor,0.5282142857142856,0.08104111510623688
4,motor,mem,0.5591964285714285,0.15881600785389785
5,motor,mixed,0.5605357142857142,0.13567232775876042
