,test_task,train_task,Mean,Std
0,mem,mixed,0.591875,0.09007685210815417
1,mem,motor,0.60875,0.08210402808980465
2,mixed,mem,0.674375,0.16920903175827068
3,mixed,motor,0.7418750000000001,0.1537144267790112
4,motor,mem,0.671875,0.1460415180693491
5,motor,mixed,0.7281249999999999,0.12977831372878026
