,test_task,train_task,Mean,Std
0,mem,mixed,0.7133928571428572,0.13856769642852007
1,mem,motor,0.7115178571428571,0.14180947411245812
2,mixed,mem,0.7134821428571428,0.11664210857793376
3,mixed,motor,0.6586607142857143,0.12359203810568414
4,motor,mem,0.7217857142857144,0.12718429209554202
5,motor,mixed,0.6549999999999997,0.12973749720808625
