,test_task,train_task,Mean,Std
0,mem,mixed,0.8912500000000001,0.08679820603807761
1,mem,motor,0.6412500000000001,0.09014868670305587
2,mixed,mem,0.8312499999999999,0.05798706752371605
3,mixed,motor,0.6112499999999998,0.06631903411324905
4,motor,mem,0.888125,0.06589697044846383
5,motor,mixed,0.896875,0.06425048637948204
