,train_task,test_task,train_sub,test_sub,acc
0,mixed,motor,MSC01,MSC02,0.6199999999999999
1,mixed,mem,MSC01,MSC02,0.82
2,motor,mixed,MSC01,MSC02,0.76
3,motor,mem,MSC01,MSC02,0.8299999999999998
4,mem,mixed,MSC01,MSC02,0.885
5,mem,motor,MSC01,MSC02,0.6900000000000002
6,mixed,motor,MSC01,MSC03,0.49000000000000005
7,mixed,mem,MSC01,MSC03,0.75
8,motor,mixed,MSC01,MSC03,0.655
9,motor,mem,MSC01,MSC03,0.8049999999999999
10,mem,mixed,MSC01,MSC03,0.655
11,mem,motor,MSC01,MSC03,0.49000000000000005
12,mixed,motor,MSC01,MSC04,0.5449999999999999
13,mixed,mem,MSC01,MSC04,0.6900000000000001
14,motor,mixed,MSC01,MSC04,0.595
15,motor,mem,MSC01,MSC04,0.7
16,mem,mixed,MSC01,MSC04,0.585
17,mem,motor,MSC01,MSC04,0.595
18,mixed,motor,MSC01,MSC05,0.585
19,mixed,mem,MSC01,MSC05,0.7499999999999999
20,motor,mixed,MSC01,MSC05,0.53
21,motor,mem,MSC01,MSC05,0.635
22,mem,mixed,MSC01,MSC05,0.5399999999999999
23,mem,motor,MSC01,MSC05,0.5599999999999999
24,mixed,motor,MSC01,MSC06,0.5849999999999999
25,mixed,mem,MSC01,MSC06,0.7849999999999999
26,motor,mixed,MSC01,MSC06,0.5
27,motor,mem,MSC01,MSC06,0.6400000000000001
28,mem,mixed,MSC01,MSC06,0.575
29,mem,motor,MSC01,MSC06,0.6249999999999999
30,mixed,motor,MSC01,MSC07,0.7949999999999999
31,mixed,mem,MSC01,MSC07,0.74
32,motor,mixed,MSC01,MSC07,0.715
33,motor,mem,MSC01,MSC07,0.5799999999999998
34,mem,mixed,MSC01,MSC07,0.8699999999999999
35,mem,motor,MSC01,MSC07,0.8049999999999999
36,mixed,motor,MSC01,MSC10,0.725
37,mixed,mem,MSC01,MSC10,0.725
38,motor,mixed,MSC01,MSC10,0.62
39,motor,mem,MSC01,MSC10,0.75
40,mem,mixed,MSC01,MSC10,0.6399999999999999
41,mem,motor,MSC01,MSC10,0.6500000000000001
42,mixed,motor,MSC02,MSC01,0.975
43,mixed,mem,MSC02,MSC01,0.9850000000000001
44,motor,mixed,MSC02,MSC01,0.5349999999999999
45,motor,mem,MSC02,MSC01,0.5449999999999999
46,mem,mixed,MSC02,MSC01,0.645
47,mem,motor,MSC02,MSC01,0.645
48,mixed,motor,MSC02,MSC03,0.6300000000000001
49,mixed,mem,MSC02,MSC03,0.785
50,motor,mixed,MSC02,MSC03,0.7899999999999999
51,motor,mem,MSC02,MSC03,0.6350000000000001
52,mem,mixed,MSC02,MSC03,0.58
53,mem,motor,MSC02,MSC03,0.58
54,mixed,motor,MSC02,MSC04,0.685
55,mixed,mem,MSC02,MSC04,0.6800000000000002
56,motor,mixed,MSC02,MSC04,0.5
57,motor,mem,MSC02,MSC04,0.5399999999999999
58,mem,mixed,MSC02,MSC04,0.7049999999999998
59,mem,motor,MSC02,MSC04,0.78
60,mixed,motor,MSC02,MSC05,0.68
61,mixed,mem,MSC02,MSC05,0.79
62,motor,mixed,MSC02,MSC05,0.51
63,motor,mem,MSC02,MSC05,0.525
64,mem,mixed,MSC02,MSC05,0.665
65,mem,motor,MSC02,MSC05,0.6900000000000001
66,mixed,motor,MSC02,MSC06,0.8150000000000001
67,mixed,mem,MSC02,MSC06,0.79
68,motor,mixed,MSC02,MSC06,0.595
69,motor,mem,MSC02,MSC06,0.5
70,mem,mixed,MSC02,MSC06,0.74
71,mem,motor,MSC02,MSC06,0.8150000000000001
72,mixed,motor,MSC02,MSC07,0.8300000000000001
73,mixed,mem,MSC02,MSC07,0.8399999999999999
74,motor,mixed,MSC02,MSC07,0.5
75,motor,mem,MSC02,MSC07,0.5
76,mem,mixed,MSC02,MSC07,0.8249999999999998
77,mem,motor,MSC02,MSC07,0.9349999999999999
78,mixed,motor,MSC02,MSC10,0.48500000000000004
79,mixed,mem,MSC02,MSC10,0.595
80,motor,mixed,MSC02,MSC10,0.5
81,motor,mem,MSC02,MSC10,0.5349999999999999
82,mem,mixed,MSC02,MSC10,0.7100000000000001
83,mem,motor,MSC02,MSC10,0.745
84,mixed,motor,MSC03,MSC01,0.565
85,mixed,mem,MSC03,MSC01,0.5
86,motor,mixed,MSC03,MSC01,0.505
87,motor,mem,MSC03,MSC01,0.5
88,mem,mixed,MSC03,MSC01,0.9399999999999998
89,mem,motor,MSC03,MSC01,0.9549999999999998
90,mixed,motor,MSC03,MSC02,0.5799999999999998
91,mixed,mem,MSC03,MSC02,0.52
