,test_task,train_task,Mean,Std
0,mem,mixed,0.585714285714286,0.11430685630963142
1,mem,motor,0.6809523809523812,0.12334587770792696
2,mixed,mem,0.6856617647058824,0.12308044904482388
3,mixed,motor,0.6504726890756304,0.14851329221463772
4,motor,mem,0.6889180672268906,0.12946886328038731
5,motor,mixed,0.5719012605042019,0.0954944742012588
