,test_task,train_task,Mean,Std
0,mem,mixed,0.5087499999999998,0.09843895200949303
1,mem,motor,0.5010714285714286,0.09851494711562711
2,mixed,mem,0.48187499999999994,0.12885708256542489
3,mixed,motor,0.5484821428571429,0.10550708568560753
4,motor,mem,0.4794642857142856,0.11641492629785523
5,motor,mixed,0.5905357142857143,0.11684363510664612
