train_task,test_task,train_sub,test_sub,acc
semantic,glass,MSC01,MSC02,0.62
semantic,motor,MSC01,MSC02,0.48500000000000004
semantic,mem,MSC01,MSC02,0.6100000000000001
glass,semantic,MSC01,MSC02,0.635
glass,motor,MSC01,MSC02,0.5
glass,mem,MSC01,MSC02,0.56
motor,semantic,MSC01,MSC02,0.74
motor,glass,MSC01,MSC02,0.7
motor,mem,MSC01,MSC02,0.735
mem,semantic,MSC01,MSC02,0.7150000000000001
mem,glass,MSC01,MSC02,0.7899999999999999
mem,motor,MSC01,MSC02,0.6649999999999999
semantic,glass,MSC01,MSC03,0.5
semantic,motor,MSC01,MSC03,0.5399999999999999
semantic,mem,MSC01,MSC03,0.6900000000000001
glass,semantic,MSC01,MSC03,0.7749999999999999
glass,motor,MSC01,MSC03,0.5700000000000001
glass,mem,MSC01,MSC03,0.6900000000000001
motor,semantic,MSC01,MSC03,0.8850000000000001
motor,glass,MSC01,MSC03,0.66
motor,mem,MSC01,MSC03,0.8249999999999998
mem,semantic,MSC01,MSC03,0.6900000000000001
mem,glass,MSC01,MSC03,0.635
mem,motor,MSC01,MSC03,0.74
semantic,glass,MSC01,MSC04,0.5449999999999999
semantic,motor,MSC01,MSC04,0.5299999999999999
semantic,mem,MSC01,MSC04,0.5449999999999999
glass,semantic,MSC01,MSC04,0.6950000000000001
glass,motor,MSC01,MSC04,0.58
glass,mem,MSC01,MSC04,0.575
motor,semantic,MSC01,MSC04,0.7649999999999999
motor,glass,MSC01,MSC04,0.8800000000000001
motor,mem,MSC01,MSC04,0.75
mem,semantic,MSC01,MSC04,0.8150000000000001
mem,glass,MSC01,MSC04,0.885
mem,motor,MSC01,MSC04,0.905
semantic,glass,MSC01,MSC05,0.51
semantic,motor,MSC01,MSC05,0.5
semantic,mem,MSC01,MSC05,0.5
glass,semantic,MSC01,MSC05,0.6500000000000001
glass,motor,MSC01,MSC05,0.59
glass,mem,MSC01,MSC05,0.6250000000000001
motor,semantic,MSC01,MSC05,0.8699999999999999
motor,glass,MSC01,MSC05,0.7500000000000001
motor,mem,MSC01,MSC05,0.8149999999999998
mem,semantic,MSC01,MSC05,0.925
mem,glass,MSC01,MSC05,0.655
mem,motor,MSC01,MSC05,0.8299999999999998
semantic,glass,MSC01,MSC06,0.5
semantic,motor,MSC01,MSC06,0.5449999999999999
semantic,mem,MSC01,MSC06,0.5
glass,semantic,MSC01,MSC06,0.5449999999999999
glass,motor,MSC01,MSC06,0.5449999999999999
glass,mem,MSC01,MSC06,0.5
motor,semantic,MSC01,MSC06,0.62
motor,glass,MSC01,MSC06,0.5055555555555555
motor,mem,MSC01,MSC06,0.5599999999999998
mem,semantic,MSC01,MSC06,0.75
mem,glass,MSC01,MSC06,0.6777777777777778
mem,motor,MSC01,MSC06,0.74
semantic,glass,MSC01,MSC07,0.8600000000000001
semantic,motor,MSC01,MSC07,0.7150000000000001
semantic,mem,MSC01,MSC07,0.6950000000000001
glass,semantic,MSC01,MSC07,0.9099999999999999
glass,motor,MSC01,MSC07,0.76
glass,mem,MSC01,MSC07,0.6199999999999999
motor,semantic,MSC01,MSC07,0.9400000000000001
motor,glass,MSC01,MSC07,0.89
motor,mem,MSC01,MSC07,0.735
mem,semantic,MSC01,MSC07,0.8649999999999999
mem,glass,MSC01,MSC07,0.8649999999999999
mem,motor,MSC01,MSC07,0.86
semantic,glass,MSC01,MSC10,0.505
semantic,motor,MSC01,MSC10,0.5599999999999999
semantic,mem,MSC01,MSC10,0.5549999999999999
glass,semantic,MSC01,MSC10,0.6350000000000001
glass,motor,MSC01,MSC10,0.705
glass,mem,MSC01,MSC10,0.56
motor,semantic,MSC01,MSC10,0.8299999999999998
motor,glass,MSC01,MSC10,0.7649999999999999
motor,mem,MSC01,MSC10,0.89
mem,semantic,MSC01,MSC10,0.875
mem,glass,MSC01,MSC10,0.7949999999999999
mem,motor,MSC01,MSC10,0.7849999999999999
semantic,glass,MSC02,MSC01,0.5
semantic,motor,MSC02,MSC01,0.5
semantic,mem,MSC02,MSC01,0.5
glass,semantic,MSC02,MSC01,0.5
glass,motor,MSC02,MSC01,0.505
glass,mem,MSC02,MSC01,0.5
motor,semantic,MSC02,MSC01,0.5
motor,glass,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,semantic,MSC02,MSC01,0.885
mem,glass,MSC02,MSC01,0.875
mem,motor,MSC02,MSC01,0.9149999999999998
semantic,glass,MSC02,MSC03,0.5
semantic,motor,MSC02,MSC03,0.5
semantic,mem,MSC02,MSC03,0.5
glass,semantic,MSC02,MSC03,0.5
glass,motor,MSC02,MSC03,0.5
glass,mem,MSC02,MSC03,0.5
motor,semantic,MSC02,MSC03,0.505
motor,glass,MSC02,MSC03,0.5
motor,mem,MSC02,MSC03,0.5
mem,semantic,MSC02,MSC03,0.665
mem,glass,MSC02,MSC03,0.61
mem,motor,MSC02,MSC03,0.7000000000000001
semantic,glass,MSC02,MSC04,0.5
semantic,motor,MSC02,MSC04,0.5
semantic,mem,MSC02,MSC04,0.5
glass,semantic,MSC02,MSC04,0.5
glass,motor,MSC02,MSC04,0.5
glass,mem,MSC02,MSC04,0.5
motor,semantic,MSC02,MSC04,0.5
motor,glass,MSC02,MSC04,0.5
motor,mem,MSC02,MSC04,0.5
mem,semantic,MSC02,MSC04,0.905
mem,glass,MSC02,MSC04,0.9949999999999999
mem,motor,MSC02,MSC04,0.9949999999999999
semantic,glass,MSC02,MSC05,0.5
semantic,motor,MSC02,MSC05,0.5
semantic,mem,MSC02,MSC05,0.5
glass,semantic,MSC02,MSC05,0.5449999999999999
glass,motor,MSC02,MSC05,0.505
glass,mem,MSC02,MSC05,0.5
motor,semantic,MSC02,MSC05,0.53
motor,glass,MSC02,MSC05,0.51
motor,mem,MSC02,MSC05,0.5
mem,semantic,MSC02,MSC05,0.905
mem,glass,MSC02,MSC05,0.875
mem,motor,MSC02,MSC05,0.8549999999999999
semantic,glass,MSC02,MSC06,0.5
semantic,motor,MSC02,MSC06,0.5
semantic,mem,MSC02,MSC06,0.5
glass,semantic,MSC02,MSC06,0.525
glass,motor,MSC02,MSC06,0.5
glass,mem,MSC02,MSC06,0.5
motor,semantic,MSC02,MSC06,0.5
motor,glass,MSC02,MSC06,0.5
motor,mem,MSC02,MSC06,0.5
mem,semantic,MSC02,MSC06,0.9550000000000001
mem,glass,MSC02,MSC06,0.8166666666666667
mem,motor,MSC02,MSC06,0.9750000000000002
semantic,glass,MSC02,MSC07,0.55
semantic,motor,MSC02,MSC07,0.49000000000000005
semantic,mem,MSC02,MSC07,0.5149999999999999
glass,semantic,MSC02,MSC07,0.565
glass,motor,MSC02,MSC07,0.5449999999999999
glass,mem,MSC02,MSC07,0.495
motor,semantic,MSC02,MSC07,0.5
motor,glass,MSC02,MSC07,0.5
motor,mem,MSC02,MSC07,0.5
mem,semantic,MSC02,MSC07,0.795
mem,glass,MSC02,MSC07,0.825
mem,motor,MSC02,MSC07,0.8500000000000002
semantic,glass,MSC02,MSC10,0.5
semantic,motor,MSC02,MSC10,0.5
semantic,mem,MSC02,MSC10,0.5
glass,semantic,MSC02,MSC10,0.53
glass,motor,MSC02,MSC10,0.5
glass,mem,MSC02,MSC10,0.5
motor,semantic,MSC02,MSC10,0.5
motor,glass,MSC02,MSC10,0.5
motor,mem,MSC02,MSC10,0.5
mem,semantic,MSC02,MSC10,0.875
mem,glass,MSC02,MSC10,0.89
mem,motor,MSC02,MSC10,0.95
semantic,glass,MSC03,MSC01,0.5
semantic,motor,MSC03,MSC01,0.5
semantic,mem,MSC03,MSC01,0.5
glass,semantic,MSC03,MSC01,0.5
glass,motor,MSC03,MSC01,0.5
glass,mem,MSC03,MSC01,0.5
motor,semantic,MSC03,MSC01,0.5
motor,glass,MSC03,MSC01,0.5
motor,mem,MSC03,MSC01,0.5549999999999999
mem,semantic,MSC03,MSC01,0.5649999999999998
mem,glass,MSC03,MSC01,0.57
mem,motor,MSC03,MSC01,0.57
semantic,glass,MSC03,MSC02,0.5
semantic,motor,MSC03,MSC02,0.5
semantic,mem,MSC03,MSC02,0.5
glass,semantic,MSC03,MSC02,0.505
glass,motor,MSC03,MSC02,0.71
glass,mem,MSC03,MSC02,0.5
motor,semantic,MSC03,MSC02,0.595
motor,glass,MSC03,MSC02,0.6500000000000001
motor,mem,MSC03,MSC02,0.655
mem,semantic,MSC03,MSC02,0.465
mem,glass,MSC03,MSC02,0.41500000000000004
mem,motor,MSC03,MSC02,0.51
semantic,glass,MSC03,MSC04,0.5
semantic,motor,MSC03,MSC04,0.5
semantic,mem,MSC03,MSC04,0.5
glass,semantic,MSC03,MSC04,0.5
glass,motor,MSC03,MSC04,0.5
glass,mem,MSC03,MSC04,0.5
motor,semantic,MSC03,MSC04,0.5349999999999999
motor,glass,MSC03,MSC04,0.6650000000000001
motor,mem,MSC03,MSC04,0.5499999999999999
mem,semantic,MSC03,MSC04,0.7300000000000001
mem,glass,MSC03,MSC04,0.8150000000000001
mem,motor,MSC03,MSC04,0.8699999999999998
semantic,glass,MSC03,MSC05,0.51
semantic,motor,MSC03,MSC05,0.535
semantic,mem,MSC03,MSC05,0.5549999999999999
glass,semantic,MSC03,MSC05,0.5199999999999999
glass,motor,MSC03,MSC05,0.68
glass,mem,MSC03,MSC05,0.545
motor,semantic,MSC03,MSC05,0.74
motor,glass,MSC03,MSC05,0.6950000000000001
motor,mem,MSC03,MSC05,0.8650000000000002
mem,semantic,MSC03,MSC05,0.86
mem,glass,MSC03,MSC05,0.78
mem,motor,MSC03,MSC05,0.845
semantic,glass,MSC03,MSC06,0.5
semantic,motor,MSC03,MSC06,0.5
semantic,mem,MSC03,MSC06,0.5
glass,semantic,MSC03,MSC06,0.5
glass,motor,MSC03,MSC06,0.5
glass,mem,MSC03,MSC06,0.5
motor,semantic,MSC03,MSC06,0.5
motor,glass,MSC03,MSC06,0.5499999999999999
motor,mem,MSC03,MSC06,0.5
mem,semantic,MSC03,MSC06,0.7649999999999999
mem,glass,MSC03,MSC06,0.6500000000000001
mem,motor,MSC03,MSC06,0.8700000000000001
semantic,glass,MSC03,MSC07,0.5
semantic,motor,MSC03,MSC07,0.5
semantic,mem,MSC03,MSC07,0.5
glass,semantic,MSC03,MSC07,0.5
glass,motor,MSC03,MSC07,0.5
glass,mem,MSC03,MSC07,0.5
motor,semantic,MSC03,MSC07,0.5
motor,glass,MSC03,MSC07,0.5
motor,mem,MSC03,MSC07,0.53
mem,semantic,MSC03,MSC07,0.5349999999999999
mem,glass,MSC03,MSC07,0.6300000000000001
mem,motor,MSC03,MSC07,0.93
semantic,glass,MSC03,MSC10,0.5
semantic,motor,MSC03,MSC10,0.5
semantic,mem,MSC03,MSC10,0.5
glass,semantic,MSC03,MSC10,0.5
glass,motor,MSC03,MSC10,0.5
glass,mem,MSC03,MSC10,0.5
motor,semantic,MSC03,MSC10,0.5
motor,glass,MSC03,MSC10,0.5800000000000001
motor,mem,MSC03,MSC10,0.6099999999999999
mem,semantic,MSC03,MSC10,0.8800000000000001
mem,glass,MSC03,MSC10,0.9199999999999999
mem,motor,MSC03,MSC10,0.885
semantic,glass,MSC04,MSC01,0.5499999999999999
semantic,motor,MSC04,MSC01,0.515
semantic,mem,MSC04,MSC01,0.595
glass,semantic,MSC04,MSC01,0.685
glass,motor,MSC04,MSC01,0.7649999999999999
glass,mem,MSC04,MSC01,0.7849999999999999
motor,semantic,MSC04,MSC01,0.6849999999999999
motor,glass,MSC04,MSC01,0.6900000000000001
motor,mem,MSC04,MSC01,0.7500000000000001
mem,semantic,MSC04,MSC01,0.845
mem,glass,MSC04,MSC01,0.82
mem,motor,MSC04,MSC01,0.8950000000000001
semantic,glass,MSC04,MSC02,0.58
semantic,motor,MSC04,MSC02,0.5
semantic,mem,MSC04,MSC02,0.5799999999999998
glass,semantic,MSC04,MSC02,0.5849999999999999
glass,motor,MSC04,MSC02,0.58
glass,mem,MSC04,MSC02,0.7
motor,semantic,MSC04,MSC02,0.75
motor,glass,MSC04,MSC02,0.7150000000000001
motor,mem,MSC04,MSC02,0.8249999999999998
mem,semantic,MSC04,MSC02,0.6800000000000002
mem,glass,MSC04,MSC02,0.67
mem,motor,MSC04,MSC02,0.65
semantic,glass,MSC04,MSC03,0.5
semantic,motor,MSC04,MSC03,0.5449999999999999
semantic,mem,MSC04,MSC03,0.525
glass,semantic,MSC04,MSC03,0.76
glass,motor,MSC04,MSC03,0.8850000000000001
glass,mem,MSC04,MSC03,0.74
motor,semantic,MSC04,MSC03,0.8299999999999998
motor,glass,MSC04,MSC03,0.74
motor,mem,MSC04,MSC03,0.8450000000000001
mem,semantic,MSC04,MSC03,0.68
mem,glass,MSC04,MSC03,0.6
mem,motor,MSC04,MSC03,0.7000000000000001
semantic,glass,MSC04,MSC05,0.5
semantic,motor,MSC04,MSC05,0.5399999999999999
semantic,mem,MSC04,MSC05,0.5
glass,semantic,MSC04,MSC05,0.615
glass,motor,MSC04,MSC05,0.75
glass,mem,MSC04,MSC05,0.755
motor,semantic,MSC04,MSC05,0.7750000000000001
motor,glass,MSC04,MSC05,0.7
motor,mem,MSC04,MSC05,0.7699999999999998
mem,semantic,MSC04,MSC05,0.8600000000000001
mem,glass,MSC04,MSC05,0.595
mem,motor,MSC04,MSC05,0.7749999999999999
semantic,glass,MSC04,MSC06,0.5
semantic,motor,MSC04,MSC06,0.505
semantic,mem,MSC04,MSC06,0.57
glass,semantic,MSC04,MSC06,0.825
glass,motor,MSC04,MSC06,0.8049999999999999
glass,mem,MSC04,MSC06,0.9349999999999999
motor,semantic,MSC04,MSC06,0.685
motor,glass,MSC04,MSC06,0.5555555555555556
motor,mem,MSC04,MSC06,0.6500000000000001
mem,semantic,MSC04,MSC06,0.8949999999999999
mem,glass,MSC04,MSC06,0.8111111111111111
mem,motor,MSC04,MSC06,0.905
semantic,glass,MSC04,MSC07,0.76
semantic,motor,MSC04,MSC07,0.505
semantic,mem,MSC04,MSC07,0.635
glass,semantic,MSC04,MSC07,0.64
glass,motor,MSC04,MSC07,0.7949999999999999
glass,mem,MSC04,MSC07,0.6199999999999999
motor,semantic,MSC04,MSC07,0.665
motor,glass,MSC04,MSC07,0.67
motor,mem,MSC04,MSC07,0.56
mem,semantic,MSC04,MSC07,0.72
mem,glass,MSC04,MSC07,0.8300000000000001
mem,motor,MSC04,MSC07,0.82
semantic,glass,MSC04,MSC10,0.6249999999999999
semantic,motor,MSC04,MSC10,0.5
semantic,mem,MSC04,MSC10,0.66
glass,semantic,MSC04,MSC10,0.78
glass,motor,MSC04,MSC10,0.7999999999999999
glass,mem,MSC04,MSC10,0.7899999999999998
motor,semantic,MSC04,MSC10,0.73
motor,glass,MSC04,MSC10,0.7799999999999999
motor,mem,MSC04,MSC10,0.775
mem,semantic,MSC04,MSC10,0.8
mem,glass,MSC04,MSC10,0.8099999999999999
mem,motor,MSC04,MSC10,0.8299999999999997
semantic,glass,MSC05,MSC01,0.725
semantic,motor,MSC05,MSC01,0.8400000000000002
semantic,mem,MSC05,MSC01,0.78
glass,semantic,MSC05,MSC01,0.5449999999999999
glass,motor,MSC05,MSC01,0.5399999999999999
glass,mem,MSC05,MSC01,0.5
motor,semantic,MSC05,MSC01,0.525
motor,glass,MSC05,MSC01,0.5549999999999999
motor,mem,MSC05,MSC01,0.5
mem,semantic,MSC05,MSC01,0.905
mem,glass,MSC05,MSC01,0.865
mem,motor,MSC05,MSC01,0.9099999999999999
semantic,glass,MSC05,MSC02,0.6950000000000001
semantic,motor,MSC05,MSC02,0.7899999999999999
semantic,mem,MSC05,MSC02,0.795
glass,semantic,MSC05,MSC02,0.53
glass,motor,MSC05,MSC02,0.7999999999999999
glass,mem,MSC05,MSC02,0.5349999999999999
motor,semantic,MSC05,MSC02,0.6199999999999999
motor,glass,MSC05,MSC02,0.605
motor,mem,MSC05,MSC02,0.53
mem,semantic,MSC05,MSC02,0.67
mem,glass,MSC05,MSC02,0.6500000000000001
mem,motor,MSC05,MSC02,0.675
semantic,glass,MSC05,MSC03,0.6900000000000002
semantic,motor,MSC05,MSC03,0.76
semantic,mem,MSC05,MSC03,0.5799999999999998
glass,semantic,MSC05,MSC03,0.575
glass,motor,MSC05,MSC03,0.505
glass,mem,MSC05,MSC03,0.51
motor,semantic,MSC05,MSC03,0.595
motor,glass,MSC05,MSC03,0.6599999999999999
motor,mem,MSC05,MSC03,0.505
mem,semantic,MSC05,MSC03,0.93
mem,glass,MSC05,MSC03,0.8900000000000002
mem,motor,MSC05,MSC03,0.9800000000000001
semantic,glass,MSC05,MSC04,0.605
semantic,motor,MSC05,MSC04,0.71
semantic,mem,MSC05,MSC04,0.585
glass,semantic,MSC05,MSC04,0.5499999999999999
glass,motor,MSC05,MSC04,0.5449999999999999
glass,mem,MSC05,MSC04,0.5
motor,semantic,MSC05,MSC04,0.5499999999999999
motor,glass,MSC05,MSC04,0.5799999999999998
motor,mem,MSC05,MSC04,0.5
mem,semantic,MSC05,MSC04,0.75
mem,glass,MSC05,MSC04,0.8950000000000001
mem,motor,MSC05,MSC04,0.9400000000000001
semantic,glass,MSC05,MSC06,0.561111111111111
semantic,motor,MSC05,MSC06,0.6149999999999999
semantic,mem,MSC05,MSC06,0.615
glass,semantic,MSC05,MSC06,0.5449999999999999
glass,motor,MSC05,MSC06,0.6400000000000001
glass,mem,MSC05,MSC06,0.5
motor,semantic,MSC05,MSC06,0.51
motor,glass,MSC05,MSC06,0.5555555555555555
motor,mem,MSC05,MSC06,0.5
mem,semantic,MSC05,MSC06,0.8549999999999999
mem,glass,MSC05,MSC06,0.6944444444444444
mem,motor,MSC05,MSC06,0.8700000000000001
semantic,glass,MSC05,MSC07,0.53
semantic,motor,MSC05,MSC07,0.7450000000000001
semantic,mem,MSC05,MSC07,0.5
glass,semantic,MSC05,MSC07,0.52
glass,motor,MSC05,MSC07,0.5499999999999999
glass,mem,MSC05,MSC07,0.5
motor,semantic,MSC05,MSC07,0.5199999999999999
motor,glass,MSC05,MSC07,0.5249999999999999
motor,mem,MSC05,MSC07,0.485
mem,semantic,MSC05,MSC07,0.7999999999999999
mem,glass,MSC05,MSC07,0.7599999999999999
mem,motor,MSC05,MSC07,0.7799999999999998
