train_task,test_task,train_sub,test_sub,acc
semantic,glass,MSC01,MSC02,0.575
semantic,motor,MSC01,MSC02,0.41
semantic,mem,MSC01,MSC02,0.5549999999999999
glass,semantic,MSC01,MSC02,0.6400000000000001
glass,motor,MSC01,MSC02,0.515
glass,mem,MSC01,MSC02,0.7
motor,semantic,MSC01,MSC02,0.4750000000000001
motor,glass,MSC01,MSC02,0.55
motor,mem,MSC01,MSC02,0.515
mem,semantic,MSC01,MSC02,0.5599999999999999
mem,glass,MSC01,MSC02,0.43500000000000005
mem,motor,MSC01,MSC02,0.34500000000000003
semantic,glass,MSC01,MSC03,0.47000000000000003
semantic,motor,MSC01,MSC03,0.6100000000000001
semantic,mem,MSC01,MSC03,0.645
glass,semantic,MSC01,MSC03,0.725
glass,motor,MSC01,MSC03,0.6
glass,mem,MSC01,MSC03,0.78
motor,semantic,MSC01,MSC03,0.6
motor,glass,MSC01,MSC03,0.47000000000000003
motor,mem,MSC01,MSC03,0.62
mem,semantic,MSC01,MSC03,0.69
mem,glass,MSC01,MSC03,0.5700000000000001
mem,motor,MSC01,MSC03,0.6700000000000002
semantic,glass,MSC01,MSC04,0.61
semantic,motor,MSC01,MSC04,0.5399999999999999
semantic,mem,MSC01,MSC04,0.5700000000000001
glass,semantic,MSC01,MSC04,0.7099999999999999
glass,motor,MSC01,MSC04,0.5349999999999999
glass,mem,MSC01,MSC04,0.5449999999999999
motor,semantic,MSC01,MSC04,0.755
motor,glass,MSC01,MSC04,0.66
motor,mem,MSC01,MSC04,0.58
mem,semantic,MSC01,MSC04,0.7150000000000001
mem,glass,MSC01,MSC04,0.555
mem,motor,MSC01,MSC04,0.5499999999999999
semantic,glass,MSC01,MSC05,0.53
semantic,motor,MSC01,MSC05,0.5
semantic,mem,MSC01,MSC05,0.62
glass,semantic,MSC01,MSC05,0.665
glass,motor,MSC01,MSC05,0.55
glass,mem,MSC01,MSC05,0.7849999999999999
motor,semantic,MSC01,MSC05,0.63
motor,glass,MSC01,MSC05,0.615
motor,mem,MSC01,MSC05,0.6900000000000001
mem,semantic,MSC01,MSC05,0.74
mem,glass,MSC01,MSC05,0.61
mem,motor,MSC01,MSC05,0.58
semantic,glass,MSC01,MSC06,0.6111111111111113
semantic,motor,MSC01,MSC06,0.93
semantic,mem,MSC01,MSC06,0.8149999999999998
glass,semantic,MSC01,MSC06,0.64
glass,motor,MSC01,MSC06,0.86
glass,mem,MSC01,MSC06,0.655
motor,semantic,MSC01,MSC06,0.68
motor,glass,MSC01,MSC06,0.6611111111111112
motor,mem,MSC01,MSC06,0.72
mem,semantic,MSC01,MSC06,0.675
mem,glass,MSC01,MSC06,0.611111111111111
mem,motor,MSC01,MSC06,0.865
semantic,glass,MSC01,MSC07,0.7699999999999999
semantic,motor,MSC01,MSC07,0.9
semantic,mem,MSC01,MSC07,0.7449999999999999
glass,semantic,MSC01,MSC07,0.6199999999999999
glass,motor,MSC01,MSC07,0.7050000000000001
glass,mem,MSC01,MSC07,0.68
motor,semantic,MSC01,MSC07,0.525
motor,glass,MSC01,MSC07,0.53
motor,mem,MSC01,MSC07,0.49000000000000005
mem,semantic,MSC01,MSC07,0.8600000000000001
mem,glass,MSC01,MSC07,0.8900000000000002
mem,motor,MSC01,MSC07,0.975
semantic,glass,MSC01,MSC10,0.705
semantic,motor,MSC01,MSC10,0.64
semantic,mem,MSC01,MSC10,0.7050000000000001
glass,semantic,MSC01,MSC10,0.6799999999999999
glass,motor,MSC01,MSC10,0.545
glass,mem,MSC01,MSC10,0.675
motor,semantic,MSC01,MSC10,0.5449999999999999
motor,glass,MSC01,MSC10,0.585
motor,mem,MSC01,MSC10,0.5999999999999999
mem,semantic,MSC01,MSC10,0.745
mem,glass,MSC01,MSC10,0.76
mem,motor,MSC01,MSC10,0.64
semantic,glass,MSC02,MSC01,0.565
semantic,motor,MSC02,MSC01,0.68
semantic,mem,MSC02,MSC01,0.5449999999999999
glass,semantic,MSC02,MSC01,0.5199999999999999
glass,motor,MSC02,MSC01,0.5549999999999999
glass,mem,MSC02,MSC01,0.5
motor,semantic,MSC02,MSC01,0.5
motor,glass,MSC02,MSC01,0.59
motor,mem,MSC02,MSC01,0.5
mem,semantic,MSC02,MSC01,0.51
mem,glass,MSC02,MSC01,0.64
mem,motor,MSC02,MSC01,0.5
semantic,glass,MSC02,MSC03,0.515
semantic,motor,MSC02,MSC03,0.40499999999999997
semantic,mem,MSC02,MSC03,0.43
glass,semantic,MSC02,MSC03,0.5399999999999999
glass,motor,MSC02,MSC03,0.5
glass,mem,MSC02,MSC03,0.5
motor,semantic,MSC02,MSC03,0.6450000000000001
motor,glass,MSC02,MSC03,0.6300000000000001
motor,mem,MSC02,MSC03,0.5149999999999999
mem,semantic,MSC02,MSC03,0.6100000000000001
mem,glass,MSC02,MSC03,0.53
mem,motor,MSC02,MSC03,0.535
semantic,glass,MSC02,MSC04,0.635
semantic,motor,MSC02,MSC04,0.6249999999999999
semantic,mem,MSC02,MSC04,0.48500000000000004
glass,semantic,MSC02,MSC04,0.51
glass,motor,MSC02,MSC04,0.62
glass,mem,MSC02,MSC04,0.5
