train_task,test_task,train_sub,test_sub,acc
semantic,glass,MSC01,MSC02,0.6300000000000001
semantic,motor,MSC01,MSC02,0.565
semantic,mem,MSC01,MSC02,0.6349999999999999
glass,semantic,MSC01,MSC02,0.7699999999999999
glass,motor,MSC01,MSC02,0.54
glass,mem,MSC01,MSC02,0.64
motor,semantic,MSC01,MSC02,0.7849999999999999
motor,glass,MSC01,MSC02,0.72
motor,mem,MSC01,MSC02,0.64
mem,semantic,MSC01,MSC02,0.475
mem,glass,MSC01,MSC02,0.43999999999999995
mem,motor,MSC01,MSC02,0.44000000000000006
semantic,glass,MSC01,MSC03,0.52
semantic,motor,MSC01,MSC03,0.48999999999999994
semantic,mem,MSC01,MSC03,0.655
glass,semantic,MSC01,MSC03,0.6
glass,motor,MSC01,MSC03,0.495
glass,mem,MSC01,MSC03,0.6100000000000001
motor,semantic,MSC01,MSC03,0.59
motor,glass,MSC01,MSC03,0.5149999999999999
motor,mem,MSC01,MSC03,0.67
mem,semantic,MSC01,MSC03,0.6399999999999999
mem,glass,MSC01,MSC03,0.575
mem,motor,MSC01,MSC03,0.6500000000000001
semantic,glass,MSC01,MSC04,0.825
semantic,motor,MSC01,MSC04,0.7849999999999999
semantic,mem,MSC01,MSC04,0.8299999999999998
glass,semantic,MSC01,MSC04,0.7000000000000001
glass,motor,MSC01,MSC04,0.6900000000000001
glass,mem,MSC01,MSC04,0.805
motor,semantic,MSC01,MSC04,0.605
motor,glass,MSC01,MSC04,0.7549999999999999
motor,mem,MSC01,MSC04,0.74
mem,semantic,MSC01,MSC04,0.765
mem,glass,MSC01,MSC04,0.82
mem,motor,MSC01,MSC04,0.78
semantic,glass,MSC01,MSC05,0.5549999999999999
semantic,motor,MSC01,MSC05,0.64
semantic,mem,MSC01,MSC05,0.615
glass,semantic,MSC01,MSC05,0.5499999999999999
glass,motor,MSC01,MSC05,0.51
glass,mem,MSC01,MSC05,0.5800000000000001
motor,semantic,MSC01,MSC05,0.5549999999999999
motor,glass,MSC01,MSC05,0.5
motor,mem,MSC01,MSC05,0.51
mem,semantic,MSC01,MSC05,0.7799999999999999
mem,glass,MSC01,MSC05,0.6250000000000001
mem,motor,MSC01,MSC05,0.8400000000000001
semantic,glass,MSC01,MSC06,0.6222222222222222
semantic,motor,MSC01,MSC06,0.725
semantic,mem,MSC01,MSC06,0.735
glass,semantic,MSC01,MSC06,0.5399999999999999
glass,motor,MSC01,MSC06,0.545
glass,mem,MSC01,MSC06,0.5249999999999999
motor,semantic,MSC01,MSC06,0.505
motor,glass,MSC01,MSC06,0.5444444444444445
motor,mem,MSC01,MSC06,0.61
mem,semantic,MSC01,MSC06,0.6399999999999999
mem,glass,MSC01,MSC06,0.7
mem,motor,MSC01,MSC06,0.7749999999999999
semantic,glass,MSC01,MSC07,0.825
semantic,motor,MSC01,MSC07,0.8400000000000001
semantic,mem,MSC01,MSC07,0.7449999999999999
glass,semantic,MSC01,MSC07,0.845
