train_task,test_task,train_sub,test_sub,acc
semantic,glass,MSC01,MSC02,0.6049999999999999
semantic,motor,MSC01,MSC02,0.5
semantic,mem,MSC01,MSC02,0.5849999999999999
glass,semantic,MSC01,MSC02,0.665
glass,motor,MSC01,MSC02,0.5
glass,mem,MSC01,MSC02,0.5149999999999999
motor,semantic,MSC01,MSC02,0.72
motor,glass,MSC01,MSC02,0.655
motor,mem,MSC01,MSC02,0.73
mem,semantic,MSC01,MSC02,0.7449999999999999
mem,glass,MSC01,MSC02,0.7949999999999999
mem,motor,MSC01,MSC02,0.745
semantic,glass,MSC01,MSC03,0.5
semantic,motor,MSC01,MSC03,0.5399999999999999
semantic,mem,MSC01,MSC03,0.59
glass,semantic,MSC01,MSC03,0.7449999999999999
glass,motor,MSC01,MSC03,0.5549999999999999
glass,mem,MSC01,MSC03,0.6399999999999999
motor,semantic,MSC01,MSC03,0.8550000000000001
motor,glass,MSC01,MSC03,0.645
motor,mem,MSC01,MSC03,0.7549999999999999
mem,semantic,MSC01,MSC03,0.645
mem,glass,MSC01,MSC03,0.5999999999999999
mem,motor,MSC01,MSC03,0.7050000000000002
semantic,glass,MSC01,MSC04,0.5499999999999999
semantic,motor,MSC01,MSC04,0.5
semantic,mem,MSC01,MSC04,0.5149999999999999
glass,semantic,MSC01,MSC04,0.7999999999999999
glass,motor,MSC01,MSC04,0.73
glass,mem,MSC01,MSC04,0.6500000000000001
motor,semantic,MSC01,MSC04,0.8
motor,glass,MSC01,MSC04,0.8149999999999998
motor,mem,MSC01,MSC04,0.72
mem,semantic,MSC01,MSC04,0.8049999999999999
mem,glass,MSC01,MSC04,0.8549999999999999
mem,motor,MSC01,MSC04,0.8549999999999999
semantic,glass,MSC01,MSC05,0.5449999999999999
semantic,motor,MSC01,MSC05,0.5349999999999999
semantic,mem,MSC01,MSC05,0.5399999999999999
glass,semantic,MSC01,MSC05,0.6450000000000001
glass,motor,MSC01,MSC05,0.595
glass,mem,MSC01,MSC05,0.6799999999999999
motor,semantic,MSC01,MSC05,0.835
motor,glass,MSC01,MSC05,0.71
motor,mem,MSC01,MSC05,0.835
mem,semantic,MSC01,MSC05,0.9200000000000002
mem,glass,MSC01,MSC05,0.8200000000000001
mem,motor,MSC01,MSC05,0.8850000000000001
semantic,glass,MSC01,MSC06,0.5
semantic,motor,MSC01,MSC06,0.5449999999999999
semantic,mem,MSC01,MSC06,0.5
glass,semantic,MSC01,MSC06,0.5399999999999999
