train_task,test_task,train_sub,test_sub,acc
semantic,glass,MSC01,MSC02,0.5999999999999999
semantic,motor,MSC01,MSC02,0.49000000000000005
semantic,mem,MSC01,MSC02,0.5399999999999999
glass,semantic,MSC01,MSC02,0.5
glass,motor,MSC01,MSC02,0.5
glass,mem,MSC01,MSC02,0.5
motor,semantic,MSC01,MSC02,0.7550000000000001
motor,glass,MSC01,MSC02,0.685
motor,mem,MSC01,MSC02,0.675
mem,semantic,MSC01,MSC02,0.745
mem,glass,MSC01,MSC02,0.74
mem,motor,MSC01,MSC02,0.7000000000000001
semantic,glass,MSC01,MSC03,0.5
semantic,motor,MSC01,MSC03,0.505
semantic,mem,MSC01,MSC03,0.5999999999999999
glass,semantic,MSC01,MSC03,0.5149999999999999
glass,motor,MSC01,MSC03,0.5
glass,mem,MSC01,MSC03,0.58
motor,semantic,MSC01,MSC03,0.8100000000000002
motor,glass,MSC01,MSC03,0.615
motor,mem,MSC01,MSC03,0.73
mem,semantic,MSC01,MSC03,0.8049999999999999
mem,glass,MSC01,MSC03,0.635
mem,motor,MSC01,MSC03,0.7849999999999999
semantic,glass,MSC01,MSC04,0.5599999999999999
semantic,motor,MSC01,MSC04,0.5249999999999999
semantic,mem,MSC01,MSC04,0.5
glass,semantic,MSC01,MSC04,0.685
glass,motor,MSC01,MSC04,0.6000000000000001
glass,mem,MSC01,MSC04,0.5199999999999999
motor,semantic,MSC01,MSC04,0.665
motor,glass,MSC01,MSC04,0.765
motor,mem,MSC01,MSC04,0.6200000000000001
mem,semantic,MSC01,MSC04,0.8149999999999998
mem,glass,MSC01,MSC04,0.85
mem,motor,MSC01,MSC04,0.905
semantic,glass,MSC01,MSC05,0.505
semantic,motor,MSC01,MSC05,0.5
semantic,mem,MSC01,MSC05,0.5
glass,semantic,MSC01,MSC05,0.615
glass,motor,MSC01,MSC05,0.505
glass,mem,MSC01,MSC05,0.5
motor,semantic,MSC01,MSC05,0.7549999999999999
motor,glass,MSC01,MSC05,0.665
motor,mem,MSC01,MSC05,0.6950000000000001
mem,semantic,MSC01,MSC05,0.825
mem,glass,MSC01,MSC05,0.5499999999999999
mem,motor,MSC01,MSC05,0.655
semantic,glass,MSC01,MSC06,0.5
semantic,motor,MSC01,MSC06,0.5449999999999999
semantic,mem,MSC01,MSC06,0.5
glass,semantic,MSC01,MSC06,0.5599999999999999
glass,motor,MSC01,MSC06,0.5449999999999999
glass,mem,MSC01,MSC06,0.5
motor,semantic,MSC01,MSC06,0.635
motor,glass,MSC01,MSC06,0.5111111111111111
motor,mem,MSC01,MSC06,0.5449999999999999
mem,semantic,MSC01,MSC06,0.7050000000000001
mem,glass,MSC01,MSC06,0.611111111111111
mem,motor,MSC01,MSC06,0.7300000000000001
semantic,glass,MSC01,MSC07,0.8800000000000001
semantic,motor,MSC01,MSC07,0.6900000000000001
semantic,mem,MSC01,MSC07,0.72
glass,semantic,MSC01,MSC07,0.905
glass,motor,MSC01,MSC07,0.64
glass,mem,MSC01,MSC07,0.67
motor,semantic,MSC01,MSC07,0.95
motor,glass,MSC01,MSC07,0.96
motor,mem,MSC01,MSC07,0.845
mem,semantic,MSC01,MSC07,0.785
mem,glass,MSC01,MSC07,0.785
mem,motor,MSC01,MSC07,0.785
semantic,glass,MSC01,MSC10,0.55
semantic,motor,MSC01,MSC10,0.505
semantic,mem,MSC01,MSC10,0.52
glass,semantic,MSC01,MSC10,0.57
glass,motor,MSC01,MSC10,0.6399999999999999
glass,mem,MSC01,MSC10,0.51
motor,semantic,MSC01,MSC10,0.735
motor,glass,MSC01,MSC10,0.7849999999999999
motor,mem,MSC01,MSC10,0.8299999999999998
mem,semantic,MSC01,MSC10,0.7999999999999999
mem,glass,MSC01,MSC10,0.7999999999999999
mem,motor,MSC01,MSC10,0.75
semantic,glass,MSC02,MSC01,0.5
semantic,motor,MSC02,MSC01,0.505
semantic,mem,MSC02,MSC01,0.5
glass,semantic,MSC02,MSC01,0.5
glass,motor,MSC02,MSC01,0.53
glass,mem,MSC02,MSC01,0.51
motor,semantic,MSC02,MSC01,0.5
motor,glass,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,semantic,MSC02,MSC01,0.655
mem,glass,MSC02,MSC01,0.665
mem,motor,MSC02,MSC01,0.7050000000000001
semantic,glass,MSC02,MSC03,0.5
semantic,motor,MSC02,MSC03,0.5
semantic,mem,MSC02,MSC03,0.5
glass,semantic,MSC02,MSC03,0.5149999999999999
glass,motor,MSC02,MSC03,0.5
glass,mem,MSC02,MSC03,0.51
motor,semantic,MSC02,MSC03,0.5549999999999999
motor,glass,MSC02,MSC03,0.595
motor,mem,MSC02,MSC03,0.5
mem,semantic,MSC02,MSC03,0.5400000000000001
mem,glass,MSC02,MSC03,0.51
mem,motor,MSC02,MSC03,0.59
semantic,glass,MSC02,MSC04,0.5249999999999999
semantic,motor,MSC02,MSC04,0.5
semantic,mem,MSC02,MSC04,0.5
glass,semantic,MSC02,MSC04,0.53
glass,motor,MSC02,MSC04,0.53
glass,mem,MSC02,MSC04,0.5
motor,semantic,MSC02,MSC04,0.5
motor,glass,MSC02,MSC04,0.5
motor,mem,MSC02,MSC04,0.5
mem,semantic,MSC02,MSC04,0.93
mem,glass,MSC02,MSC04,0.9450000000000001
mem,motor,MSC02,MSC04,0.9400000000000001
semantic,glass,MSC02,MSC05,0.5
semantic,motor,MSC02,MSC05,0.5
semantic,mem,MSC02,MSC05,0.5
glass,semantic,MSC02,MSC05,0.595
glass,motor,MSC02,MSC05,0.575
glass,mem,MSC02,MSC05,0.515
motor,semantic,MSC02,MSC05,0.505
motor,glass,MSC02,MSC05,0.51
motor,mem,MSC02,MSC05,0.5
mem,semantic,MSC02,MSC05,0.8399999999999999
mem,glass,MSC02,MSC05,0.85
mem,motor,MSC02,MSC05,0.865
semantic,glass,MSC02,MSC06,0.5
semantic,motor,MSC02,MSC06,0.5
semantic,mem,MSC02,MSC06,0.5
glass,semantic,MSC02,MSC06,0.6299999999999999
glass,motor,MSC02,MSC06,0.5499999999999999
glass,mem,MSC02,MSC06,0.525
motor,semantic,MSC02,MSC06,0.5149999999999999
motor,glass,MSC02,MSC06,0.5
motor,mem,MSC02,MSC06,0.5
mem,semantic,MSC02,MSC06,0.9
mem,glass,MSC02,MSC06,0.8777777777777777
mem,motor,MSC02,MSC06,0.9
semantic,glass,MSC02,MSC07,0.685
semantic,motor,MSC02,MSC07,0.54
semantic,mem,MSC02,MSC07,0.585
glass,semantic,MSC02,MSC07,0.7849999999999999
glass,motor,MSC02,MSC07,0.565
glass,mem,MSC02,MSC07,0.58
motor,semantic,MSC02,MSC07,0.5
motor,glass,MSC02,MSC07,0.5
motor,mem,MSC02,MSC07,0.5
mem,semantic,MSC02,MSC07,0.7100000000000001
mem,glass,MSC02,MSC07,0.7150000000000001
mem,motor,MSC02,MSC07,0.7050000000000001
semantic,glass,MSC02,MSC10,0.5
semantic,motor,MSC02,MSC10,0.5
semantic,mem,MSC02,MSC10,0.5
glass,semantic,MSC02,MSC10,0.5549999999999999
glass,motor,MSC02,MSC10,0.52
glass,mem,MSC02,MSC10,0.5
motor,semantic,MSC02,MSC10,0.5
motor,glass,MSC02,MSC10,0.5
motor,mem,MSC02,MSC10,0.5
mem,semantic,MSC02,MSC10,0.85
mem,glass,MSC02,MSC10,0.8950000000000001
mem,motor,MSC02,MSC10,0.885
semantic,glass,MSC03,MSC01,0.5
semantic,motor,MSC03,MSC01,0.5
semantic,mem,MSC03,MSC01,0.5
glass,semantic,MSC03,MSC01,0.5
