train_task,test_task,train_sub,test_sub,acc
semantic,glass,MSC01,MSC02,0.675
semantic,motor,MSC01,MSC02,0.645
semantic,mem,MSC01,MSC02,0.5700000000000001
glass,semantic,MSC01,MSC02,0.475
glass,motor,MSC01,MSC02,0.6499999999999999
glass,mem,MSC01,MSC02,0.42000000000000004
motor,semantic,MSC01,MSC02,0.7649999999999999
motor,glass,MSC01,MSC02,0.5999999999999999
motor,mem,MSC01,MSC02,0.47000000000000003
mem,semantic,MSC01,MSC02,0.505
mem,glass,MSC01,MSC02,0.34500000000000003
mem,motor,MSC01,MSC02,0.51
semantic,glass,MSC01,MSC03,0.685
semantic,motor,MSC01,MSC03,0.645
semantic,mem,MSC01,MSC03,0.7999999999999999
glass,semantic,MSC01,MSC03,0.565
glass,motor,MSC01,MSC03,0.595
glass,mem,MSC01,MSC03,0.6950000000000001
motor,semantic,MSC01,MSC03,0.68
motor,glass,MSC01,MSC03,0.655
motor,mem,MSC01,MSC03,0.65
mem,semantic,MSC01,MSC03,0.6000000000000001
mem,glass,MSC01,MSC03,0.7100000000000001
mem,motor,MSC01,MSC03,0.5349999999999999
semantic,glass,MSC01,MSC04,0.7000000000000002
semantic,motor,MSC01,MSC04,0.67
semantic,mem,MSC01,MSC04,0.6449999999999998
glass,semantic,MSC01,MSC04,0.45000000000000007
glass,motor,MSC01,MSC04,0.6300000000000001
glass,mem,MSC01,MSC04,0.4800000000000001
motor,semantic,MSC01,MSC04,0.5549999999999999
motor,glass,MSC01,MSC04,0.6900000000000002
motor,mem,MSC01,MSC04,0.52
mem,semantic,MSC01,MSC04,0.65
mem,glass,MSC01,MSC04,0.725
mem,motor,MSC01,MSC04,0.765
semantic,glass,MSC01,MSC05,0.6149999999999999
semantic,motor,MSC01,MSC05,0.38
semantic,mem,MSC01,MSC05,0.515
glass,semantic,MSC01,MSC05,0.68
glass,motor,MSC01,MSC05,0.6900000000000001
glass,mem,MSC01,MSC05,0.6349999999999999
motor,semantic,MSC01,MSC05,0.75
motor,glass,MSC01,MSC05,0.66
motor,mem,MSC01,MSC05,0.6599999999999999
mem,semantic,MSC01,MSC05,0.6
mem,glass,MSC01,MSC05,0.5849999999999999
mem,motor,MSC01,MSC05,0.575
semantic,glass,MSC01,MSC06,0.5444444444444444
semantic,motor,MSC01,MSC06,0.615
semantic,mem,MSC01,MSC06,0.6900000000000002
glass,semantic,MSC01,MSC06,0.6599999999999999
glass,motor,MSC01,MSC06,0.775
glass,mem,MSC01,MSC06,0.675
motor,semantic,MSC01,MSC06,0.6599999999999999
motor,glass,MSC01,MSC06,0.6944444444444445
motor,mem,MSC01,MSC06,0.7050000000000001
mem,semantic,MSC01,MSC06,0.31999999999999995
mem,glass,MSC01,MSC06,0.3833333333333333
mem,motor,MSC01,MSC06,0.495
semantic,glass,MSC01,MSC07,0.495
semantic,motor,MSC01,MSC07,0.4600000000000001
semantic,mem,MSC01,MSC07,0.54
glass,semantic,MSC01,MSC07,0.6949999999999998
glass,motor,MSC01,MSC07,0.775
glass,mem,MSC01,MSC07,0.55
motor,semantic,MSC01,MSC07,0.67
motor,glass,MSC01,MSC07,0.7350000000000001
motor,mem,MSC01,MSC07,0.485
mem,semantic,MSC01,MSC07,0.775
mem,glass,MSC01,MSC07,0.655
mem,motor,MSC01,MSC07,0.65
semantic,glass,MSC01,MSC10,0.5799999999999998
semantic,motor,MSC01,MSC10,0.7150000000000001
semantic,mem,MSC01,MSC10,0.64
glass,semantic,MSC01,MSC10,0.6100000000000001
glass,motor,MSC01,MSC10,0.7949999999999999
glass,mem,MSC01,MSC10,0.67
motor,semantic,MSC01,MSC10,0.5199999999999999
motor,glass,MSC01,MSC10,0.5499999999999999
motor,mem,MSC01,MSC10,0.5849999999999999
mem,semantic,MSC01,MSC10,0.6499999999999999
mem,glass,MSC01,MSC10,0.76
mem,motor,MSC01,MSC10,0.8299999999999998
semantic,glass,MSC02,MSC01,0.6100000000000001
semantic,motor,MSC02,MSC01,0.7999999999999999
semantic,mem,MSC02,MSC01,0.52
glass,semantic,MSC02,MSC01,0.675
glass,motor,MSC02,MSC01,0.75
glass,mem,MSC02,MSC01,0.49000000000000005
motor,semantic,MSC02,MSC01,0.6599999999999999
motor,glass,MSC02,MSC01,0.62
motor,mem,MSC02,MSC01,0.51
mem,semantic,MSC02,MSC01,0.425
mem,glass,MSC02,MSC01,0.39
mem,motor,MSC02,MSC01,0.47000000000000003
semantic,glass,MSC02,MSC03,0.67
semantic,motor,MSC02,MSC03,0.58
semantic,mem,MSC02,MSC03,0.6400000000000001
glass,semantic,MSC02,MSC03,0.5
